buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2022,24.02~25.02,신규,9,1,2024,"3,000",14.34,5,37-25,86,아리움 5차,,,11410,서대문구,대현동, 
2004,24.02~25.02,신규,17,1,2024,"4,000",28.5,8,20-41,65,아남오피스텔,,,11410,서대문구,창천동, 
2003,24.02~26.02,갱신,22,1,2024,"11,000",26.03,2,136-7,16,(136-7),"12,000",,11410,서대문구,연희동, 
2003,24.02~25.02,갱신,22,1,2024,"11,000",26.03,3,136-7,25,(136-7),"13,000",12,11410,서대문구,연희동, 
2014,24.02~25.02,신규,29,1,2024,"1,000",29.62,13,104-36,110,신촌자이엘라,,,11410,서대문구,대현동, 
,24.01~26.01,신규,15,1,2024,"1,000",19.89,3,344-15,62,쳄스,,,11410,서대문구,연희동, 
2019,24.02~25.02,신규,13,1,2024,"1,000",16.89,3,90-15,77,아리움Ⅰ,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,20,1,2024,"1,000",16.05,8,56-100,105,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2003,24.02~25.02,신규,3,1,2024,500,15.94,3,80-7,55,파라다이스텔에스비,,,11410,서대문구,연희동, 
2023,24.02~25.02,신규,10,1,2024,"1,000",16.04,7,37-66,80,더펜타,,,11410,서대문구,대현동, 
2023,24.02~26.02,신규,2,1,2024,"45,000",43.8,9,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2003,24.02~26.02,갱신,12,1,2024,"9,000",19.94,7,188-57,15,(188-57),"3,000",45,11410,서대문구,연희동, 
2015,24.02~25.02,신규,12,1,2024,"1,000",18.98,4,90-58,70,(90-58),,,11410,서대문구,대현동, 
2005,24.02~25.02,신규,2,1,2024,"1,000",29.04,10,27-20,85,신촌가이아,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,21,1,2024,"5,000",14.61,8,90-7,68,아리움3차,,,11410,서대문구,대현동, 
2020,24.02~26.02,신규,3,1,2024,"19,500",15.89,5,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2009,24.02~26.02,신규,16,1,2024,"20,000",28.82,14,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2020,24.02~25.02,신규,18,1,2024,"10,000",19.96,13,90-70,70,파라타워,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,22,1,2024,500,13.12,7,37-25,88,아리움 5차,,,11410,서대문구,대현동, 
2023,24.02~26.02,신규,20,1,2024,"30,000",20.98,16,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2022,24.02~25.02,신규,27,1,2024,"2,000",13.75,7,37-12,89,아리움4차,,,11410,서대문구,대현동, 
2021,24.02~25.02,신규,6,1,2024,"10,000",15.02,14,101-2,48,신촌리브하임,,,11410,서대문구,대현동, 
2017,24.02~25.02,신규,19,1,2024,"5,000",19.31,3,37-32,67,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,27,1,2024,"1,000",16.05,9,56-100,110,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2019,24.02~25.02,신규,4,1,2024,"1,000",13.39,3,90-22,68,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2023,24.02~26.02,신규,24,1,2024,"5,000",43.44,6,79-32,180,헤리티지,,,11410,서대문구,연희동, 
2022,24.02~25.02,신규,22,1,2024,"1,000",13.37,5,37-12,84,아리움4차,,,11410,서대문구,대현동, 
2021,24.02~25.02,갱신,16,1,2024,"5,000",17.75,10,72-22,65,더이음,"5,000",61,11410,서대문구,창천동, 
2022,24.02~25.02,신규,19,1,2024,"1,000",13.89,6,90-7,95,아리움3차,,,11410,서대문구,대현동, 
2019,24.02~25.02,신규,17,1,2024,"3,000",17.37,6,90-15,87,아리움Ⅰ,,,11410,서대문구,대현동, 
2014,24.02~25.02,신규,26,1,2024,"1,000",23.7,8,104-5,90,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,24.02~26.02,신규,8,1,2024,"20,000",17.75,3,72-22,0,더이음,,,11410,서대문구,창천동, 
2022,24.02~25.02,신규,21,1,2024,"5,000",14.01,8,37-49,60,에스엠오피스텔,,,11410,서대문구,대현동, 
2019,24.02~25.02,신규,12,1,2024,"3,000",16.13,3,90-15,73,아리움Ⅰ,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,29,1,2024,"3,000",13.12,5,37-25,75,아리움 5차,,,11410,서대문구,대현동, 
2003,24.02~25.02,신규,18,1,2024,500,21.42,3,396-25,55,동림오벨리스크,,,11410,서대문구,홍은동, 
2019,24.02~25.02,갱신,15,1,2024,"1,000",17.84,9,90-60,85,이대 포레스트,"1,000",79,11410,서대문구,대현동, 
2019,24.02~25.02,신규,12,1,2024,"1,000",12.87,6,56-83,76,한빛슈테리움2차,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,23,1,2024,"3,000",14.66,7,37-12,83,아리움4차,,,11410,서대문구,대현동, 
2002,24.02~26.02,신규,10,1,2024,"10,700",19.44,3,122-3,0,정연 지오빌,,,11410,서대문구,연희동, 
2021,24.02~25.02,신규,9,1,2024,"1,000",14.74,10,101-2,85,신촌리브하임,,,11410,서대문구,대현동, 
2006,24.03~26.03,신규,13,1,2024,"34,500",59.02,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2009,24.02~25.02,신규,20,1,2024,"3,000",25.35,15,192,63,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,24.02~26.02,갱신,19,1,2024,"1,000",28.5,12,20-51,71,신영스카이텔,"1,000",68,11410,서대문구,창천동, 
2002,24.03~26.02,신규,13,1,2024,"10,000",14.11,5,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2004,24.02~26.02,신규,19,1,2024,"1,000",29.56,3,465,75,충정리시온,,,11410,서대문구,충정로3가, 
2023,24.02~26.02,신규,25,1,2024,"5,500",29.9,4,251-13,125,북아현시티,,,11410,서대문구,북아현동, 
2022,24.02~25.01,신규,20,1,2024,"1,000",16.05,6,56-100,100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2004,24.02~25.01,갱신,26,1,2024,"1,000",24.29,8,45-5,68,이화인비따레오피스텔,"1,000",65,11410,서대문구,대현동, 
2022,24.02~25.02,신규,20,1,2024,"1,000",16.05,7,56-100,105,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2012,24.03~26.02,신규,15,1,2024,"1,000",20.79,3,427,50,신영오피스텔,,,11410,서대문구,홍은동, 
2023,24.01~26.01,신규,3,1,2024,"10,000",20.98,10,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2021,24.02~25.02,갱신,16,1,2024,"1,000",17.75,8,72-22,85,더이음,"1,000",81,11410,서대문구,창천동, 
2018,24.02~25.02,신규,19,1,2024,"1,000",17.66,18,90-77,89,유씨유 이대,,,11410,서대문구,대현동, 
2009,24.02~25.02,갱신,18,1,2024,500,25.35,3,192,65,서대문 디오빌 오피스텔,500,62,11410,서대문구,충정로2가, 
2023,24.03~26.03,신규,23,1,2024,"43,500",43.8,17,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2023,24.01~26.01,신규,16,1,2024,"3,000",43.44,4,79-32,180,헤리티지,,,11410,서대문구,연희동, 
2023,24.01~25.01,신규,4,1,2024,"2,000",17.69,5,90-47,90,에스엠더포레스트2차,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,12,1,2024,"5,000",15.3,4,37-49,60,에스엠오피스텔,,,11410,서대문구,대현동, 
2018,24.02~26.02,갱신,27,1,2024,"17,000",19.21,3,37-24,0,이대프리젠#4,"16,200",,11410,서대문구,대현동, 
2014,24.01~25.01,신규,8,1,2024,"1,000",27.4,5,104-5,70,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,24.02~24.08,갱신,12,1,2024,"1,000",17.75,6,72-22,84,더이음,"1,000",84,11410,서대문구,창천동, 
2003,24.02~26.02,신규,13,1,2024,"8,000",22.23,3,88-11,30,정연지오빌ll,,,11410,서대문구,연희동, 
2023,24.01~26.01,신규,2,1,2024,"42,000",43.8,7,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2023,24.01~25.01,신규,11,1,2024,"1,000",22.28,7,72-31,130,(72-31),,,11410,서대문구,창천동, 
2017,24.01~25.01,신규,3,1,2024,"1,000",15.24,5,90-44,80,이대프리젠#2,,,11410,서대문구,대현동, 
2005,24.01~25.01,신규,29,1,2024,"1,000",29.13,15,29-81,80,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2009,24.02~26.02,신규,30,1,2024,"17,500",25.35,16,192,10,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2017,24.03~26.02,신규,6,1,2024,"18,200",19.31,8,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2018,24.01~25.01,갱신,8,1,2024,"17,500",17.66,4,90-77,15,유씨유 이대,"20,000",,11410,서대문구,대현동, 
2015,, ,29,1,2024,300,18.98,4,90-58,30,(90-58),,,11410,서대문구,대현동, 
2022,24.02~26.02,신규,21,1,2024,"16,000",15.3,9,37-49,25,에스엠오피스텔,,,11410,서대문구,대현동, 
2019,24.02~25.02,갱신,24,1,2024,"1,000",17.84,8,90-60,87,이대 포레스트,"1,000",83,11410,서대문구,대현동, 
2023,24.02~25.01,신규,17,1,2024,"1,000",20.19,5,72-31,135,(72-31),,,11410,서대문구,창천동, 
2023,24.01~25.01,신규,8,1,2024,"1,000",22.28,9,72-31,130,(72-31),,,11410,서대문구,창천동, 
2004,24.02~25.01,신규,10,1,2024,"1,000",21.9,10,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2014,24.02~25.01,신규,27,1,2024,"3,000",27.66,7,104-5,85,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,24.02~25.02,신규,24,1,2024,"1,000",26.22,12,29-81,75,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2023,24.02~26.02,신규,3,1,2024,"20,000",15.2,6,27-5,0,에스엠더포레스트1차,,,11410,서대문구,대현동, 
2021,, ,11,1,2024,100,18.81,6,29-5,34,스테이 더 디자이너스,,,11410,서대문구,창천동, 
2009,24.01~26.01,신규,19,1,2024,"1,000",25.35,4,192,80,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,24.02~26.02,신규,12,1,2024,"6,000",38.5,9,78-4,60,시아 루비움,,,11410,서대문구,연희동, 
2023,24.02~25.01,신규,21,1,2024,"1,000",22.28,10,72-31,130,(72-31),,,11410,서대문구,창천동, 
2023,24.02~26.02,신규,6,1,2024,"22,000",20.98,3,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2019,24.02~26.02,신규,13,1,2024,"19,000",17.37,3,90-15,0,아리움Ⅰ,,,11410,서대문구,대현동, 
2018,24.01~25.01,신규,17,1,2024,"1,000",17.66,4,90-77,90,유씨유 이대,,,11410,서대문구,대현동, 
2022,24.01~25.01,신규,12,1,2024,"2,000",16.05,4,56-100,85,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2023,24.01~26.01,신규,15,1,2024,"44,000",43.8,18,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2021,24.02~26.02,신규,26,1,2024,"21,000",17.75,5,72-22,0,더이음,,,11410,서대문구,창천동, 
2021,24.03~26.02,신규,31,1,2024,"23,500",18.42,7,40-38,0,이대역 STARGATE,,,11410,서대문구,대현동, 
2005,24.02~25.02,갱신,30,1,2024,"1,000",24.92,9,29-81,75,신촌 르메이에르타운5,"1,000",70,11410,서대문구,창천동, 
2021,24.02~26.02,신규,22,1,2024,"20,000",17.75,9,72-22,0,더이음,,,11410,서대문구,창천동, 
2014,24.01~26.01,신규,26,1,2024,"5,000",28.43,21,104-5,90,신촌푸르지오시티,,,11410,서대문구,대현동, 
2015,, ,29,1,2024,"9,500",14.5,5,90-41,0,(90-41),,,11410,서대문구,대현동, 
2018,, ,2,1,2024,"19,000",18.54,7,37-48,0,에스엠피렌체,,,11410,서대문구,대현동, 
2022,24.01~25.01,신규,26,1,2024,"1,000",16.05,10,56-100,105,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2014,24.02~25.02,갱신,6,1,2024,"1,000",28.3,7,104-36,93,신촌자이엘라,"1,000",93,11410,서대문구,대현동, 
2021,24.01~25.01,신규,29,1,2024,"1,000",19.76,14,40-38,99,이대역 STARGATE,,,11410,서대문구,대현동, 
2001,,신규,22,1,2024,500,16.2,3,212-2,55,연희소프트빌,,,11410,서대문구,연희동, 
2023,24.02~26.02,신규,31,1,2024,"27,000",20.98,12,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2005,24.01~25.01,신규,17,1,2024,500,26.67,7,29-81,80,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2021,24.01~26.01,신규,6,1,2024,"21,000",17.75,7,72-22,0,더이음,,,11410,서대문구,창천동, 
2006,24.01~25.01,신규,17,1,2024,"1,000",28.5,15,20-51,80,신영스카이텔,,,11410,서대문구,창천동, 
2022,24.02~26.02,갱신,26,1,2024,"3,000",14.34,6,37-25,89,아리움 5차,"3,000",85,11410,서대문구,대현동, 
2021,24.02~26.02,신규,30,1,2024,"19,300",15.92,10,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2018,24.02~25.02,갱신,27,1,2024,"1,000",16.99,6,56-10,80,더가온 오피스텔,"1,000",78,11410,서대문구,대현동, 
2019,24.02~25.02,신규,29,1,2024,"1,000",13.39,5,90-22,75,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2022,24.01~25.01,신규,22,1,2024,"5,000",14.61,4,90-7,78,아리움3차,,,11410,서대문구,대현동, 
2019,24.03~26.03,신규,20,1,2024,"14,500",13.29,8,90-22,0,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2005,24.02~26.02,신규,18,1,2024,"1,000",26.64,7,27-20,72,신촌가이아,,,11410,서대문구,대현동, 
2002,24.01~25.01,신규,5,1,2024,"1,000",20.39,4,121-4,45,오벨리스크,,,11410,서대문구,연희동, 
2018,24.01~25.01,신규,3,1,2024,"1,000",17.66,11,90-77,95,유씨유 이대,,,11410,서대문구,대현동, 
2005,24.02~26.02,신규,22,1,2024,"20,000",31.41,6,29-81,0,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2005,24.02~26.02,신규,26,1,2024,"15,000",26.64,10,27-20,15,신촌가이아,,,11410,서대문구,대현동, 
2005,24.02~24.08,신규,4,1,2024,500,26.64,11,27-20,80,신촌가이아,,,11410,서대문구,대현동, 
2004,24.01~25.01,신규,12,1,2024,"1,000",27.31,3,97-64,80,경선파인 오피스텔,,,11410,서대문구,창천동, 
2021,24.02~25.02,신규,4,1,2024,"5,000",15.35,10,110-10,79,아리움II,,,11410,서대문구,대현동, 
2021,24.02~26.02,신규,24,1,2024,"21,000",19.79,10,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2006,24.02~25.02,신규,16,1,2024,"1,000",28.5,15,20-51,78,신영스카이텔,,,11410,서대문구,창천동, 
2019,24.01~25.01,갱신,5,1,2024,"4,000",18.89,15,110-22,90,신촌 스타게이트,"4,000",88,11410,서대문구,대현동, 
2005,24.02~26.02,신규,8,1,2024,"1,000",33.71,13,29-81,80,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2021,24.02~26.02,신규,12,1,2024,"18,000",15.02,5,101-2,18,신촌리브하임,,,11410,서대문구,대현동, 
2020,24.02~26.02,신규,24,1,2024,"22,000",19.96,17,90-70,0,파라타워,,,11410,서대문구,대현동, 
2021,24.01~25.01,신규,19,1,2024,"1,000",17.75,3,72-22,95,더이음,,,11410,서대문구,창천동, 
2015,24.02~26.02,신규,9,1,2024,"14,300",18.98,6,90-58,30,(90-58),,,11410,서대문구,대현동, 
2019,24.02~26.02,신규,4,1,2024,"24,000",33.79,5,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2003,24.02~25.02,신규,20,1,2024,500,15.94,4,80-7,55,파라다이스텔에스비,,,11410,서대문구,연희동, 
2019,24.01~25.01,신규,15,1,2024,"1,000",13.78,7,90-15,71,아리움Ⅰ,,,11410,서대문구,대현동, 
2020,24.02~26.02,신규,24,1,2024,"21,000",28.47,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2022,24.02~25.02,신규,26,1,2024,"1,000",16.05,9,56-100,105,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2007,24.02~26.02,신규,22,1,2024,"40,000",97.65,8,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2022,24.02~25.02,신규,13,1,2024,"2,000",16.05,4,56-100,85,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2017,24.02~26.02,신규,12,1,2024,"18,400",19.39,5,37-32,5,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2004,24.02~26.02,신규,18,1,2024,"5,500",22.11,7,490,32,홍익사랑,,,11410,서대문구,창천동, 
2004,24.02~25.02,신규,13,1,2024,"9,500",19.25,4,78-4,0,시아 루비움,,,11410,서대문구,연희동, 
2020,, ,24,1,2024,"17,000",22.24,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2023,24.01~25.01,신규,4,1,2024,"1,000",20.19,6,72-31,135,(72-31),,,11410,서대문구,창천동, 
2018,24.02~26.02,신규,9,1,2024,"24,600",26.21,4,90-35,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2014,24.02~26.02,신규,15,1,2024,"1,000",23.7,4,104-5,60,신촌푸르지오시티,,,11410,서대문구,대현동, 
2006,24.02~26.02,신규,19,1,2024,"10,000",30.86,12,117,40,충정로대우디오빌,,,11410,서대문구,합동, 
2004,24.01~26.01,신규,12,1,2024,"1,000",19.26,6,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
2001,,신규,23,1,2024,500,16.2,6,212-2,55,연희소프트빌,,,11410,서대문구,연희동, 
2018,24.02~25.02,갱신,12,1,2024,"1,000",16.62,5,90-42,74,이대다올노블리움2차,"1,000",70,11410,서대문구,대현동, 
2023,24.02~26.02,신규,20,1,2024,"26,000",20.98,11,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2005,24.01~26.01,신규,6,1,2024,"1,000",16.83,4,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2022,, ,19,1,2024,"2,950",16.07,2,37-18,11,엔트라리움#4,,,11410,서대문구,대현동, 
2023,24.01~25.01,신규,18,1,2024,"1,000",22.28,9,72-31,130,(72-31),,,11410,서대문구,창천동, 
2018,24.02~25.02,신규,3,1,2024,"1,000",16.62,3,90-42,75,이대다올노블리움2차,,,11410,서대문구,대현동, 
2023,, ,18,1,2024,"1,000",22.28,9,72-31,130,(72-31),,,11410,서대문구,창천동, 
2023,24.02~26.02,신규,22,1,2024,"27,000",20.98,13,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2023,24.02~26.02,신규,22,1,2024,"28,000",20.98,14,154-6,0,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2007,, ,22,1,2024,"44,000",97.65,8,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2005,24.01~26.01,신규,12,1,2024,"2,000",16.83,5,218-1,55,연희체스트빌,,,11410,서대문구,연희동, 
2017,24.01~25.01,갱신,2,1,2024,"1,000",16.03,3,37-30,73,이대프리젠#1,"3,000",60,11410,서대문구,대현동, 
2015,, ,13,1,2024,"3,200",14.5,3,90-41,30,(90-41),,,11410,서대문구,대현동, 
2018,24.02~26.02,신규,18,1,2024,"22,050",20.54,6,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2019,24.02~26.02,신규,17,1,2024,"21,000",18.87,12,110-22,10,신촌 스타게이트,,,11410,서대문구,대현동, 
2023,24.01~25.01,신규,18,1,2024,"5,000",20.98,7,154-6,100,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2004,24.02~25.02,신규,15,1,2024,"1,000",22.11,7,490,65,홍익사랑,,,11410,서대문구,창천동, 
2022,, ,18,1,2024,"1,000",16.05,9,56-100,110,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2022,24.02~25.02,신규,18,1,2024,"1,000",16.05,9,56-100,110,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
2023,24.02~26.02,신규,2,1,2024,"30,000",42.48,6,154-6,60,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2021,24.01~25.01,갱신,15,1,2024,"3,000",15.35,14,110-10,92,아리움II,"3,000",87,11410,서대문구,대현동, 
2012,24.01~25.01,신규,12,1,2024,"1,000",20.79,9,427,50,신영오피스텔,,,11410,서대문구,홍은동, 
2023,24.02~25.02,신규,15,1,2024,"1,000",20.19,4,72-31,135,(72-31),,,11410,서대문구,창천동, 
2019,24.02~26.02,신규,16,1,2024,"15,000",13.29,3,90-22,0,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2022,, ,12,1,2024,"5,000",15.3,4,37-49,61,에스엠오피스텔,,,11410,서대문구,대현동, 
2005,24.02~26.02,신규,9,1,2024,"5,000",19.01,5,103-7,36,스페이스엠,,,11410,서대문구,연희동, 
2002,24.02~25.02,신규,5,1,2024,"1,000",25.73,5,76-24,50,(76-24),,,11410,서대문구,연희동, 
2005,24.02~26.02,신규,9,1,2024,"15,300",26.64,7,27-20,0,신촌가이아,,,11410,서대문구,대현동, 
2006,24.01~26.01,신규,11,1,2024,"9,800",22.61,9,190,28,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2007,24.04~26.04,신규,8,1,2024,"25,000",89.73,1,340-27,80,현대싱그런,,,11410,서대문구,연희동, 
2017,24.02~26.02,신규,12,1,2024,"14,000",14.27,7,37-30,10,이대프리젠#1,,,11410,서대문구,대현동, 
2017,24.01~26.01,갱신,9,1,2024,"19,000",20.27,7,37-32,0,영타운 지웰 에스테이트,"18,000",,11410,서대문구,대현동, 
2023,24.02~26.02,신규,11,1,2024,"3,000",46.5,7,79-32,190,헤리티지,,,11410,서대문구,연희동, 
2004,24.02~26.02,신규,8,1,2024,"5,500",22.11,7,490,32,홍익사랑,,,11410,서대문구,창천동, 
2007,24.02~26.02,신규,9,1,2024,"38,000",64.41,9,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2022,24.02~26.02,신규,9,1,2024,"17,000",15.3,8,37-49,15,에스엠오피스텔,,,11410,서대문구,대현동, 
2019,24.02~26.02,갱신,3,1,2024,"1,000",13.78,8,90-15,70,아리움Ⅰ,"1,000",67,11410,서대문구,대현동, 
2017,24.01~25.01,갱신,4,1,2024,"1,000",20.27,3,37-32,80,영타운 지웰 에스테이트,"1,000",75,11410,서대문구,대현동, 
2023,24.01~25.01,신규,5,1,2024,"3,000",20.98,9,154-6,120,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2021,24.02~26.02,신규,6,1,2024,"23,000",19.06,9,40-38,10,이대역 STARGATE,,,11410,서대문구,대현동, 
2014,24.01~26.01,신규,5,1,2024,"22,000",25.76,8,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,24.02~26.02,신규,5,1,2024,"14,800",13.39,3,90-22,0,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2020,24.03~26.03,신규,3,1,2024,"21,500",27.2,7,158-11,0,제니스,,,11410,서대문구,홍제동, 
2003,24.02~26.02,신규,5,1,2024,"11,000",25.04,3,136-7,12,(136-7),,,11410,서대문구,연희동, 
2004,24.02~26.02,신규,4,1,2024,"4,000",28.08,9,20-41,60,아남오피스텔,,,11410,서대문구,창천동, 
2004,24.02~26.02,신규,4,1,2024,"2,000",28.5,14,20-41,85,아남오피스텔,,,11410,서대문구,창천동, 
2021,24.02~26.02,신규,3,1,2024,"16,300",14.77,3,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2019,24.02~26.02,신규,3,1,2024,"14,500",13.39,3,90-22,0,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2018,24.01~26.01,신규,2,1,2024,"17,000",16.99,9,56-10,0,더가온 오피스텔,,,11410,서대문구,대현동, 
2018,24.02~26.02,신규,2,1,2024,"18,000",18.31,5,56-10,0,더가온 오피스텔,,,11410,서대문구,대현동, 
2015,24.02~26.02,신규,2,1,2024,"14,300",18.98,3,90-58,15,(90-58),,,11410,서대문구,대현동, 
2021,24.02~26.02,신규,2,1,2024,"16,500",14.77,6,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2023,24.01~25.01,신규,11,1,2024,500,22.28,5,72-31,140,(72-31),,,11410,서대문구,창천동, 
2021,24.01~26.01,신규,12,1,2024,"1,000",19.79,9,27-51,100,에스엠케이타워,,,11410,서대문구,대현동, 
2006,24.03~26.03,신규,20,2,2024,"19,500",30.86,2,117,10,충정로대우디오빌,,,11410,서대문구,합동, 
2021,24.03~25.03,신규,8,2,2024,"1,000",15.35,6,110-10,95,아리움II,,,11410,서대문구,대현동, 
2019,24.02~25.02,갱신,9,2,2024,"1,000",20.05,11,110-22,95,신촌 스타게이트,"1,000",90,11410,서대문구,대현동,사용
2022,24.02~25.02,신규,16,2,2024,100,13.75,5,37-12,86,아리움4차,,,11410,서대문구,대현동, 
2004,24.02~25.02,신규,15,2,2024,"1,000",19.89,2,97-64,60,경선파인 오피스텔,,,11410,서대문구,창천동, 
2018,24.05~26.05,신규,26,2,2024,"17,500",17.31,8,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2017,24.03~25.03,갱신,14,2,2024,"3,000",20.27,7,37-32,75,영타운 지웰 에스테이트,"3,000",70,11410,서대문구,대현동, 
2021,24.04~25.04,신규,16,2,2024,"2,000",17.75,7,72-22,81,더이음,,,11410,서대문구,창천동, 
2023,24.02~25.02, ,17,2,2024,"30,000",25.06,12,27-27,7,(27-27),,,11410,서대문구,대현동, 
2019,24.02~25.02,갱신,25,2,2024,"20,300",17.84,6,90-60,0,이대 포레스트,"21,000",,11410,서대문구,대현동, 
2021,24.02~25.02,신규,14,2,2024,"1,000",17.75,4,72-22,95,더이음,,,11410,서대문구,창천동, 
2005,24.05~26.05,신규,23,2,2024,"21,000",34.22,2,116,5,SK리쳄블,,,11410,서대문구,합동, 
2007,24.02~25.02,신규,5,2,2024,"2,000",31.96,6,194-30,95,브라운스톤 연희,,,11410,서대문구,연희동, 
2021,24.02~25.02,갱신,17,2,2024,"3,000",18.81,10,29-5,76,스테이 더 디자이너스,"3,000",72,11410,서대문구,창천동, 
2019,24.02~25.02,신규,6,2,2024,"2,000",14.22,8,56-83,74,한빛슈테리움2차,,,11410,서대문구,대현동, 
1991,24.02~25.02,신규,21,2,2024,"1,000",19.27,5,343,66,(343),,,11410,서대문구,연희동, 
2023,24.03~25.02,신규,25,2,2024,"1,000",20.98,13,154-6,130,헤센 스마트 더 센트럴,,,11410,서대문구,북아현동, 
2023,24.02~25.02,신규,7,2,2024,"1,000",22.28,3,72-31,130,(72-31),,,11410,서대문구,창천동, 
2023,24.04~26.03,신규,16,2,2024,"1,000",19.93,5,72-31,130,(72-31),,,11410,서대문구,창천동, 
2023,24.04~25.04,신규,22,2,2024,500,19.93,6,72-31,135,(72-31),,,11410,서대문구,창천동, 
2005,24.04~26.04,신규,24,2,2024,"14,000",26.34,15,29-81,10,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2023,24.02~25.02,신규,14,2,2024,"1,000",22.28,4,72-31,130,(72-31),,,11410,서대문구,창천동, 
2023,24.02~25.02,신규,23,2,2024,"1,000",20.19,7,72-31,135,(72-31),,,11410,서대문구,창천동, 
2023,24.02~25.02,신규,26,2,2024,"1,000",19.35,10,72-31,135,(72-31),,,11410,서대문구,창천동, 
