buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,houseType,jibun,mhouseNm,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
1996,, ,25,3,2016,"20,000",107.4,1,연립,3-185,보광,55,,,11410,충정로3가, 
1993,, ,25,3,2016,"2,500",29.79,3,다세대,3-145,대우빌리지,25,,,11410,북가좌동, 
1986,, ,21,3,2016,"3,000",31.98,1,다세대,177-14,(177-14),0,,,11410,연희동, 
1993,, ,20,3,2016,"5,000",57.45,3,다세대,330-20,영진아트빌라,45,,,11410,남가좌동, 
1985,, ,24,3,2016,"8,000",62.01,3,연립,188-29,삼성빌라,20,,,11410,홍은동, 
2014,, ,22,3,2016,"21,000",54.64,2,다세대,322-20,초원그린빌,0,,,11410,북가좌동, 
2004,, ,22,3,2016,"8,000",30.05,4,다세대,218-23,이스턴빌,20,,,11410,연희동, 
2011,, ,12,3,2016,"20,000",64.54,3,다세대,190-9,롯데그린빌라,0,,,11410,홍은동, 
2002,, ,28,3,2016,"3,000",49.25,2,다세대,721,(721-0),60,,,11410,북아현동, 
1983,, ,10,3,2016,"1,500",49.09,3,연립,142-21,동유주택,40,,,11410,연희동, 
1997,, ,29,3,2016,"15,000",79.63,2,연립,10-9,전원빌라,0,,,11410,홍제동, 
2002,, ,22,3,2016,"7,000",30.11,2,다세대,3-85,두오주택,0,,,11410,충정로3가, 
2002,, ,31,3,2016,"18,000",69.26,2,다세대,367-7,그렌데일빌라,0,,,11410,북가좌동, 
2002,, ,12,3,2016,"20,000",76.56,1,다세대,289-24,명남아이소빌,0,,,11410,북가좌동, 
2013,, ,3,3,2016,"5,000",29.94,2,다세대,380-16,위산인텔리안,45,,,11410,북가좌동, 
1995,, ,28,3,2016,"17,000",63.2,3,다세대,341-24,명원아트맨션,0,,,11410,북가좌동, 
2003,, ,7,3,2016,"11,000",59.41,3,다세대,281-7,홍은송림빌라,30,,,11410,홍은동, 
2006,, ,31,3,2016,"16,000",55.99,4,다세대,343-19,동화빌라(343-19),0,,,11410,북가좌동, 
1997,, ,26,3,2016,"20,000",74.62,4,다세대,88-26,화이트빌라,40,,,11410,연희동, 
1987,, ,30,3,2016,"1,000",26.61,1,다세대,283-21,문화(다동),35,,,11410,홍제동, 
2014,16.03~17.03,신규,9,3,2016,"10,000",17.15,7,다세대,180-5,(180-5),10,,,11410,충정로2가, 
1985,, ,15,3,2016,"3,000",84.51,2,연립,188-29,삼성빌라,65,,,11410,홍은동, 
1986,, ,12,3,2016,"3,000",41.55,2,다세대,130-1,(130-1),35,,,11410,홍제동, 
1991,, ,10,3,2016,"2,000",85.54,2,다세대,305-10,정원빌라,80,,,11410,북가좌동, 
1991,, ,16,3,2016,"1,000",45.9,1,다세대,277-207,홍은파크빌라,45,,,11410,홍은동, 
1997,, ,3,3,2016,"5,000",36.9,1,연립,1-341,(1-341),0,,,11410,북아현동, 
1995,, ,15,3,2016,"16,000",106.79,4,연립,321-3,도시하우스,25,,,11410,홍제동, 
2006,, ,21,3,2016,"6,000",31.82,2,다세대,3-363,(3-363),24,,,11410,충정로3가, 
1992,, ,9,3,2016,"10,000",54.18,1,연립,318-13,고은그린빌라,43,,,11410,홍제동, 
1997,, ,14,3,2016,"13,500",72.54,4,연립,3-82,원앙맨션,0,,,11410,북가좌동, 
2003,, ,21,3,2016,"17,000",69.2,1,다세대,51-124,SoroVill(51-124),0,,,11410,연희동, 
1991,, ,21,3,2016,"13,200",48,2,다세대,287-18,(287-18),0,,,11410,홍제동, 
1993,, ,15,3,2016,"7,000",40.73,3,다세대,5-252,(5-252),0,,,11410,남가좌동, 
2015,, ,17,3,2016,"12,000",29.78,5,다세대,374-8,명인빌,0,,,11410,남가좌동, 
2002,, ,5,3,2016,"14,000",43.59,1,다세대,289-19,동성빌라,0,,,11410,북가좌동, 
2001,, ,22,3,2016,"16,000",57.97,2,다세대,324-14,목원주택,0,,,11410,북가좌동, 
1979,, ,26,3,2016,"15,000",81,1,다세대,7-1,충정맨션,0,,,11410,충정로3가, 
2003,, ,20,3,2016,"8,000",32.87,4,다세대,8-472,홍은빌라트,13,,,11410,홍은동, 
2003,, ,20,3,2016,"8,000",32.87,4,다세대,8-472,홍은빌라트,0,,,11410,홍은동, 
2003,, ,1,3,2016,"13,000",67.92,-1,다세대,403-24,그랜드로드빌,0,,,11410,홍은동, 
2015,, ,22,3,2016,"3,000",37.5,5,다세대,361-59,만민하늘애(361-59),40,,,11410,홍제동, 
2011,, ,1,3,2016,"24,000",82.93,4,다세대,3-53,우진빌(3-53),0,,,11410,북가좌동, 
2001,, ,4,3,2016,"13,000",59.98,1,다세대,520-33,동아빌라,0,,,11410,연희동, 
2008,, ,30,3,2016,"4,700",50.58,3,다세대,3-92,청솔빌,0,,,11410,북가좌동, 
2002,, ,9,3,2016,"6,000",49.6,-1,다세대,277-20,거성주택,20,,,11410,북가좌동, 
2003,, ,2,3,2016,"5,000",29.11,2,다세대,1-111,미가빌,40,,,11410,북아현동, 
1993,16.04~18.04,신규,4,3,2016,"3,000",44.58,2,다세대,7-1,문화빌라(7-1),47,,,11410,홍제동, 
2015,, ,12,3,2016,"17,000",29.94,2,다세대,320-11,유일빌리지,0,,,11410,북가좌동, 
2014,16.04~17.04,신규,17,3,2016,"9,000",12.59,6,다세대,180-5,(180-5),10,,,11410,충정로2가, 
1997,, ,1,3,2016,"2,000",61.62,1,연립,363-9,태경맨션,25,,,11410,남가좌동, 
1993,16.05~18.05,신규,24,3,2016,"12,000",41.88,1,다세대,320-17,거성빌라(320-17),0,,,11410,북가좌동, 
1990,, ,23,3,2016,"35,000",118.98,3,연립,93-3,연궁아트빌라,0,,,11410,연희동, 
2011,, ,31,3,2016,"20,000",47.52,3,다세대,344-27,영주아트빌,0,,,11410,북가좌동, 
2002,, ,22,3,2016,"1,000",53.89,2,다세대,69-15,(69-15),90,,,11410,연희동, 
2003,, ,9,3,2016,"25,000",78.32,6,다세대,1-495,세방그랜빌,0,,,11410,북아현동, 
1983,, ,28,3,2016,"18,000",113.12,2,연립,5-129,현대빌라(나동(5-129)),0,,,11410,북가좌동, 
1995,, ,15,3,2016,"6,000",45.81,-1,다세대,298-7,(298-7),0,,,11410,북가좌동, 
1977,, ,6,3,2016,"8,000",57.75,2,연립,277-85,(277-85),0,,,11410,홍은동, 
1988,, ,10,3,2016,"7,500",41.52,1,다세대,197-4,좀건빌라(다동),0,,,11410,홍은동, 
2013,, ,15,3,2016,"10,000",26.06,2,다세대,265-492,루미아트B동,0,,,11410,홍은동, 
1987,, ,10,3,2016,"5,000",48.01,3,연립,90-6,"서강빌라1,2동",30,,,11410,홍제동, 
2001,, ,24,3,2016,"7,000",44.64,4,다세대,510-17,에덴하우스,50,,,11410,창천동, 
1995,, ,28,3,2016,"4,000",20.34,3,다세대,3-278,(3-278),0,,,11410,북아현동, 
2015,, ,28,3,2016,"10,000",16.76,5,다세대,724-29,금창빌라,0,,,11410,연희동, 
1991,, ,22,3,2016,"4,000",53.97,-1,연립,80-23,청와타운,60,,,11410,천연동, 
2016,, ,25,3,2016,"25,000",48.49,2,다세대,267-17,인욱빌(267-17),0,,,11410,홍제동, 
2003,, ,31,3,2016,"22,500",84.35,3,다세대,329-23,(329-23),0,,,11410,북가좌동, 
2016,, ,9,3,2016,"5,000",28.41,3,다세대,295-8,오성드림빌,30,,,11410,북가좌동, 
2002,, ,15,3,2016,"7,000",23.76,2,다세대,304-108,덕원빌라,0,,,11410,홍제동, 
1985,, ,17,3,2016,"10,000",62.01,2,연립,188-29,삼성빌라,0,,,11410,홍은동, 
1991,, ,26,3,2016,"7,000",34.92,3,다세대,1-27,대우빌라,0,,,11410,북가좌동, 
2002,, ,19,3,2016,"16,000",58.38,5,다세대,1-71,예우빌리지B동,0,,,11410,북아현동, 
1996,, ,4,3,2016,"13,000",76.75,1,다세대,413-32,(413-32),0,,,11410,홍은동, 
2013,, ,28,3,2016,"1,000",15.88,6,연립,263,성산빌딩,50,,,11410,냉천동, 
2003,, ,17,3,2016,"15,000",43.69,2,다세대,504-3,창천네오빌,30,,,11410,창천동, 
2004,16.03~18.02,신규,27,3,2016,"1,000",27.98,1,다세대,124-6,(124-6),55,,,11410,대신동, 
2002,, ,29,3,2016,"25,000",93.06,1,다세대,1-81,진흥빌6차,0,,,11410,북아현동, 
2016,, ,14,3,2016,"24,000",44.69,4,다세대,392-5,"미다스A,B동(392-5)",0,,,11410,북가좌동, 
1991,, ,1,3,2016,"14,000",57.8,1,다세대,313-10,서북빌라,0,,,11410,북가좌동, 
2015,, ,1,3,2016,"28,000",42.41,5,다세대,1-402,에코타운,0,,,11410,북아현동, 
2016,, ,31,3,2016,"14,500",40.94,4,다세대,310-4,경성하이빌(310-4),0,,,11410,북가좌동, 
2004,, ,18,3,2016,"2,000",56.54,1,다세대,280-11,(280-11),45,,,11410,홍은동, 
2004,, ,2,3,2016,"18,000",63.87,2,다세대,334-35,신화월드빌,0,,,11410,연희동, 
2008,, ,28,3,2016,"15,000",57.18,3,다세대,613-5,보경빌라,0,,,11410,연희동, 
1979,, ,28,3,2016,500,280.01,1,연립,7-1,충정맨션,40,,,11410,충정로3가, 
2004,, ,31,3,2016,"9,000",33.62,2,다세대,268-4,시티빌,0,,,11410,홍은동, 
2016,, ,31,3,2016,"20,000",38.64,2,다세대,73-23,청마스마트빌,0,,,11410,남가좌동, 
2012,, ,16,3,2016,"2,000",15.05,2,다세대,329-20,수현원룸,20,,,11410,남가좌동, 
2002,16.05~18.05,신규,22,3,2016,"16,000",62.7,3,다세대,3-61,정일트윈빌B,0,,,11410,북가좌동, 
1991,16.03~17.03,신규,3,3,2016,"1,500",43.04,2,다세대,4-26,신촌빌라2차,72,,,11410,창천동, 
2016,, ,30,3,2016,"24,000",40.94,2,다세대,310-4,경성하이빌(310-4),0,,,11410,북가좌동, 
1986,, ,2,3,2016,"8,000",37.44,2,다세대,104-28,금성빌라씨동,0,,,11410,남가좌동, 
1989,, ,17,3,2016,"5,000",75.25,2,연립,123-32,아현빌라,0,,,11410,북아현동, 
1997,, ,19,3,2016,"18,000",77.14,2,연립,226,동궁하우스,0,,,11410,창천동, 
1995,, ,29,3,2016,"10,000",47.7,3,다세대,378-2,홍익그린,0,,,11410,홍은동, 
1999,, ,19,3,2016,"16,000",57.66,3,연립다세대,1-10,(1-10),0,,,11410,연희동, 
1997,, ,14,3,2016,"11,000",60.12,4,다세대,산26-112,에덴빌라(26-112),0,,,11410,홍은동, 
1991,, ,3,3,2016,"1,000",50.64,3,다세대,367-16,연안빌리지,55,,,11410,북가좌동, 
1991,, ,25,3,2016,"8,000",46.62,3,연립,8-35,"초원빌라(8-35가,나동)",0,,,11410,홍은동, 
1992,, ,28,3,2016,"1,000",30.78,4,다세대,265-117,산호빌라,20,,,11410,홍은동, 
1991,, ,13,3,2016,"1,500",37.14,1,다세대,294-17,백양빌라,45,,,11410,홍은동, 
1993,, ,25,3,2016,"15,000",92.62,1,다세대,403-26,(403-26),0,,,11410,홍은동, 
2009,, ,17,3,2016,"18,000",60.305,2,다세대,277-10,에코빌(3차),0,,,11410,북가좌동, 
1992,, ,18,3,2016,"3,000",42.82,2,다세대,523-23,(523-23),30,,,11410,연희동, 
2002,, ,15,3,2016,"3,000",20.61,3,다세대,332-6,홍은동퀸스빌,15,,,11410,홍은동, 
2003,, ,15,3,2016,"3,000",21.12,5,다세대,100-76,풀하우스,30,,,11410,창천동, 
2007,, ,24,3,2016,"15,000",53.07,3,다세대,1-287,동진아트빌,0,,,11410,북아현동, 
2003,, ,15,3,2016,"14,000",81,3,연립,3-8,(3-8),0,,,11410,북가좌동, 
2014,, ,16,3,2016,"20,000",57.53,2,다세대,265-348,기룡하이츠,0,,,11410,홍은동, 
2014,, ,19,3,2016,"10,000",13.31,5,다세대,193-18,(193-18),0,,,11410,연희동, 
1989,, ,17,3,2016,"10,000",65.97,2,연립,8-1093,청암아트홀,0,,,11410,홍은동, 
2005,16.03~18.03,신규,11,3,2016,"9,000",46,5,다세대,220-43,연성아트빌,45,,,11410,연희동, 
1991,, ,22,3,2016,"10,500",57.12,2,연립,8-35,"초원빌라(8-35가,나동)",0,,,11410,홍은동, 
1987,, ,4,3,2016,500,71.34,3,연립,355,금호,40,,,11410,홍은동, 
2004,, ,22,3,2016,"6,000",21.84,2,다세대,5-233,거풍3,10,,,11410,남가좌동, 
1997,, ,17,3,2016,"8,000",46.83,2,다세대,51-89,숲속의집빌라,20,,,11410,연희동, 
1997,, ,9,3,2016,"18,000",76.9,3,다세대,267-86,(267-86),0,,,11410,홍제동, 
2003,, ,21,3,2016,"18,500",46.48,3,다세대,366-9,한양빌라(366-9),0,,,11410,북가좌동, 
2002,, ,1,3,2016,"2,000",45.27,4,다세대,415-17,하나맨션,60,,,11410,홍은동, 
2013,, ,2,3,2016,"1,000",12.81,5,연립,263,성산빌딩,55,,,11410,냉천동, 
2003,, ,13,3,2016,"5,000",20.52,2,다세대,405-17,수목아이엠하우스(405-17),0,,,11410,홍은동, 
2014,16.03~18.03,신규,9,3,2016,"10,000",17.15,5,다세대,180-5,(180-5),10,,,11410,충정로2가, 
2011,, ,20,3,2016,"13,000",22.2,1,다세대,258,(258-0),0,,,11410,창천동, 
2002,, ,18,3,2016,"20,000",73.6,4,다세대,3-90,엘지빌리지,0,,,11410,충정로3가, 
2013,, ,5,3,2016,"8,000",20.46,3,다세대,265-112,루미아트A동,0,,,11410,홍은동, 
2011,, ,11,3,2016,500,14.52,2,다세대,419,스카이힐,73,,,11410,창천동, 
2013,, ,2,3,2016,300,28.12,3,다세대,338-47,(338-47),43,,,11410,남가좌동, 
2015,, ,12,3,2016,"16,000",29.37,3,다세대,156-477,하우스인,0,,,11410,홍제동, 
2013,, ,5,3,2016,"10,000",26.06,3,다세대,265-492,루미아트B동,0,,,11410,홍은동, 
2015,, ,17,3,2016,"16,500",33.69,3,다세대,289-16,(289-16),0,,,11410,북가좌동, 
1991,, ,17,3,2016,"14,000",65.88,1,다세대,1-747,융보빌라B동,0,,,11410,북아현동, 
2000,, ,17,3,2016,"10,000",59.67,1,다세대,541-40,연희,0,,,11410,연희동, 
2016,, ,15,3,2016,"22,000",39.57,5,다세대,392-5,"미다스A,B동(392-5)",0,,,11410,북가좌동, 
1997,, ,15,3,2016,"8,000",30.72,1,다세대,344-18,(344-18),0,,,11410,북가좌동, 
1985,, ,16,3,2016,"17,000",84.51,3,연립,188-29,삼성빌라,0,,,11410,홍은동, 
2015,, ,16,3,2016,"7,000",19.07,3,다세대,328-54,한결하우스,0,,,11410,북가좌동, 
2015,, ,4,3,2016,"8,500",14.04,7,다세대,90-41,(90-41),0,,,11410,대현동, 
1992,, ,15,3,2016,"7,000",38.64,-1,다세대,191-105,미성빌라,15,,,11410,홍은동, 
2014,16.03~18.03,신규,12,3,2016,"10,000",17.38,4,다세대,180-5,(180-5),10,,,11410,충정로2가, 
2015,, ,1,3,2016,"30,000",52.6,1,다세대,1-625,이화노블레스,0,,,11410,북아현동, 
1995,, ,4,3,2016,"14,000",90.82,1,다세대,360-98,원영빌라,20,,,11410,홍제동, 
2014,, ,1,3,2016,"6,000",12.21,3,다세대,183-1,정원아리솔,0,,,11410,북아현동, 
1998,, ,4,3,2016,"12,000",57.66,3,연립,348-11,거성빌라트,0,,,11410,북가좌동, 
1991,, ,14,3,2016,"9,000",54.15,2,다세대,279-25,(279-25),0,,,11410,홍제동, 
2013,, ,6,3,2016,500,12.21,4,다세대,407-5,프라임하우스,45,,,11410,홍은동, 
2002,, ,10,3,2016,"25,000",72.16,4,다세대,101,르네상스빌,0,,,11410,충정로2가, 
2009,, ,7,3,2016,"20,000",84.87,4,다세대,277-10,에코빌(3차),0,,,11410,북가좌동, 
1986,, ,8,3,2016,"10,000",49.92,1,다세대,368-19,문화빌라A,0,,,11410,북가좌동, 
2011,, ,7,3,2016,"18,000",29.9,1,다세대,90-47,(90-47),0,,,11410,창천동, 
1995,, ,8,3,2016,"6,000",30.14,2,다세대,1-44,(1-44),0,,,11410,북아현동, 
1973,, ,3,3,2016,200,24.17,1,연립,9-534,홍은빌라(9-534),15,,,11410,홍은동, 
2009,, ,7,3,2016,"18,000",81.59,1,다세대,1-41,해오름빌,0,,,11410,북아현동, 
2007,, ,2,3,2016,"14,000",24.08,2,다세대,232,창천율도국인104동,0,,,11410,창천동, 
2007,, ,1,3,2016,"2,000",73.39,2,다세대,276-8,LG빌라(276-8),70,,,11410,북가좌동, 
2013,16.03~18.03,신규,3,3,2016,"7,000",59.73,2,연립,68-40,(68-40),80,,,11410,창천동, 
1992,, ,4,3,2016,"17,000",65.6,1,다세대,376-13,행복빌라(376-13),0,,,11410,북가좌동, 
2009,, ,4,3,2016,"17,000",60.47,2,다세대,277-10,에코빌(3차),0,,,11410,북가좌동, 
2014,16.03~17.03,갱신,3,3,2016,"10,000",17.17,5,다세대,180-5,(180-5),10,"10,000",,11410,충정로2가, 
2014,, ,1,3,2016,"13,000",39.74,3,다세대,312-30,비주얼아트빌,0,,,11410,북가좌동, 
2014,16.03~17.03,신규,3,3,2016,"9,000",13.77,6,다세대,180-5,(180-5),10,,,11410,충정로2가, 
1991,, ,3,3,2016,"12,000",60.99,4,다세대,296-9,인성빌리지B,0,,,11410,북가좌동, 
1994,, ,1,3,2016,"8,000",37.02,1,다세대,5-211,대경빌라,0,,,11410,북가좌동, 
1973,, ,11,4,2016,500,23.14,2,연립,9-534,홍은빌라(9-534),20,,,11410,홍은동, 
2001,, ,18,4,2016,"7,000",38.62,2,다세대,520-129,신호빌라,0,,,11410,연희동, 
2015,, ,24,4,2016,"17,500",29.76,5,다세대,328-41,동화빌라(328-41),0,,,11410,북가좌동, 
2014,, ,30,4,2016,"23,000",33.06,6,다세대,318-26,클라우드빌1,0,,,11410,홍제동, 
2013,, ,2,4,2016,"12,000",36.99,2,다세대,3-4,첸스빌,0,,,11410,북가좌동, 
2006,, ,27,4,2016,"20,500",81.91,2,다세대,360-24,베스트빌2동,0,,,11410,홍제동, 
2007,, ,15,4,2016,"21,000",77.31,2,다세대,325-13,광성타운하우스(325-13),0,,,11410,홍은동, 
1996,, ,28,4,2016,"1,500",38.61,3,다세대,342-24,대일빌라,45,,,11410,북가좌동, 
2014,, ,5,4,2016,"4,000",35.9,2,다세대,3-90,태양아트빌,0,,,11410,남가좌동, 
1986,, ,27,4,2016,"2,000",115.77,3,연립,98-17,광하빌라,0,,,11410,천연동, 
2007,, ,7,4,2016,"1,000",24.6,4,다세대,229-1,창천율도국인103동,60,,,11410,창천동, 
2003,, ,13,4,2016,"17,000",70.04,2,다세대,335,메트로빌,15,,,11410,창천동, 
1986,, ,19,4,2016,"8,000",37.575,1,다세대,222-42,(222-42),0,,,11410,홍제동, 
2002,, ,1,4,2016,"10,000",57.02,4,다세대,80-8,동하빌라(80-8),0,,,11410,북가좌동, 
2013,, ,4,4,2016,"1,000",12.51,7,연립,263,성산빌딩,50,,,11410,냉천동, 
1991,, ,20,4,2016,"10,000",47.83,2,다세대,11-410,태성빌라,0,,,11410,홍은동, 
1997,, ,26,4,2016,"3,000",53.33,3,연립,364-1,가연빌라,50,,,11410,남가좌동, 
2015,, ,22,4,2016,"17,000",36.09,3,다세대,336-9,한양아트빌,0,,,11410,북가좌동, 
1982,, ,30,4,2016,"12,000",65.79,3,연립,370-1,문화맨션(A동),0,,,11410,북가좌동, 
2003,, ,25,4,2016,"23,000",77.28,4,다세대,115-26,성주빌라3차,0,,,11410,북아현동, 
1997,, ,12,4,2016,"5,000",46.54,3,다세대,715-7,(715-7),35,,,11410,연희동, 
1991,, ,29,4,2016,"10,000",58.68,3,연립,8-35,"초원빌라(8-35가,나동)",0,,,11410,홍은동, 
2001,, ,19,4,2016,"5,700",72.56,2,다세대,288-9,삼성아트빌,60,,,11410,북가좌동, 
1999,, ,7,4,2016,"28,000",107.15,1,다세대,101-1,(101-1),0,,,11410,연희동, 
1987,, ,27,4,2016,"5,000",64.27,1,연립,11-980,풍진빌라,40,,,11410,홍은동, 
1983,, ,26,4,2016,"2,000",67.6,1,연립,369-27,희망빌라,55,,,11410,북가좌동, 
2011,, ,19,4,2016,"16,000",47.06,2,다세대,3-53,우진빌(3-53),0,,,11410,북가좌동, 
1967,, ,20,4,2016,"27,000",138.45,1,다세대,1-1165,(1-1165),0,,,11410,북아현동, 
1987,, ,11,4,2016,"17,000",71.34,3,연립,355,금호,0,,,11410,홍은동, 
2004,, ,30,4,2016,"16,000",53.44,5,다세대,274-112,엠화일빌라트,0,,,11410,홍은동, 
2007,, ,25,4,2016,"18,000",49.65,2,다세대,1-31,북아현동베스트빌,0,,,11410,북아현동, 
1997,, ,15,4,2016,500,21.96,4,다세대,723-12,연희빌,44,,,11410,연희동, 
2014,, ,20,4,2016,"6,000",35.9,2,다세대,3-90,태양아트빌,0,,,11410,남가좌동, 
1995,, ,23,4,2016,"3,000",22.54,1,다세대,45-3,(45-3),25,,,11410,북아현동, 
2008,, ,23,4,2016,"16,500",60.72,2,연립,159-1,성재캐슬빌,0,,,11410,연희동, 
2003,, ,28,4,2016,"2,000",67.76,4,다세대,343-26,(343-26),90,,,11410,북가좌동, 
2016,, ,19,4,2016,"26,000",50.23,1,다세대,305-23,연희하이빌(305-23),0,,,11410,연희동, 
2002,, ,27,4,2016,"20,000",60.46,2,다세대,280-9,우창그린빌,0,,,11410,북가좌동, 
2002,, ,15,4,2016,"18,000",67.24,1,다세대,78-32,수목아이엠하우스,0,,,11410,연희동, 
1986,, ,9,4,2016,"3,000",64.8,1,연립,168,삼성빌라,70,,,11410,연희동, 
1990,, ,27,4,2016,"2,000",39.73,-1,다세대,338-8,(338-8),30,,,11410,남가좌동, 
2006,, ,30,4,2016,"1,000",27.93,4,다세대,376-4,드림빌(376-4),40,,,11410,북가좌동, 
1992,, ,26,4,2016,"9,000",34.2,1,다세대,412-26,해성그린빌라,0,,,11410,홍은동, 
1994,, ,27,4,2016,"6,000",36.36,1,다세대,280-33,세원아트빌라,0,,,11410,북가좌동, 
2016,, ,10,4,2016,"22,500",41.4,4,다세대,408-15,위일리츠빌,0,,,11410,홍은동, 
1980,, ,8,4,2016,"12,000",64.46,1,연립,719-5,연희맨션,0,,,11410,연희동, 
1994,, ,24,4,2016,"14,000",74.07,1,연립,356-88,(356-88),0,,,11410,홍제동, 
1976,, ,18,4,2016,"8,500",48.33,1,연립,294-19,(294-19),0,,,11410,북가좌동, 
2002,, ,26,4,2016,"5,000",43.23,3,다세대,127-56,대성빌라(127-56),50,,,11410,홍제동, 
2006,, ,4,4,2016,"23,000",37.01,4,다세대,346-21,부성(346-21),0,,,11410,북가좌동, 
2016,, ,29,4,2016,"17,000",29.05,5,다세대,412-19,해피리움(412-19),0,,,11410,홍은동, 
2016,, ,29,4,2016,"1,000",31.95,6,다세대,76-6,주건축물제1동,95,,,11410,연희동, 
2012,, ,6,4,2016,"14,500",37.08,2,다세대,337-26,청마하이츠빌,0,,,11410,남가좌동, 
1996,, ,8,4,2016,"5,000",37.8,1,다세대,541-14,(541-14),0,,,11410,연희동, 
2016,, ,18,4,2016,"25,000",59.69,5,다세대,209-9,K-House(209-9),0,,,11410,홍은동, 
2013,, ,18,4,2016,"23,000",47.28,4,다세대,346-9,수정하이빌,0,,,11410,북가좌동, 
2002,, ,22,4,2016,"13,000",53.4,4,다세대,3-61,정일트윈빌B,23,,,11410,북가좌동, 
2002,, ,9,4,2016,"20,000",64.28,3,다세대,356-41,해오름빌라,0,,,11410,홍제동, 
2013,, ,4,4,2016,"14,000",29.2,5,다세대,340-32,진성아트빌,0,,,11410,북가좌동, 
2002,, ,30,4,2016,"18,000",55.52,4,다세대,381-17,나라아트빌,0,,,11410,북가좌동, 
2000,, ,4,4,2016,"15,000",53.74,1,다세대,329-4,행운빌라(329-4),0,,,11410,북가좌동, 
1986,, ,5,4,2016,"10,000",36.87,2,다세대,317-1,(317-1),0,,,11410,북가좌동, 
1994,, ,12,4,2016,"16,000",80.28,1,다세대,272-2,(272-2),0,,,11410,홍은동, 
1993,, ,1,4,2016,"2,000",47.55,4,다세대,380-3,백운빌라,60,,,11410,북가좌동, 
1985,, ,15,4,2016,"15,000",73.74,1,다세대,360-6,가산빌라,0,,,11410,홍제동, 
1990,, ,24,4,2016,"1,000",76.5,3,연립,1-1755,정우빌라,55,,,11410,북아현동, 
2000,, ,2,4,2016,"15,000",60.33,4,다세대,5-51,세방퍼스트빌,0,,,11410,북가좌동, 
2013,, ,7,4,2016,"18,000",61.44,5,다세대,410-19,그레이스하우스,0,,,11410,홍은동, 
2008,, ,16,4,2016,"2,000",51.36,2,다세대,3-119,행복한집(3차),70,,,11410,북가좌동, 
1998,, ,25,4,2016,"18,000",57.66,1,연립,348-11,거성빌라트,0,,,11410,북가좌동, 
2002,, ,23,4,2016,"12,000",42.36,5,다세대,350-27,초원빌라(B),0,,,11410,북가좌동, 
2016,, ,28,4,2016,"6,000",31.95,5,다세대,76-6,주건축물제1동,70,,,11410,연희동, 
2015,, ,4,4,2016,"16,000",29.33,3,다세대,156-477,하우스인,0,,,11410,홍제동, 
1996,, ,5,4,2016,"8,000",37.22,2,다세대,519-78,(519-78),0,,,11410,연희동, 
2014,, ,9,4,2016,"2,000",27.81,2,다세대,312-17,영주아트빌(312-17),60,,,11410,북가좌동, 
2003,, ,29,4,2016,"2,000",45.13,4,다세대,276-25,삼성모닝빌,65,,,11410,북가좌동, 
2016,, ,22,4,2016,"20,000",35.25,6,다세대,76-6,주건축물제1동,0,,,11410,연희동, 
2006,, ,19,4,2016,500,29.25,3,다세대,48-63,화이트빌(A동),65,,,11410,연희동, 
2011,, ,8,4,2016,500,18.06,3,다세대,390,(390-0),55,,,11410,창천동, 
2002,, ,13,4,2016,"13,000",38.94,5,다세대,353-86,대우아트빌,0,,,11410,연희동, 
2004,, ,26,4,2016,"1,000",59.18,3,다세대,339,(339-0),60,,,11410,창천동, 
1991,, ,27,4,2016,"4,000",47.34,2,연립,265-166,세신빌라,0,,,11410,홍은동, 
2001,, ,5,4,2016,"5,000",59.76,1,다세대,385-27,녹원쉐르빌,60,,,11410,북가좌동, 
1992,, ,2,4,2016,"7,500",54.84,1,다세대,5-335,향신주택,0,,,11410,남가좌동, 
1980,, ,3,4,2016,"8,000",59.34,1,다세대,265-304,한방연립,20,,,11410,홍은동, 
1990,16.05~18.05,신규,4,4,2016,"15,700",149.76,4,다세대,338-7,동천,0,,,11410,홍은동, 
2012,, ,10,4,2016,"7,500",19.25,2,다세대,293-12,(293-12),0,,,11410,북가좌동, 
2002,, ,7,4,2016,"18,000",78.66,4,다세대,308-11,예닮탑스빌,0,,,11410,북가좌동, 
2002,, ,14,4,2016,"3,000",84.42,1,연립,123-64,세종화이트빌,85,,,11410,북아현동, 
1996,, ,30,4,2016,"10,000",50.06,1,다세대,715-8,그린빌라,0,,,11410,연희동, 
2004,, ,8,4,2016,"13,500",49.71,5,다세대,104-6,현대아이빌라,0,,,11410,남가좌동, 
2014,, ,27,4,2016,"11,000",17.41,4,다세대,193-18,(193-18),0,,,11410,연희동, 
1989,, ,5,4,2016,"1,000",72.72,2,다세대,1-19,정우,25,,,11410,북아현동, 
1982,, ,4,4,2016,"10,000",56.07,2,연립,322-75,국민주택,0,,,11410,홍제동, 
2013,, ,15,4,2016,"8,000",18.71,5,다세대,406-9,동부캐슬(406-9),0,,,11410,홍은동, 
1997,, ,9,4,2016,"3,000",85.17,3,연립,1-341,(1-341),125,,,11410,북아현동, 
1992,, ,1,4,2016,"12,000",46.86,2,다세대,322-23,은성빌라(322-23),0,,,11410,북가좌동, 
2002,, ,23,4,2016,"2,000",21.6,4,다세대,194-55,연훈빌라,45,,,11410,연희동, 
