NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
171,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202307,24,"10,000",160,10,2018,홍제천로 136,202309~202509,신규,-,,,아파트
172,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202307,24,"1,000",63,9,2014,연희로5길 54-11,202308~202408,갱신,사용,"1,000",63.0,아파트
173,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,22,"1,000",68,9,2014,연희로5길 14,202308~202408,신규,-,,,아파트
174,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202307,21,"45,000",0,7,2002,연희로 38-20,202308~202508,갱신,사용,"50,000",0.0,아파트
175,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,19,"6,000",45,6,2014,연희로5길 14,202308~202408,신규,-,,,아파트
176,서울특별시 서대문구 연희동,105-4,105,4,은하,전세,102.48,202307,19,"11,500",0,4,1971,연희로15길 127,202307~202507,신규,-,,,아파트
177,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202307,17,"17,920",57,4,2018,홍제천로 136,-,신규,-,,,아파트
178,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202307,17,"45,000",0,8,2001,연희로32길 48,202309~202509,-,-,,,아파트
179,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202307,17,"45,000",0,8,2001,연희로32길 48,202308~202508,신규,-,,,아파트
180,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202307,16,"55,500",0,11,2018,홍제천로 136,202309~202609,신규,-,,,아파트
181,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,15,"12,000",10,9,2014,연희로5길 14,202308~202508,신규,-,,,아파트
182,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202307,15,"38,000",0,10,1999,동교로 291,202309~202509,신규,-,,,아파트
183,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202307,15,"47,250",0,9,2001,연희로32길 48,-,-,-,,,아파트
184,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202307,15,"47,250",0,9,2001,연희로32길 48,202309~202509,갱신,-,"47,250",0.0,아파트
185,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,15,"1,000",65,12,2014,연희로5길 14,202308~202502,신규,-,,,아파트
186,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202307,13,"10,000",200,6,2018,홍제천로 136,202308~202608,신규,-,,,아파트
187,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202307,13,"10,000",160,17,2001,연희로32길 48,202308~202508,신규,-,,,아파트
188,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,13,"1,000",68,5,2014,연희로5길 14,202308~202408,신규,-,,,아파트
189,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202307,11,"75,000",0,18,2018,홍제천로 136,202309~202509,신규,-,,,아파트
190,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,11,"1,000",73,4,2014,연희로5길 14,202308~202408,신규,-,,,아파트
191,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,10,"1,000",70,9,2014,연희로5길 14,202308~202408,갱신,-,"1,000",65.0,아파트
192,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202307,9,"53,500",0,7,2018,홍제천로 136,202307~202507,갱신,사용,"51,000",0.0,아파트
193,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202307,7,"41,000",0,17,2002,연희로 38-20,202309~202509,신규,-,,,아파트
194,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202307,2,"10,000",105,3,2001,연희로32길 48,202308~202508,신규,-,,,아파트
195,서울특별시 서대문구 연희동,151-41,151,41,금보,월세,82.84,202307,1,"10,000",11,1,2004,연희로31길 14,202309~202509,신규,-,,,아파트
196,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202307,1,"54,000",0,5,2002,연희로 38-20,202308~202508,신규,-,,,아파트
197,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202306,30,"35,000",0,12,2001,연희로32길 48,202307~202507,신규,-,,,아파트
198,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202306,30,"3,300",132,15,2002,연희로 38-20,202307~202407,갱신,-,"3,150",126.0,아파트
199,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202306,30,"3,300",132,15,2002,연희로 38-20,202307~202407,갱신,-,"3,150",126.0,아파트
200,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202306,27,"53,000",0,13,2002,연희로 38-20,202308~202508,신규,-,,,아파트
201,서울특별시 서대문구 연희동,723-9,723,9,홍연(723-9),전세,52.23,202306,27,"15,500",0,5,1981,홍연6길 40,202308~202508,갱신,-,"13,500",0.0,아파트
202,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202306,27,"53,000",0,13,2002,연희로 38-20,-,-,-,,,아파트
203,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202306,26,"35,000",0,3,1993,연희로32길 20,202308~202508,신규,-,,,아파트
204,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202306,24,"1,000",70,3,2014,연희로5길 14,202308~202408,신규,-,,,아파트
205,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202306,20,"1,000",70,4,2014,연희로5길 54-11,202307~202502,신규,-,,,아파트
206,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202306,18,"20,000",150,3,2018,홍제천로 136,202308~202508,신규,-,,,아파트
207,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202306,17,"42,000",0,3,2002,연희로 38-20,202308~202508,신규,-,,,아파트
208,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202306,17,"38,000",0,4,1999,동교로 291,202308~202508,신규,-,,,아파트
209,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202306,17,"54,000",0,3,2001,연희로32길 48,202309~202509,갱신,-,"57,000",0.0,아파트
210,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202306,17,"42,000",0,3,2002,연희로 38-20,-,-,-,,,아파트
211,서울특별시 서대문구 연희동,700,700,0,대림,월세,119.49,202306,17,"5,000",200,2,1993,연희로32길 20,202307~202507,신규,-,,,아파트
212,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202306,16,"38,650",0,9,2002,연희로 38-20,202307~202507,갱신,-,"34,650",0.0,아파트
213,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202306,16,"38,650",0,9,2002,연희로 38-20,-,-,-,,,아파트
214,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202306,13,"60,000",0,13,2018,홍제천로 136,202308~202508,신규,-,,,아파트
215,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202306,12,"38,000",0,8,1999,동교로 291,202307~202507,갱신,-,"34,650",0.0,아파트
216,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202306,10,"33,000",0,2,2001,연희로32길 48,202307~202507,신규,-,,,아파트
217,서울특별시 서대문구 연희동,87-33,87,33,경향빌라트,월세,151.36,202306,9,"60,000",40,3,1995,연희로20길 13,202307~202507,신규,-,,,아파트
218,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202306,9,"1,000",70,7,2014,연희로5길 14,202308~202408,신규,-,,,아파트
219,서울특별시 서대문구 연희동,705-4,705,4,연희에스엠,월세,68.06,202306,7,"3,000",110,6,2011,홍연2길 21,202306~202406,갱신,-,"7,000",65.0,아파트
220,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202306,6,"41,000",0,9,1999,동교로 291,202307~202507,갱신,사용,"43,000",0.0,아파트
221,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202306,5,"3,000",150,16,2002,연희로 38-20,202307~202407,신규,-,,,아파트
222,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202306,3,"64,000",0,5,2002,연희로 38-20,202308~202508,갱신,-,"64,000",0.0,아파트
223,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202306,2,"35,000",0,1,2001,연희로32길 48,202308~202507,신규,-,,,아파트
224,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202306,1,"14,000",0,12,2014,연희로5길 14,202307~202507,갱신,-,"14,000",0.0,아파트
225,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202305,31,"55,000",0,18,2018,홍제천로 136,202307~202507,신규,-,,,아파트
226,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202305,30,"53,000",0,14,2018,홍제천로 136,202307~202507,신규,-,,,아파트
227,서울특별시 서대문구 연희동,1-78,1,78,파크카운티,전세,84.21,202305,30,"25,000",0,1,2003,모래내로20길 24-17,202306~202506,신규,-,,,아파트
228,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202305,29,"11,000",100,13,1999,동교로 291,202307~202507,신규,-,,,아파트
229,서울특별시 서대문구 연희동,723-9,723,9,홍연(723-9),전세,40.33,202305,27,"12,000",0,4,1981,홍연6길 40,202307~202507,신규,-,,,아파트
230,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202305,27,"65,000",0,9,2018,홍제천로 136,202307~202507,갱신,-,"65,000",0.0,아파트
231,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202305,25,"1,000",65,3,2014,연희로5길 54-11,202305~202310,신규,-,,,아파트
232,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202305,24,"1,000",66,4,2014,연희로5길 14,202307~202406,신규,-,,,아파트
233,서울특별시 서대문구 연희동,703-25,703,25,선명(102동),전세,62.54,202305,23,"32,000",0,3,2004,증가로 74,202308~202508,신규,-,,,아파트
234,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202305,23,"10,000",190,1,2018,홍제천로 136,202306~202506,신규,-,,,아파트
235,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202305,22,"2,000",60,2,2014,연희로5길 54-11,202306~202406,신규,-,,,아파트
236,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202305,18,"3,000",140,9,1999,동교로 291,202306~202506,신규,-,,,아파트
237,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202305,17,"31,000",0,2,2001,연희로32길 48,202305~202505,신규,-,,,아파트
238,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202305,16,"35,000",0,2,2001,연희로32길 48,202306~202506,신규,-,,,아파트
239,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202305,15,"48,000",0,16,2001,연희로32길 48,202305~202505,신규,-,,,아파트
240,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202305,14,"54,000",0,15,2002,연희로 38-20,202307~202507,갱신,사용,"65,000",0.0,아파트
241,서울특별시 서대문구 연희동,163-30,163,30,신원,전세,82.39,202305,12,"31,000",0,4,2002,연희로 239-5,202306~202506,신규,-,,,아파트
242,서울특별시 서대문구 연희동,87-33,87,33,경향빌라트,전세,154.6,202305,12,"70,000",0,1,1995,연희로20길 13,202305~202505,신규,-,,,아파트
243,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202305,11,"65,000",0,4,2002,연희로 38-20,202308~202508,신규,-,,,아파트
244,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202305,5,"50,000",0,16,2001,연희로32길 48,202307~202507,갱신,-,"60,000",0.0,아파트
245,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202305,4,"38,000",0,14,2001,연희로32길 48,202305~202505,갱신,사용,"45,000",0.0,아파트
246,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202305,4,"6,250",0,2,1972,증가로2길 40-16,202305~202505,갱신,-,"5,000",0.0,아파트
247,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202304,30,"39,000",0,1,1993,연희로32길 20,202306~202506,신규,-,,,아파트
248,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,186.47,202304,28,"100,000",0,14,2005,연희로28길 35-28,202303~202503,갱신,-,"100,000",0.0,아파트
249,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202304,28,"43,000",0,12,2002,연희로 38-20,202306~202506,신규,-,,,아파트
250,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202304,27,"45,000",0,11,2001,연희로32길 48,202307~202507,신규,-,,,아파트
251,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202304,24,"3,000",155,2,2001,연희로32길 48,202307~202507,신규,-,,,아파트
252,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202304,23,"5,000",140,8,2002,연희로 38-20,-,갱신,-,"5,000",106.0,아파트
253,서울특별시 서대문구 연희동,740,740,0,성원,전세,115.06,202304,22,"64,000",0,10,2001,연희로32길 48,202305~202505,신규,-,,,아파트
254,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202304,21,"36,050",20,10,1993,연희로32길 20,202305~202505,갱신,-,"36,000",40.0,아파트
255,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202304,20,"35,000",0,13,2001,연희로32길 48,202305~202505,신규,-,,,아파트
256,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202304,18,"55,000",0,4,2002,연희로 38-20,202305~202505,신규,-,,,아파트
257,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202304,18,"52,000",0,7,2018,홍제천로 136,202304~202504,신규,-,,,아파트
258,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202304,17,"50,000",0,5,2002,연희로 38-20,202305~202405,갱신,-,"52,000",0.0,아파트
259,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202304,14,"40,000",0,6,1993,연희로32길 20,202305~202505,-,-,,,아파트
260,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202304,13,"10,000",140,20,2002,연희로 38-20,202305~202505,신규,-,,,아파트
261,서울특별시 서대문구 연희동,738,738,0,임광,월세,114.79,202304,13,"5,000",200,14,1999,동교로 291,202307~202507,신규,-,,,아파트
262,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202304,13,"45,000",0,1,2001,연희로32길 48,202305~202505,신규,-,,,아파트
263,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202304,13,"3,000",58,6,2014,연희로5길 14,202304~202404,갱신,-,"3,000",55.0,아파트
264,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202304,11,"60,000",0,7,2007,증가로 54,202308~202508,신규,-,,,아파트
265,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202304,11,"46,500",0,9,2002,연희로 38-20,202306~202506,신규,-,,,아파트
266,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202304,11,"40,000",33,16,2002,연희로 38-20,-,-,-,,,아파트
267,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202304,8,"1,000",63,2,2014,연희로5길 14,202306~202406,신규,-,,,아파트
268,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202304,6,"37,480",0,2,2018,홍제천로 136,202304~202504,갱신,-,"34,000",0.0,아파트
269,서울특별시 서대문구 연희동,700,700,0,대림,월세,119.49,202304,5,"5,000",150,8,1993,연희로32길 20,202304~202504,신규,-,,,아파트
270,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202304,5,"55,500",0,2,2018,홍제천로 136,202304~202306,신규,-,,,아파트
271,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,80.17,202304,3,"31,000",0,5,1975,연희로25길 101,202305~202505,신규,-,,,아파트
272,서울특별시 서대문구 연희동,37-1,37,1,리베르떼-빌(LibertVille),전세,207.86,202304,2,"100,000",0,5,2002,연희로10길 43-20,202306~202506,신규,-,,,아파트
273,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202304,1,"42,000",0,6,2018,홍제천로 136,202306~202506,신규,-,,,아파트
274,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202304,1,"2,000",110,18,2001,연희로32길 48,202307~202508,신규,-,,,아파트
275,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202303,31,"30,000",30,2,2002,연희로 38-20,202306~202506,신규,-,,,아파트
276,서울특별시 서대문구 연희동,91-2,91,2,연희아트빌,전세,99.53,202303,25,"35,000",0,2,2001,연희로24길 19-13,202305~202505,신규,-,,,아파트
277,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202303,25,"27,000",0,3,2018,홍제천로 136,202304~202504,신규,-,,,아파트
278,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202303,22,"45,000",0,19,2002,연희로 38-20,202305~202505,신규,-,,,아파트
279,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202303,22,"45,000",0,19,2002,연희로 38-20,-,-,-,,,아파트
280,서울특별시 서대문구 연희동,75-1,75,1,동도아카데미하우스3차,월세,244.93,202303,21,0,"1,240",4,2001,연희로26나길 21,202304~202504,신규,-,,,아파트
281,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202303,20,"1,000",70,5,2014,연희로5길 14,202304~202402,신규,-,,,아파트
282,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202303,20,"42,950",0,10,2018,홍제천로 136,202304~202504,갱신,-,"40,950",0.0,아파트
283,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202303,19,"52,000",0,5,2018,홍제천로 136,202304~202504,신규,-,,,아파트
284,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202303,18,"50,000",0,3,2018,홍제천로 136,202305~202505,신규,-,,,아파트
285,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202303,18,"50,000",0,3,2018,홍제천로 136,202305~202505,신규,-,,,아파트
286,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202303,16,"33,400",0,9,1993,연희로32길 20,202305~202505,신규,-,,,아파트
287,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202303,15,"48,000",0,13,2018,홍제천로 136,202304~202504,갱신,-,"60,000",0.0,아파트
288,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202303,15,"33,000",30,14,2002,연희로 38-20,202305~202505,신규,-,,,아파트
289,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202303,15,"66,000",0,4,2002,연희로 38-20,202308~202506,신규,-,,,아파트
290,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202303,15,"1,000",60,2,2014,연희로5길 54-11,202303~202403,신규,-,,,아파트
291,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202303,14,"40,000",0,9,1993,연희로32길 20,202304~202504,신규,-,,,아파트
292,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202303,14,"40,000",0,4,2001,연희로32길 48,202304~202504,신규,-,,,아파트
293,서울특별시 서대문구 연희동,703-25,703,25,선명(102동),전세,66.36,202303,13,"33,000",0,7,2004,증가로 74,202305~202505,신규,-,,,아파트
294,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202303,13,"1,000",70,7,2014,연희로5길 14,202305~202404,신규,-,,,아파트
295,서울특별시 서대문구 연희동,738,738,0,임광,전세,84.83,202303,13,"50,000",0,15,1999,동교로 291,202304~202504,신규,-,,,아파트
296,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202303,11,"45,000",0,18,2002,연희로 38-20,202305~202505,신규,-,,,아파트
297,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202303,11,"5,000",150,14,2002,연희로 38-20,202303~202503,신규,-,,,아파트
298,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202303,11,"45,000",0,18,2002,연희로 38-20,202305~202505,신규,-,,,아파트
299,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202303,11,"65,000",0,12,2002,연희로 38-20,-,-,-,,,아파트
300,서울특별시 서대문구 연희동,169-3,169,3,드리밍아파트,전세,79.26,202303,11,"29,700",0,8,2006,홍제천로 204,202304~202504,신규,-,,,아파트
301,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202303,11,"41,400",0,15,2018,홍제천로 136,202304~202504,갱신,사용,"39,500",0.0,아파트
302,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202303,11,"4,000",150,18,2002,연희로 38-20,202306~202506,신규,-,,,아파트
303,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202303,11,"65,000",0,12,2002,연희로 38-20,202305~202505,신규,-,,,아파트
304,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202303,9,"3,000",165,14,2018,홍제천로 136,202303~202503,-,-,,,아파트
305,서울특별시 서대문구 연희동,91-2,91,2,연희아트빌,전세,99.53,202303,7,"30,000",0,2,2001,연희로24길 19-13,202303~202503,갱신,-,"30,000",30.0,아파트
306,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202303,6,"67,500",0,5,2002,연희로 38-20,202303~202503,신규,-,,,아파트
307,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202303,6,"42,998",0,2,2018,홍제천로 136,202303~202503,갱신,-,"40,950",0.0,아파트
308,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202303,4,"45,000",0,7,2001,연희로32길 48,202305~202505,신규,-,,,아파트
309,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202303,4,"1,000",68,4,2014,연희로5길 14,202303~202403,신규,-,,,아파트
310,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202303,3,"45,200",0,6,2001,연희로32길 48,-,-,-,,,아파트
311,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202303,3,"41,000",0,5,1999,동교로 291,202305~202505,신규,-,,,아파트
312,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202303,2,"35,000",50,17,2002,연희로 38-20,202303~202503,신규,-,,,아파트
313,서울특별시 서대문구 연희동,723-9,723,9,홍연(723-9),전세,52.23,202303,1,"13,000",0,1,1981,홍연6길 40,202303~202503,갱신,-,"13,000",0.0,아파트
314,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202303,1,"38,000",0,14,1999,동교로 291,202304~202504,신규,-,,,아파트
315,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202302,24,"41,000",0,9,2018,홍제천로 136,-,-,-,,,아파트
316,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202302,24,"41,000",0,9,2018,홍제천로 136,202303~202503,신규,-,,,아파트
317,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202302,24,"41,000",0,11,2018,홍제천로 136,202302~202502,갱신,-,"38,800",0.0,아파트
318,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202302,22,"20,000",100,10,2002,연희로 38-20,202302~202502,갱신,-,"26,000",55.0,아파트
319,서울특별시 서대문구 연희동,446-316,446,316,우공팰리스,전세,68.83,202302,21,"17,000",0,4,2006,성산로7안길 12,202307~202507,신규,-,,,아파트
320,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202302,19,"1,000",68,12,2014,연희로5길 14,202302~202402,신규,-,,,아파트
321,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202302,19,"35,000",30,10,1993,연희로32길 20,202305~202505,신규,-,,,아파트
322,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202302,19,"35,000",30,10,1993,연희로32길 20,202305~202505,신규,-,,,아파트
323,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202302,19,"42,000",0,7,2018,홍제천로 136,202303~202503,신규,-,,,아파트
324,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202302,18,"52,000",0,2,2002,연희로 38-20,202304~202504,신규,-,,,아파트
325,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,80.17,202302,18,"28,000",0,3,1975,연희로25길 101,202303~202503,신규,-,,,아파트
326,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202302,18,"10,000",125,11,2002,연희로 38-20,202303~202503,신규,-,,,아파트
327,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202302,18,"24,000",80,1,2018,홍제천로 136,202304~202504,신규,-,,,아파트
328,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202302,17,"35,500",0,7,1999,동교로 291,202303~202503,갱신,사용,"35,500",0.0,아파트
329,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202302,17,"4,000",45,4,2014,연희로5길 14,202302~202402,신규,-,,,아파트
330,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202302,16,"35,500",0,7,1999,동교로 291,202303~202503,갱신,-,"35,500",0.0,아파트
331,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202302,15,"1,000",68,2,2014,연희로5길 14,202302~202502,신규,-,,,아파트
332,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202302,14,500,70,3,2014,연희로5길 14,202302~202402,신규,-,,,아파트
333,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202302,14,"17,000",85,1,1993,연희로32길 20,-,갱신,-,"20,000",70.0,아파트
334,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202302,14,500,70,3,2014,연희로5길 14,202302~202402,신규,-,,,아파트
335,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202302,13,"14,000",0,9,2014,연희로5길 14,202302~202402,갱신,-,"14,500",0.0,아파트
336,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202302,13,"49,000",0,14,2018,홍제천로 136,202304~202504,신규,-,,,아파트
337,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202302,13,"52,000",0,7,2018,홍제천로 136,202302~202502,갱신,-,"42,000",0.0,아파트
338,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202302,13,"65,000",0,7,2007,증가로 54,202302~202502,갱신,사용,"60,000",0.0,아파트
339,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202302,13,"13,000",0,8,2014,연희로5길 14,202303~202503,신규,-,,,아파트
340,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202302,11,"33,000",20,7,1999,동교로 291,202304~202504,신규,-,,,아파트
341,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,114.705,202302,11,"25,000",150,16,2002,연희로 38-20,202303~202503,신규,-,,,아파트
