NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
178,서울특별시 서대문구 연희동,719-5,719,5,연희맨션,64.46,62.5425,202102,17,"36,000",3,-,-,1980,가좌로 35,-,-,-,-
179,서울특별시 서대문구 연희동,67-2,67,2,정윤빌리지,148.86,99.559,202102,15,"104,000",4,-,-,2010,연희로22길 34-6,20210525,-,-,-
180,서울특별시 서대문구 연희동,170-74,170,74,삼성쉐르빌,49.42,28.125,202102,14,"24,000",3,-,-,2008,연희로35길 28,-,-,-,-
181,서울특별시 서대문구 연희동,305-3,305,3,진명빌라,122.88,55.36,202102,9,"29,500",4,-,-,1993,연희로10길 29-6,-,-,-,-
182,서울특별시 서대문구 연희동,1-86,1,86,안산파크빌,51.33,37.46,202102,9,"30,500",4,-,-,2015,모래내로20길 24-13,-,-,-,-
183,서울특별시 서대문구 연희동,537-36,537,36,별장빌라트,48.29,19.99,202102,5,"19,000",1,-,-,1999,홍제천로 54-148,-,-,-,-
184,서울특별시 서대문구 연희동,142-12,142,12,우리들집,39.98,24.75,202102,5,"20,000",3,-,-,2011,연희로33길 7,-,-,-,-
185,서울특별시 서대문구 연희동,1-65,1,65,기단빌라에이동,38.45,19.99,202102,5,"9,900",1,-,-,1991,모래내로20길 24,-,-,-,-
186,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,49.9,30.58,202102,4,"40,000",2,-,-,2021,증가로 49-1,-,-,-,-
187,서울특별시 서대문구 연희동,51-159,51,159,프린스빌라,60.81,38.44,202102,4,"32,000",3,-,-,1995,연희로18길 27,-,-,-,-
188,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,59.38,36.38,202102,4,"40,000",5,-,-,2021,증가로 49-1,-,-,-,-
189,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,51.14,31.34,202102,4,"40,000",4,-,-,2021,증가로 49-1,-,-,-,-
190,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,57.74,35.38,202102,4,"40,000",2,-,-,2021,증가로 49-1,-,-,-,-
191,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,48.45,29.69,202102,4,"40,000",2,-,-,2021,증가로 49-1,-,-,-,-
192,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,48.56,29.76,202102,4,"40,000",4,-,-,2021,증가로 49-1,-,-,-,-
193,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,54.52,33.41,202102,4,"40,000",4,-,-,2021,증가로 49-1,-,-,-,-
194,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,61.24,37.51,202102,4,"40,000",5,-,-,2021,증가로 49-1,-,-,-,-
195,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,57.74,35.38,202102,4,"40,000",3,-,-,2021,증가로 49-1,-,-,-,-
196,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,48.45,29.69,202102,4,"40,000",3,-,-,2021,증가로 49-1,-,-,-,-
197,서울특별시 서대문구 연희동,106-14,106,14,cs연희2차,49.9,30.58,202102,4,"40,000",3,-,-,2021,증가로 49-1,-,-,-,-
198,서울특별시 서대문구 연희동,520-248,520,248,두레주택,54.0,17.0,202102,4,"18,000",2,-,-,1999,홍제천로 54-57,-,-,-,-
199,서울특별시 서대문구 연희동,723-19,723,19,목련빌라가동,38.91,28.25,202102,2,"14,000",2,-,-,1986,홍연6안길 12-7,-,-,-,-
200,서울특별시 서대문구 연희동,724-29,724,29,금창빌라,24.97,15.48,202102,2,"33,000",3,-,-,2015,연희로31길 34,-,-,-,-
201,서울특별시 서대문구 연희동,179-126,179,126,(179-126),34.1,32.0,202101,31,"28,000",2,-,-,1986,홍연8길 21,-,-,-,-
202,서울특별시 서대문구 연희동,721-8,721,8,명지주택,43.47,40.9,202101,30,"21,000",3,-,-,1993,가좌로 27,-,-,-,-
203,서울특별시 서대문구 연희동,431-4,431,4,(431-4),36.42,30.73,202101,30,"18,000",1,-,-,1993,연희로11가길 58,-,-,-,-
204,서울특별시 서대문구 연희동,1-19,1,19,모경타운,54.75,31.74,202101,30,"12,800",-1,-,-,1991,모래내로20길 43,-,-,-,-
205,서울특별시 서대문구 연희동,121-10,121,10,(121-10),64.82,32.38,202101,29,"32,000",1,-,-,2007,연희로15안길 58,-,-,-,-
206,서울특별시 서대문구 연희동,724-29,724,29,금창빌라,22.16,14.46,202101,28,"30,000",5,-,-,2015,연희로31길 34,-,-,-,-
207,서울특별시 서대문구 연희동,724-29,724,29,금창빌라,25.8,20.64,202101,28,"38,000",2,-,-,2015,연희로31길 34,-,-,-,-
208,서울특별시 서대문구 연희동,727-5,727,5,연희캐슬,67.32,39.5494,202101,28,"44,500",7,-,-,2019,가좌로 28,-,-,-,-
209,서울특별시 서대문구 연희동,727-5,727,5,연희캐슬,67.32,39.5494,202101,28,"44,500",7,-,-,2019,가좌로 28,-,-,-,-
210,서울특별시 서대문구 연희동,712-22,712,22,(712-22),64.59,69.2,202101,25,"26,000",1,-,-,1983,홍연길 54-1,-,-,-,-
211,서울특별시 서대문구 연희동,537-214,537,214,임경빌라,57.93,32.08,202101,24,"16,800",2,-,-,1999,홍제천로2길 34-15,-,-,-,-
212,서울특별시 서대문구 연희동,1-60,1,60,별장아트빌라,74.07,40.87,202101,23,"30,700",3,-,-,2000,모래내로20길 46-12,-,-,-,-
213,서울특별시 서대문구 연희동,724-29,724,29,금창빌라,22.96,16.51,202101,22,"33,000",3,-,-,2015,연희로31길 34,-,-,-,-
214,서울특별시 서대문구 연희동,51-185,51,185,코디골드하우스,73.8,39.07,202101,21,"28,500",5,-,-,2003,연희로18안길 5,-,-,-,-
215,서울특별시 서대문구 연희동,724-32,724,32,(724-32),45.6,37.1752,202101,21,"29,000",1,-,-,1986,연희로31길 27,-,-,-,-
216,서울특별시 서대문구 연희동,702-13,702,13,(702-13),56.52,28.0,202101,20,"16,000",3,-,-,1983,증가로 84,-,-,-,-
217,서울특별시 서대문구 연희동,724-33,724,33,(724-33),44.64,34.2,202101,20,"12,000",-1,-,-,1983,연희로31길 31,-,-,-,-
218,서울특별시 서대문구 연희동,121-3,121,3,드림빌,97.94,47.93,202101,19,"50,000",5,-,-,2002,증가로 35-9,-,-,-,-
219,서울특별시 서대문구 연희동,724-29,724,29,금창빌라,22.96,16.51,202101,18,"33,000",4,-,-,2015,연희로31길 34,-,-,-,-
220,서울특별시 서대문구 연희동,86-4,86,4,라이프연희빌라,130.92,87.75,202101,13,"130,000",4,-,-,1993,연희로25길 57,-,-,-,-
221,서울특별시 서대문구 연희동,179-44,179,44,(179-44),49.0,35.3,202101,9,"29,500",2,-,-,1986,홍연8길 23-5,-,-,-,-
222,서울특별시 서대문구 연희동,1-10,1,10,(1-10),59.94,19.12,202101,9,"25,200",1,-,-,1999,모래내로 386,-,-,-,-
223,서울특별시 서대문구 연희동,93-3,93,3,연궁아트빌라,118.98,103.03,202101,8,"72,000",3,-,-,1990,연희로24길 16,-,-,-,-
224,서울특별시 서대문구 연희동,542-19,542,19,초연빌라,54.71,26.94,202101,6,"67,500",3,-,-,2003,홍제천로 30,-,-,-,-
225,서울특별시 서대문구 연희동,520-8,520,8,(520-8),66.0,50.67,202101,5,"72,000",1,-,-,1987,홍제천로 84-12,-,-,-,-
