NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
170,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202206,24,"40,000",20,17,2002,연희로 38-20,-,-,-,,,아파트
171,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202206,23,"60,000",0,7,2018,홍제천로 136,202208~202408,신규,-,,,아파트
172,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202206,18,"55,650",0,11,2018,홍제천로 136,202207~202407,갱신,-,"53,000",0.0,아파트
173,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202206,17,"41,480",0,18,2002,연희로 38-20,202208~202408,갱신,-,"39,500",0.0,아파트
174,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,월세,84.98,202206,17,"5,000",158,11,2005,연희로28길 35-28,202207~202407,갱신,사용,"5,000",150.0,아파트
175,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202206,15,"3,000",140,9,2002,연희로 38-20,202207~202407,신규,-,,,아파트
176,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202206,11,"1,000",65,9,2014,연희로5길 54-11,202208~202308,신규,-,,,아파트
177,서울특별시 서대문구 연희동,93-4,93,4,연희리젠시빌,월세,244.61,202206,7,0,"1,200",7,2001,연희로24길 12-5,202208~202508,신규,-,,,아파트
178,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,33.06,202206,5,"4,500",0,-1,1972,증가로2길 40-16,-,-,-,,,아파트
179,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202206,4,"67,000",0,6,2002,연희로 38-20,202208~202408,신규,-,,,아파트
180,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202206,3,"10,000",140,14,2001,연희로32길 48,202208~202310,신규,-,,,아파트
181,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202206,2,500,70,2,2014,연희로5길 54-11,202206~202306,신규,-,,,아파트
182,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202206,1,"34,000",50,9,2002,연희로 38-20,202207~202407,신규,-,,,아파트
183,서울특별시 서대문구 연희동,93-4,93,4,연희리젠시빌,월세,244.61,202205,29,0,900,4,2001,연희로24길 12-5,202208~202508,신규,-,,,아파트
184,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202205,28,"25,000",60,11,2002,연희로 38-20,202206~202406,갱신,-,"25,000",40.0,아파트
185,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202205,28,"43,000",0,7,2002,연희로 38-20,202206~202406,갱신,-,"41,000",0.0,아파트
186,서울특별시 서대문구 연희동,703-25,703,25,선명(102동),월세,62.54,202205,25,"10,000",50,4,2004,증가로 74,202206~202406,신규,-,,,아파트
187,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202205,25,"87,000",0,2,2018,홍제천로 136,202207~202407,신규,-,,,아파트
188,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202205,24,"52,500",0,8,2002,연희로 38-20,202205~202405,갱신,사용,"50,000",0.0,아파트
189,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202205,23,"13,000",120,13,2018,홍제천로 136,202206~202406,신규,-,,,아파트
190,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202205,21,"1,000",65,6,2014,연희로5길 14,202208~202308,신규,-,,,아파트
191,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202205,21,"3,150",126,15,2002,연희로 38-20,202207~202307,갱신,사용,"3,000",120.0,아파트
192,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202205,21,"90,000",0,6,2018,홍제천로 136,-,-,-,,,아파트
193,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202205,21,"90,000",0,6,2018,홍제천로 136,202206~202406,신규,-,,,아파트
194,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202205,21,"90,000",0,6,2018,홍제천로 136,202206~202407,신규,-,,,아파트
195,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202205,21,"1,000",65,6,2014,연희로5길 14,-,-,-,,,아파트
196,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202205,21,"1,000",65,6,2014,연희로5길 14,202208~202308,신규,-,,,아파트
197,서울특별시 서대문구 연희동,740,740,0,성원,월세,115.06,202205,20,"52,500",42,5,2001,연희로32길 48,202207~202407,갱신,사용,"50,000",40.0,아파트
198,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202205,18,"1,000",63,3,2014,연희로5길 14,202207~202307,신규,-,,,아파트
199,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202205,14,"40,950",0,14,2002,연희로 38-20,202207~202407,갱신,사용,"39,000",0.0,아파트
200,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202205,14,"38,500",0,19,2002,연희로 38-20,202208~202408,신규,-,,,아파트
201,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202205,14,"38,500",0,19,2002,연희로 38-20,202208~202408,신규,-,,,아파트
202,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202205,12,"72,000",0,1,1993,연희로32길 20,202207~202407,신규,-,,,아파트
203,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202205,11,"37,800",0,5,1999,동교로 291,202206~202406,갱신,사용,"36,000",0.0,아파트
204,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202205,10,"55,000",0,8,1999,동교로 291,202207~202407,신규,-,,,아파트
205,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202205,10,"75,000",0,2,2018,홍제천로 136,202205~202208,갱신,-,"75,000",0.0,아파트
206,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202205,9,"4,000",130,2,2002,연희로 38-20,202205~202405,신규,-,,,아파트
207,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202205,7,"57,000",0,10,2002,연희로 38-20,202205~202405,-,-,,,아파트
208,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202205,6,"49,000",0,5,1999,동교로 291,202207~202407,신규,-,,,아파트
209,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202205,5,"24,150",0,8,2001,연희로32길 48,202205~202405,갱신,사용,"23,000",0.0,아파트
210,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202205,3,"67,000",0,4,2001,연희로32길 48,202207~202407,신규,-,,,아파트
211,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202205,3,"1,000",65,3,2014,연희로5길 14,202205~202305,갱신,-,"1,000",62.0,아파트
212,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.6194,202204,30,"73,500",0,15,2018,홍제천로 136,202206~202406,신규,-,,,아파트
213,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.6194,202204,30,"73,500",0,15,2018,홍제천로 136,202206~202406,신규,-,,,아파트
214,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,전세,84.794,202204,29,"30,000",0,12,2005,동교로 290,202207~202407,갱신,사용,"30,000",0.0,아파트
215,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202204,27,"46,200",0,3,2001,연희로32길 48,202204~202404,갱신,사용,"44,000",0.0,아파트
216,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202204,27,"4,000",140,5,2002,연희로 38-20,202205~202405,신규,-,,,아파트
217,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,월세,84.794,202204,27,"5,000",170,10,2005,동교로 290,202205~202405,신규,-,,,아파트
218,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202204,26,"65,000",0,4,2007,증가로 54,202204~202404,갱신,-,"50,000",0.0,아파트
219,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202204,26,"73,000",0,11,2018,홍제천로 136,202204~202404,신규,-,,,아파트
220,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202204,25,"52,500",0,2,2007,증가로 54,202205~202306,갱신,사용,"50,000",0.0,아파트
221,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202204,23,"53,000",0,7,2002,연희로 38-20,202208~202408,신규,-,,,아파트
222,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202204,17,"57,000",0,10,2002,연희로 38-20,202204~202404,신규,-,,,아파트
223,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202204,16,"10,000",180,12,2002,연희로 38-20,202206~202406,신규,-,,,아파트
224,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202204,16,"1,000",65,12,2014,연희로5길 14,202206~202306,신규,-,,,아파트
225,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202204,14,"45,000",0,5,1993,연희로32길 20,-,-,-,,,아파트
226,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202204,14,"45,000",0,5,1993,연희로32길 20,-,-,-,,,아파트
227,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202204,14,"45,000",0,5,1993,연희로32길 20,202206~202406,-,-,,,아파트
228,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202204,13,"63,000",0,8,2002,연희로 38-20,202205~202405,갱신,사용,"60,000",0.0,아파트
229,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202204,12,"1,000",65,7,2014,연희로5길 14,202206~202306,신규,-,,,아파트
230,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202204,9,"38,850",0,5,1999,동교로 291,202204~202404,갱신,사용,"37,000",0.0,아파트
231,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202204,8,"20,000",120,9,2001,연희로32길 48,202205~202405,신규,-,,,아파트
232,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202204,8,"20,000",120,9,2001,연희로32길 48,202205~202405,신규,-,,,아파트
233,서울특별시 서대문구 연희동,708-4,708,4,홍연,월세,54.35,202204,7,"5,000",58,3,1981,홍연8길 7,202204~202404,신규,-,,,아파트
234,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202204,7,"3,000",140,6,2002,연희로 38-20,202205~202405,신규,-,,,아파트
235,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202204,7,"72,000",0,7,2002,연희로 38-20,202206~202406,신규,-,,,아파트
236,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202204,7,"72,000",0,7,2002,연희로 38-20,202206~202406,신규,-,,,아파트
237,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202204,4,"3,000",137,22,2002,연희로 38-20,202206~202306,갱신,사용,"3,000",130.0,아파트
238,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202204,4,"1,000",65,5,2014,연희로5길 14,202204~202304,신규,-,,,아파트
239,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202204,4,"30,000",100,4,2001,연희로32길 48,202205~202405,신규,-,,,아파트
240,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,전세,13.12,202203,31,"12,600",0,8,2014,연희로5길 54-11,202205~202405,갱신,사용,"12,000",0.0,아파트
241,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202203,31,"3,000",55,6,2014,연희로5길 14,202204~202304,신규,-,,,아파트
242,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,전세,13.12,202203,31,"12,600",0,8,2014,연희로5길 54-11,202205~202405,갱신,사용,"12,000",0.0,아파트
243,서울특별시 서대문구 연희동,703-32,703,32,선명(101동),월세,66.77,202203,31,"10,000",100,4,2005,증가로 76,202204~202404,신규,-,,,아파트
244,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202203,31,"11,743",51,2,2018,홍제천로 136,-,신규,-,,,아파트
245,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202203,29,"31,900",0,9,1993,연희로32길 20,202203~202303,-,-,,,아파트
246,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202203,28,100,70,8,2014,연희로5길 14,202203~202206,신규,-,,,아파트
247,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202203,25,"28,000",50,11,2001,연희로32길 48,202204~202404,신규,-,,,아파트
248,서울특별시 서대문구 연희동,708-4,708,4,홍연,전세,62.9,202203,21,"15,500",0,5,1984,홍연4길 31,202203~202403,갱신,-,"14,500",0.0,아파트
249,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202203,20,"65,000",0,15,2001,연희로32길 48,202206~202406,신규,-,,,아파트
250,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202203,19,"10,000",110,2,2002,연희로 38-20,-,-,-,,,아파트
251,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202203,15,"1,000",63,3,2014,연희로5길 14,202204~202304,신규,-,,,아파트
252,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202203,15,"37,000",0,11,2001,연희로32길 48,202203~202405,갱신,-,"34,000",0.0,아파트
253,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202203,14,"30,000",40,2,2001,연희로32길 48,202205~202405,신규,-,,,아파트
254,서울특별시 서대문구 연희동,703-32,703,32,선명(101동),전세,65.0,202203,13,"31,500",0,2,2005,증가로 76,202204~202404,갱신,사용,"30,000",0.0,아파트
255,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202203,11,"40,000",50,1,2002,연희로 38-20,-,-,-,,,아파트
256,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202203,11,"40,000",50,1,2002,연희로 38-20,-,-,-,,,아파트
257,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202203,11,"40,000",50,1,2002,연희로 38-20,202204~202404,신규,-,,,아파트
258,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202203,11,"35,000",30,13,2002,연희로 38-20,202204~202404,갱신,사용,"35,000",25.0,아파트
259,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202203,11,"35,000",80,9,2002,연희로 38-20,202204~202404,신규,-,,,아파트
260,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,월세,84.794,202203,6,"19,000",65,4,2005,동교로 290,202203~202403,갱신,사용,"19,000",60.0,아파트
261,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202203,5,"42,000",0,7,2001,연희로32길 48,202204~202404,갱신,사용,"40,000",0.0,아파트
262,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202203,5,"65,000",0,20,2002,연희로 38-20,-,-,-,,,아파트
263,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202203,5,"65,000",0,20,2002,연희로 38-20,202203~202403,신규,-,,,아파트
264,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,월세,135.905,202203,4,"30,000",200,6,2007,증가로 54,202203~202403,신규,-,,,아파트
265,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202203,3,"5,000",40,5,2014,연희로5길 14,202203~202303,갱신,사용,"5,000",40.0,아파트
266,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202203,1,500,67,8,2014,연희로5길 14,202205~202305,신규,-,,,아파트
267,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202203,1,"65,000",0,15,2018,홍제천로 136,202204~202404,신규,-,,,아파트
268,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202202,28,"10,000",150,6,2001,연희로32길 48,202204~202404,신규,-,,,아파트
269,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202202,25,"60,000",0,3,2002,연희로 38-20,202202~202402,갱신,사용,"60,000",0.0,아파트
270,서울특별시 서대문구 연희동,81-6,81,6,제이아델리아,전세,185.01,202202,25,"84,000",0,2,2003,연희로25길 23,-,갱신,-,"80,000",0.0,아파트
271,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,112.8619,202202,25,650,650,11,2018,홍제천로 136,-,-,-,,,아파트
272,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202202,24,"5,000",158,1,2002,연희로 38-20,202203~202403,갱신,사용,"5,000",150.0,아파트
273,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202202,24,"65,000",0,4,2007,증가로 54,202203~202403,갱신,-,"50,000",0.0,아파트
274,서울특별시 서대문구 연희동,74-14,74,14,동도아카데미하우스2차,전세,184.01,202202,22,"90,000",0,5,2000,연희로26가길 33,202207~202407,신규,-,,,아파트
275,서울특별시 서대문구 연희동,740,740,0,성원,월세,135.2,202202,22,"10,000",231,10,2001,연희로32길 48,202203~202403,갱신,사용,"10,000",220.0,아파트
276,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202202,22,"51,400",0,13,2002,연희로 38-20,202202~202402,갱신,-,"49,000",0.0,아파트
277,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202202,21,"48,000",0,14,2002,연희로 38-20,202203~202403,갱신,-,"43,000",0.0,아파트
278,서울특별시 서대문구 연희동,81-6,81,6,제이아델리아,월세,185.01,202202,21,"50,500",40,6,2003,연희로25길 23,202203~202403,갱신,사용,"50,500",30.0,아파트
279,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202202,20,"47,250",0,1,2002,연희로 38-20,202202~202402,갱신,-,"45,000",0.0,아파트
280,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202202,18,"1,000",65,3,2014,연희로5길 54-11,202203~202302,신규,-,,,아파트
281,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202202,18,"52,000",0,5,2002,연희로 38-20,202205~202305,신규,-,,,아파트
282,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,39.32,202202,18,"1,000",130,14,2014,연희로5길 54-11,202203~202303,신규,-,,,아파트
283,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202202,16,"1,000",65,13,2014,연희로5길 14,-,-,-,,,아파트
284,서울특별시 서대문구 연희동,738,738,0,임광,월세,84.83,202202,16,"15,000",100,14,1999,동교로 291,202203~202403,신규,-,,,아파트
285,서울특별시 서대문구 연희동,703-32,703,32,선명(101동),월세,66.77,202202,16,"2,000",102,2,2005,증가로 76,-,갱신,사용,"5,000",90.0,아파트
286,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202202,16,"4,000",50,2,2014,연희로5길 14,202202~202302,신규,-,,,아파트
287,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202202,15,"39,900",0,13,2002,연희로 38-20,202202~202402,갱신,사용,"38,000",0.0,아파트
288,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202202,15,"12,000",5,3,2014,연희로5길 54-11,202203~202403,신규,-,,,아파트
289,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,80.17,202202,14,"31,500",0,5,1975,연희로25길 101,202202~202402,갱신,사용,"30,000",0.0,아파트
290,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202202,14,"52,500",0,2,2002,연희로 38-20,202203~202403,갱신,-,"50,000",0.0,아파트
291,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202202,12,"5,000",130,10,2002,연희로 38-20,202203~202403,신규,-,,,아파트
292,서울특별시 서대문구 연희동,708-4,708,4,홍연,월세,52.23,202202,12,"2,000",63,2,1981,홍연8길 7,202203~202403,갱신,사용,"2,000",60.0,아파트
293,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202202,12,"1,000",63,6,2014,연희로5길 54-11,202202~202302,신규,-,,,아파트
294,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202202,11,"39,690",0,13,2002,연희로 38-20,202203~202403,신규,-,,,아파트
295,서울특별시 서대문구 연희동,151-41,151,41,금보,월세,63.78,202202,11,"3,000",100,4,2004,연희로31길 14,202203~202403,신규,-,,,아파트
296,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202202,8,"14,500",0,9,2014,연희로5길 14,202202~202302,신규,-,,,아파트
297,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,78.88,202202,7,"20,000",0,4,1975,연희로25길 101,202202~202402,신규,-,,,아파트
298,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202202,7,"40,950",0,1,2002,연희로 38-20,202202~202402,갱신,사용,"39,000",0.0,아파트
299,서울특별시 서대문구 연희동,700,700,0,대림,월세,119.49,202202,5,"50,000",30,1,1993,연희로32길 20,202205~202405,신규,-,,,아파트
300,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202202,5,"36,750",0,5,1993,연희로32길 20,-,-,-,,,아파트
301,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202202,5,500,65,4,2014,연희로5길 14,202203~202302,신규,-,,,아파트
302,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202202,5,"1,000",65,13,2014,연희로5길 14,202203~202302,신규,-,,,아파트
303,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202202,5,"1,000",65,11,2014,연희로5길 14,202202~202302,신규,-,,,아파트
304,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,114.705,202202,4,"58,000",90,1,2002,연희로 38-20,202203~202403,신규,-,,,아파트
305,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202202,3,"90,000",0,16,2018,홍제천로 136,202203~202403,신규,-,,,아파트
306,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202201,29,"38,000",42,20,2002,연희로 38-20,202202~202402,신규,-,,,아파트
307,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,28,"1,000",65,4,2014,연희로5길 14,202202~202302,신규,-,,,아파트
308,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202201,26,"50,000",25,21,2002,연희로 38-20,202202~202402,갱신,-,"35,000",20.0,아파트
309,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202201,25,"65,000",0,6,2018,홍제천로 136,202203~202308,신규,-,,,아파트
310,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202201,25,"13,826",22,2,2018,홍제천로 136,-,신규,-,,,아파트
311,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,24,"1,000",61,4,2014,연희로5길 14,202202~202302,신규,-,,,아파트
312,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,22,"1,500",62,2,2014,연희로5길 14,202202~202302,신규,-,,,아파트
313,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202201,22,"48,000",0,1,1999,동교로 291,202202~202402,신규,-,,,아파트
314,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202201,22,"5,000",130,1,2002,연희로 38-20,202202~202402,신규,-,,,아파트
315,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202201,22,"62,000",0,4,2018,홍제천로 136,202202~202402,신규,-,,,아파트
316,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202201,19,"38,850",0,17,2002,연희로 38-20,202202~202402,갱신,사용,"37,000",0.0,아파트
317,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202201,18,"35,700",0,10,1999,동교로 291,202201~202401,갱신,사용,"34,000",0.0,아파트
318,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202201,17,"40,000",0,18,2002,연희로 38-20,-,-,-,,,아파트
319,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,15,"1,000",65,6,2014,연희로5길 14,202202~202302,신규,-,,,아파트
320,서울특별시 서대문구 연희동,740,740,0,성원,전세,115.06,202201,15,"65,000",0,7,2001,연희로32길 48,202204~202404,신규,-,,,아파트
321,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202201,15,"40,000",60,16,2002,연희로 38-20,202202~202402,신규,-,,,아파트
322,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202201,15,"40,000",60,16,2002,연희로 38-20,-,-,-,,,아파트
323,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,15,"1,000",65,13,2014,연희로5길 14,202202~202302,신규,-,,,아파트
324,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,14,"1,000",65,3,2014,연희로5길 14,202202~202302,신규,-,,,아파트
325,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202201,13,"13,826",22,17,2018,홍제천로 136,-,신규,-,,,아파트
326,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202201,13,"13,826",22,4,2018,홍제천로 136,-,신규,-,,,아파트
327,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202201,13,"13,826",22,2,2018,홍제천로 136,-,신규,-,,,아파트
328,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,12,"1,000",65,12,2014,연희로5길 14,202203~202302,신규,-,,,아파트
329,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202201,12,"48,200",0,14,2001,연희로32길 48,202205~202405,갱신,-,"46,000",0.0,아파트
330,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202201,11,"1,000",60,6,2014,연희로5길 54-11,202202~202302,신규,-,,,아파트
331,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.1861,202201,10,"74,000",0,10,2018,홍제천로 136,202203~202403,신규,-,,,아파트
332,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202201,10,"13,826",22,4,2018,홍제천로 136,-,신규,-,,,아파트
333,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202201,10,"13,826",22,5,2018,홍제천로 136,-,신규,-,,,아파트
334,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202201,9,"26,700",50,3,1999,동교로 291,202202~202402,갱신,-,"25,000",50.0,아파트
335,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202201,8,"58,000",0,1,2002,연희로 38-20,202207~202407,-,-,,,아파트
336,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202201,8,"39,900",0,17,2002,연희로 38-20,202202~202402,갱신,-,"38,000",0.0,아파트
337,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202201,6,"47,250",0,1,2001,연희로32길 48,202202~202402,갱신,사용,"45,000",0.0,아파트
338,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202201,5,"85,000",0,6,2002,연희로 38-20,202202~202402,신규,-,,,아파트
339,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202201,5,"1,000",65,7,2014,연희로5길 14,202201~202301,신규,-,,,아파트
