NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
170,서울특별시 서대문구 연희동,740,740,0,성원,전세,120.2,202404,22,"80,000",0,16,2001,연희로32길 48,202406~202606,신규,-,,,아파트
171,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202404,20,"20,000",75,11,2002,연희로 38-20,202406~202606,신규,-,,,아파트
172,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.6194,202404,17,"73,500",0,15,2018,홍제천로 136,202406~202506,갱신,사용,"73,500",0.0,아파트
173,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202404,16,"57,000",0,7,2018,홍제천로 136,202406~202606,신규,-,,,아파트
174,서울특별시 서대문구 연희동,717-29,717,29,한인트윈빌,월세,84.62,202404,15,"1,000",75,8,2002,홍연길 77,202404~202604,신규,-,,,아파트
175,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202404,11,"8,500",0,1,1972,증가로2길 40-16,202405~202605,갱신,-,"7,500",0.0,아파트
176,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,전세,84.794,202404,9,"32,000",0,12,2005,동교로 290,202407~202607,갱신,-,"30,000",0.0,아파트
177,서울특별시 서대문구 연희동,703-32,703,32,선명(101동),월세,66.77,202404,8,"10,000",100,4,2005,증가로 76,202405~202605,신규,-,,,아파트
178,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202404,8,"5,000",160,15,1999,동교로 291,202406~202606,신규,-,,,아파트
179,서울특별시 서대문구 연희동,703-32,703,32,선명(101동),월세,66.77,202404,8,"10,000",100,4,2005,증가로 76,202406~202606,신규,-,,,아파트
180,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,84.98,202404,6,"68,000",0,4,2005,연희로28길 35-28,202406~202606,신규,-,,,아파트
181,서울특별시 서대문구 연희동,740,740,0,성원,전세,135.2,202404,6,"80,000",0,1,2001,연희로32길 48,202406~202606,신규,-,,,아파트
182,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,186.47,202404,6,"100,000",0,1,2005,연희로28길 35-28,202406~202606,신규,-,,,아파트
183,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202404,4,"1,000",61,4,2014,연희로5길 14,202404~202504,신규,-,,,아파트
184,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202404,4,"58,500",0,7,1993,연희로32길 20,202405~202605,신규,-,,,아파트
185,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202404,4,"58,500",0,7,1993,연희로32길 20,-,-,-,,,아파트
186,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202404,2,"1,000",70,8,2014,연희로5길 54-11,202404~202504,신규,-,,,아파트
187,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202403,30,"70,000",0,10,2018,홍제천로 136,202406~202606,신규,-,,,아파트
188,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202403,30,"70,000",0,18,2018,홍제천로 136,202405~202605,신규,-,,,아파트
189,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202403,29,"5,000",150,18,1999,동교로 291,202404~202604,신규,-,,,아파트
190,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202403,27,"45,000",0,4,1993,연희로32길 20,202405~202605,신규,-,,,아파트
191,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202403,25,"1,000",70,2,2014,연희로5길 14,202404~202504,신규,-,,,아파트
192,서울특별시 서대문구 연희동,748,748,0,대정이오스,월세,29.76,202403,22,"5,974",12,5,2023,가좌로 35,202404~202606,신규,-,,,아파트
193,서울특별시 서대문구 연희동,748,748,0,대정이오스,월세,29.76,202403,21,"5,297",15,6,2023,가좌로 35,202404~202606,신규,-,,,아파트
194,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202403,20,"58,500",0,11,2018,홍제천로 136,202405~202605,신규,-,,,아파트
195,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202403,20,"58,500",0,11,2018,홍제천로 136,202405~202605,신규,-,,,아파트
196,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202403,19,"65,000",0,2,2018,홍제천로 136,202406~202606,신규,-,,,아파트
197,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202403,19,"55,000",0,2,2002,연희로 38-20,202404~202604,신규,-,,,아파트
198,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202403,18,"45,000",0,9,1999,동교로 291,202405~202605,신규,-,,,아파트
199,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202403,18,"45,000",0,1,1993,연희로32길 20,202405~202605,신규,-,,,아파트
200,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202403,16,"53,000",0,3,2001,연희로32길 48,-,-,-,,,아파트
201,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202403,16,"53,000",0,3,2001,연희로32길 48,202404~202604,신규,-,,,아파트
202,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202403,16,"1,000",70,13,2014,연희로5길 14,202403~202503,갱신,-,"1,000",65.0,아파트
203,서울특별시 서대문구 연희동,748,748,0,대정이오스,월세,29.76,202403,13,300,34,3,2023,가좌로 35,202404~202605,신규,-,,,아파트
204,서울특별시 서대문구 연희동,738,738,0,임광,전세,84.83,202403,13,"20,000",0,14,1999,동교로 291,202403~202903,신규,-,,,아파트
205,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202403,12,"1,000",63,6,2014,연희로5길 54-11,202404~202504,갱신,사용,"1,000",60.0,아파트
206,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202403,11,"37,000",30,13,2002,연희로 38-20,202404~202604,갱신,-,"35,000",30.0,아파트
207,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202403,11,"45,147",0,2,2018,홍제천로 136,202404~202603,갱신,-,"42,998",0.0,아파트
208,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202403,7,"66,000",0,8,2002,연희로 38-20,202405~202603,신규,-,,,아파트
209,서울특별시 서대문구 연희동,1-78,1,78,파크카운티,월세,84.9,202403,7,"18,000",60,5,2003,모래내로20길 24-17,202403~202603,신규,-,,,아파트
210,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202403,7,"50,000",0,14,2001,연희로32길 48,202405~202606,갱신,-,"48,200",0.0,아파트
211,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,월세,84.794,202403,7,"19,000",80,4,2005,동교로 290,202403~202603,갱신,-,"19,000",65.0,아파트
212,서울특별시 서대문구 연희동,188-41,188,41,시민,전세,57.69,202403,5,"9,900",0,1,1978,증가로 61,202404~202604,신규,-,,,아파트
213,서울특별시 서대문구 연희동,188-41,188,41,시민,전세,57.69,202403,5,"9,900",0,1,1978,증가로 61,202404~202604,신규,-,,,아파트
214,서울특별시 서대문구 연희동,51-74,51,74,로엠아트빌(A동),월세,80.94,202403,3,"5,000",145,2,2004,연희로14길 62-13,202403~202603,신규,-,,,아파트
215,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202403,3,"55,000",0,1,2001,연희로32길 48,202404~202603,신규,-,,,아파트
216,서울특별시 서대문구 연희동,740,740,0,성원,월세,115.06,202403,2,"30,000",130,12,2001,연희로32길 48,202405~202605,신규,-,,,아파트
217,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202403,1,"65,000",0,6,2002,연희로 38-20,202402~202602,갱신,-,"85,000",0.0,아파트
218,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202402,29,"1,000",70,7,2014,연희로5길 54-11,202403~202503,신규,-,,,아파트
219,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202402,28,"41,674",0,13,2002,연희로 38-20,202403~202509,갱신,-,"39,690",0.0,아파트
220,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202402,28,"65,000",0,1,2002,연희로 38-20,202403~202603,갱신,-,"58,000",90.0,아파트
221,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202402,27,"13,995",100,8,2018,홍제천로 136,202403~202603,신규,-,,,아파트
222,서울특별시 서대문구 연희동,738,738,0,임광,월세,114.79,202402,27,"5,000",220,14,1999,동교로 291,202405~202604,신규,-,,,아파트
223,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202402,27,"1,000",60,8,2014,연희로5길 54-11,202403~202503,신규,-,,,아파트
224,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202402,26,"1,000",70,12,2014,연희로5길 14,202402~202502,신규,-,,,아파트
225,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202402,26,"15,000",58,12,2001,연희로32길 48,202402~202602,신규,-,,,아파트
226,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202402,26,"1,000",75,11,2014,연희로5길 14,202403~202501,신규,-,,,아파트
227,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202402,25,"65,000",0,15,2001,연희로32길 48,202405~202605,신규,-,,,아파트
228,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202402,25,"65,000",0,15,2001,연희로32길 48,202406~202606,신규,-,,,아파트
229,서울특별시 서대문구 연희동,705-4,705,4,연희에스엠,전세,68.06,202402,25,"22,000",0,7,2011,홍연2길 21,202406~202606,신규,-,,,아파트
230,서울특별시 서대문구 연희동,705-4,705,4,연희에스엠,전세,68.06,202402,25,"22,000",0,7,2011,홍연2길 21,202406~202606,신규,-,,,아파트
231,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202402,24,"30,000",75,9,2001,연희로32길 48,202404~202604,신규,-,,,아파트
232,서울특별시 서대문구 연희동,703-32,703,32,선명(101동),월세,66.77,202402,24,"5,000",120,3,2005,증가로 76,202403~202603,신규,-,,,아파트
233,서울특별시 서대문구 연희동,738,738,0,임광,월세,84.83,202402,22,"25,000",40,15,1999,동교로 291,202402~202602,갱신,-,"25,000",35.0,아파트
234,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202402,22,"39,000",0,18,2001,연희로32길 48,202405~202605,신규,-,,,아파트
235,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202402,22,"60,000",0,3,2002,연희로 38-20,202402~202602,갱신,-,"60,000",0.0,아파트
236,서울특별시 서대문구 연희동,740,740,0,성원,전세,115.06,202402,21,"70,000",0,2,2001,연희로32길 48,202404~202509,신규,-,,,아파트
237,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202402,20,"14,000",0,10,2014,연희로5길 14,202403~202603,신규,-,,,아파트
238,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202402,19,"37,000",0,5,1993,연희로32길 20,202404~202604,신규,-,,,아파트
239,서울특별시 서대문구 연희동,89-9,89,9,연화,월세,78.88,202402,18,"20,000",30,4,1975,연희로25길 101,202402~202602,갱신,사용,"20,000",0.0,아파트
240,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202402,17,"1,000",75,13,2014,연희로5길 14,202402~202502,신규,-,,,아파트
241,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202402,14,"15,000",76,4,2001,연희로32길 48,202402~202602,갱신,사용,"15,000",70.0,아파트
242,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202402,13,"51,000",0,1,2001,연희로32길 48,202402~202602,갱신,-,"47,250",0.0,아파트
243,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202402,9,"1,000",70,6,2014,연희로5길 14,202402~202502,갱신,-,"1,000",70.0,아파트
244,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202402,7,"1,000",65,2,2014,연희로5길 54-11,202402~202502,신규,-,,,아파트
245,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202402,6,"13,500",0,13,2014,연희로5길 14,202402~202602,신규,-,,,아파트
246,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,월세,84.794,202402,6,"10,000",200,5,2005,동교로 290,202405~202605,신규,-,,,아파트
247,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202402,3,"17,000",90,1,1993,연희로32길 20,202403~202603,신규,-,,,아파트
248,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202402,3,"59,000",0,15,2018,홍제천로 136,202404~202604,신규,-,,,아파트
249,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202402,1,"5,000",150,18,1999,동교로 291,202402~202602,신규,-,,,아파트
250,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202402,1,"45,000",0,13,2002,연희로 38-20,202402~202602,갱신,-,"39,900",0.0,아파트
251,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202401,29,"60,000",0,3,2007,증가로 54,202402~202602,신규,-,,,아파트
252,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,114.705,202401,29,"3,000",270,5,2002,연희로 38-20,202403~202603,신규,-,,,아파트
253,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,29,"4,000",50,4,2014,연희로5길 14,202402~202502,갱신,-,"4,000",45.0,아파트
254,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202401,28,"14,000",0,10,2014,연희로5길 14,202402~202602,신규,-,,,아파트
255,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,27,"1,000",70,5,2014,연희로5길 14,202402~202502,신규,-,,,아파트
256,서울특별시 서대문구 연희동,151-41,151,41,금보,월세,71.96,202401,27,"3,000",110,3,2004,연희로31길 14,202402~202602,신규,-,,,아파트
257,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202401,27,"63,000",0,10,2002,연희로 38-20,202402~202612,갱신,사용,"60,000",0.0,아파트
258,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.1861,202401,27,"63,500",0,10,2018,홍제천로 136,-,-,-,,,아파트
259,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.1861,202401,27,"63,500",0,10,2018,홍제천로 136,202401~202701,-,-,,,아파트
260,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202401,25,"28,000",60,11,2001,연희로32길 48,202404~202604,신규,-,,,아파트
261,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202401,24,"1,000",63,4,2014,연희로5길 54-11,202402~202502,신규,-,,,아파트
262,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202401,24,"45,000",0,4,1999,동교로 291,202403~202603,신규,-,,,아파트
263,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202401,24,"60,000",0,15,2018,홍제천로 136,202404~202604,신규,-,,,아파트
264,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,24,"1,000",70,6,2014,연희로5길 14,202403~202503,신규,-,,,아파트
265,서울특별시 서대문구 연희동,738,738,0,임광,월세,84.83,202401,23,"10,000",180,3,1999,동교로 291,202402~202602,신규,-,,,아파트
266,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202401,23,"1,000",70,3,2014,연희로5길 54-11,202402~202502,신규,-,,,아파트
267,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202401,20,"10,000",110,16,1999,동교로 291,202403~202603,신규,-,,,아파트
268,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202401,20,"5,000",130,10,2002,연희로 38-20,202403~202603,신규,-,,,아파트
269,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,19,"1,000",75,11,2014,연희로5길 14,202402~202502,신규,-,,,아파트
270,서울특별시 서대문구 연희동,37-1,37,1,리베르떼-빌(LibertVille),월세,218.1,202401,19,"3,000",700,2,2002,연희로10길 43-16,202401~202601,신규,-,,,아파트
271,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202401,19,"8,000",0,1,1972,증가로2길 40-16,202401~202601,갱신,-,"8,000",0.0,아파트
272,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,18,"1,000",75,10,2014,연희로5길 14,202402~202502,신규,-,,,아파트
273,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202401,18,"60,000",0,14,2001,연희로32길 48,202402~202602,신규,-,,,아파트
274,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202401,18,"32,000",0,3,2001,연희로32길 48,202402~202602,신규,-,,,아파트
275,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202401,17,"40,000",50,1,2002,연희로 38-20,202403~202603,신규,-,,,아파트
276,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202401,16,"25,000",70,14,2002,연희로 38-20,202402~202602,신규,-,,,아파트
277,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,16,"1,000",68,3,2014,연희로5길 14,202402~202502,신규,-,,,아파트
278,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202401,15,"14,315",22,17,2018,홍제천로 136,-,신규,-,,,아파트
279,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,15,"1,000",75,3,2014,연희로5길 14,202402~202502,신규,-,,,아파트
280,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202401,14,"10,000",150,19,2001,연희로32길 48,202402~202602,신규,-,,,아파트
281,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202401,14,"53,000",0,4,2001,연희로32길 48,202403~202603,갱신,-,"45,000",0.0,아파트
282,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202401,13,"41,000",0,10,1999,동교로 291,202401~202601,갱신,-,"35,700",0.0,아파트
283,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,13,"1,000",75,12,2014,연희로5길 14,202402~202502,신규,-,,,아파트
284,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202401,10,"1,000",70,8,2014,연희로5길 54-11,202402~202502,신규,-,,,아파트
285,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202401,10,"51,660",0,9,2002,연희로 38-20,202401~202601,갱신,사용,"50,400",0.0,아파트
286,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202401,10,"1,000",70,8,2014,연희로5길 54-11,202402~202502,신규,-,,,아파트
287,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202401,9,"1,000",66,7,2014,연희로5길 54-11,202402~202502,신규,-,,,아파트
288,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,9,"1,000",75,11,2014,연희로5길 14,202401~202501,신규,-,,,아파트
289,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202401,8,"14,315",22,2,2018,홍제천로 136,-,신규,-,,,아파트
290,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202401,8,"14,315",22,2,2018,홍제천로 136,-,신규,-,,,아파트
291,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202401,7,"51,000",0,1,2002,연희로 38-20,202401~202601,갱신,-,"47,250",0.0,아파트
292,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,26.88,202401,6,"1,000",115,11,2014,연희로5길 54-11,202401~202501,신규,-,,,아파트
293,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202401,6,"62,000",0,7,2002,연희로 38-20,202402~202602,갱신,-,"59,850",0.0,아파트
294,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202401,6,"10,000",200,1,2018,홍제천로 136,-,-,-,,,아파트
295,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202401,6,"10,000",200,1,2018,홍제천로 136,202402~202602,신규,-,,,아파트
296,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,6,"1,000",70,7,2014,연희로5길 14,202402~202502,신규,-,,,아파트
297,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,5,"1,000",70,5,2014,연희로5길 14,202402~202502,갱신,-,"1,000",70.0,아파트
298,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202401,4,"1,000",68,2,2014,연희로5길 14,202401~202501,신규,-,,,아파트
299,서울특별시 서대문구 연희동,196-1,196,1,연희궁,월세,42.38,202401,3,"4,000",38,2,1972,증가로2길 40-16,202402~202602,갱신,사용,"4,000",35.0,아파트
300,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202401,3,"57,000",40,11,2002,연희로 38-20,202403~202603,신규,-,,,아파트
301,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202401,2,"1,000",70,2,2014,연희로5길 54-11,202402~202502,신규,-,,,아파트
