dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
20221227,"1,000",85,0,2018,22.12~23.12,신규,17.66,4,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20221227,"3,000",58,0,2019,, ,14.09,3,56-83,한빛슈테리움2차,,,11410,서대문구,대현동, 
20221227,"1,000",84,0,2021,23.02~24.02,갱신,14.74,4,101-2,신촌리브하임,"1,000",80,11410,서대문구,대현동, 
20221227,"20,500",0,0,2017,23.02~25.02,신규,20.27,10,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20221227,"1,000",80,0,2021,23.02~24.02,신규,15.02,9,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20221227,"3,000",63,0,2021,23.02~24.02,신규,15.63,6,90-12,(90-12),,,11410,서대문구,대현동, 
20221228,"1,000",85,0,2005,23.02~24.02,신규,31.41,15,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20221228,"1,000",95,0,2018,23.01~24.01,갱신,27.16,5,1013,이편한세상신촌,"1,000",91,11410,서대문구,북아현동,사용
20221228,"1,000",78,0,2005,23.02~24.02,신규,29.13,12,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20221228,"1,000",100,0,2022,23.01~24.01,신규,16.05,6,56-100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
20221228,"1,000",84,0,2005,23.02~24.02,신규,34.22,6,116,SK리쳄블,,,11410,서대문구,합동, 
20221228,"11,000",42,0,2004,23.01~25.01,신규,19.81,6,103-6,라이온스톤,,,11410,서대문구,연희동, 
20221229,"1,000",50,0,2020,, ,10.41,2,112-25,신촌그린오피스텔,,,11410,서대문구,창천동, 
20221229,"10,000",90,0,2023,23.02~24.02,신규,18,4,112-19,스타팰리스,,,11410,서대문구,창천동, 
20221229,"1,000",68,0,2018,23.02~25.02,갱신,16.62,6,90-42,이대다올노블리움2차,"1,000",65,11410,서대문구,대현동, 
20221229,"10,000",16,0,2003,23.02~25.02,신규,27.48,7,136-7,(136-7),,,11410,서대문구,연희동, 
20221229,"1,000",79,0,2017,, ,20.27,9,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20221229,"3,000",70,0,2019,23.02~24.02,신규,16.13,3,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20221229,"4,000",60,0,2018,, ,18.03,5,37-48,에스엠피렌체,,,11410,서대문구,대현동, 
20221229,"16,500",0,0,2015,23.02~25.02,신규,20.3,3,56-119,SONG'S 8,,,11410,서대문구,대현동, 
20221229,"1,000",85,0,2021,23.02~24.02,신규,17.75,8,72-22,더이음,,,11410,서대문구,창천동, 
20221229,"1,000",81,0,2021,23.02~24.02,신규,17.75,8,72-22,더이음,,,11410,서대문구,창천동, 
20221229,"16,000",0,0,2017,23.02~25.01,신규,14.52,9,37-30,이대프리젠#1,,,11410,서대문구,대현동, 
20221230,"17,400",0,0,2019,23.01~25.01,신규,13.78,10,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20221230,"1,000",47,0,2003,23.02~24.01,신규,15.94,6,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20221230,500,55,0,2001,23.01~25.01,신규,16.2,7,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20221230,500,50,0,2001,22.12~23.12,신규,16.2,9,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20221230,"10,000",40,0,2021,, ,14.74,7,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20221230,"19,000",0,0,2021,23.01~25.01,신규,17.59,5,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20221230,"3,000",52,0,2015,22.12~23.12, ,18.27,5,90-58,(90-58),,,11410,서대문구,대현동, 
20221230,500,45,0,2002,23.02~24.02,신규,13.33,2,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20221230,"10,000",50,0,2005,23.01~24.01,신규,34.22,12,116,SK리쳄블,,,11410,서대문구,합동, 
20221230,"1,000",62,0,,23.02~24.02,신규,19.13,5,344-15,쳄스,,,11410,서대문구,연희동, 
20221230,"1,000",68,0,2005,23.02~24.02,갱신,26.64,7,27-20,신촌가이아,"1,000",65,11410,서대문구,대현동,사용
20221230,"10,000",30,0,2003,, ,25.53,3,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20221230,500,45,0,2002,23.01~24.01,신규,13.33,5,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20221230,"1,000",100,0,2022,22.12~23.12,신규,16.05,5,56-100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
20221230,500,42,0,2002,23.02~24.02,신규,13.33,3,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20221230,"19,000",0,0,2017,23.02~24.02,신규,20.27,5,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20221230,"5,000",74,0,2021,, ,15.35,8,110-10,아리움II,,,11410,서대문구,대현동, 
20221231,"1,000",75,0,2017,23.01~24.01,신규,20.27,3,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20221231,"1,000",95,0,2018,23.02~24.02,신규,27.16,4,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20221231,"8,000",50,0,2017,23.02~25.02,신규,15.24,3,90-44,이대프리젠#2,,,11410,서대문구,대현동, 
20230102,"1,000",70,0,2009,23.02~24.02,신규,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20230102,"3,000",40,0,2014,23.01~24.01,신규,15.1,3,27-46,경국빌딩,,,11410,서대문구,대현동, 
20230102,"1,000",95,0,2020,23.02~25.01,갱신,19.96,9,90-70,파라타워,"1,000",90,11410,서대문구,대현동, 
20230102,"9,800",26,0,2006,23.01~25.01,신규,19.4,6,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20230102,"19,000",0,0,2021,23.02~25.02,신규,17.59,7,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20230102,"1,000",94,0,2014,23.01~24.01,갱신,29.45,14,104-36,신촌자이엘라,"1,000",90,11410,서대문구,대현동, 
20230103,"3,000",70,0,2017,23.02~24.02,신규,19.31,6,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20230103,"6,000",90,0,2021,23.02~24.02,신규,19.06,12,40-38,이대역 STARGATE,,,11410,서대문구,대현동, 
20230103,"1,000",110,0,2022,23.01~24.01,신규,16.05,8,56-100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
20230103,"1,000",85,0,2022,23.01~24.01,신규,13.75,6,37-12,아리움4차,,,11410,서대문구,대현동, 
20230103,"3,000",79,0,2022,23.01~24.01,신규,14.66,7,37-12,아리움4차,,,11410,서대문구,대현동, 
20230103,"1,000",92,0,2014,23.02~24.02,신규,27.66,6,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20230103,"24,780",0,0,2018,23.02~25.02,신규,26.6,5,90-66,MJ더퍼스트이대,,,11410,서대문구,대현동, 
20230103,"3,000",67,0,2017,23.02~24.02,갱신,20.27,6,37-32,영타운 지웰 에스테이트,"3,000",63,11410,서대문구,대현동, 
20230103,"19,000",0,0,2019,23.01~25.01,신규,17.37,5,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20230104,"1,000",82,0,2021,23.02~24.02,갱신,14.97,6,101-2,신촌리브하임,"1,000",78,11410,서대문구,대현동, 
20230104,"2,000",35,0,2002,23.02~25.02,신규,13.33,4,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20230104,"1,000",100,0,2021,23.01~24.01,신규,19.06,4,40-38,이대역 STARGATE,,,11410,서대문구,대현동, 
20230104,"3,000",72,0,2021,23.01~25.01,신규,17.75,7,72-22,더이음,,,11410,서대문구,창천동, 
20230104,"18,900",0,0,2017,23.02~25.02,신규,19.39,4,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20230104,"1,000",68,0,2018,23.02~24.02,갱신,16.62,3,90-42,이대다올노블리움2차,"1,000",65,11410,서대문구,대현동, 
20230104,"14,000",0,0,2018,23.01~25.01,신규,17.5,7,56-63,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
20230104,"1,000",150,0,2022,23.02~24.02,신규,29.97,4,503-22,센텀스카이,,,11410,서대문구,창천동, 
20230104,"1,000",68,0,2004,23.02~24.02,갱신,24.29,7,45-5,이화인비따레오피스텔,"1,000",65,11410,서대문구,대현동, 
20230104,"23,000",0,0,2014,23.01~25.01,신규,26.82,16,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20230104,"9,800",29,0,2006,23.01~24.01,신규,22.61,10,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20230104,"1,000",65,0,2004,23.02~24.02,갱신,24.29,7,45-5,이화인비따레오피스텔,"1,000",65,11410,서대문구,대현동, 
20230104,"4,000",60,0,2005,23.02~24.02,신규,30.71,15,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20230105,"20,000",0,0,2017,23.02~25.02,신규,19.31,10,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20230105,"8,400",11,0,2005,23.01~25.01,신규,19.01,2,103-7,스페이스엠,,,11410,서대문구,연희동, 
20230105,"1,000",85,0,2022,23.02~24.02,신규,14.66,6,37-12,아리움4차,,,11410,서대문구,대현동, 
20230105,"18,700",0,0,2017,, ,19.39,10,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20230105,"1,000",70,0,2004,23.01~25.01,갱신,25.02,7,45-5,이화인비따레오피스텔,"5,000",50,11410,서대문구,대현동, 
20230105,"21,000",0,0,2021,23.02~25.02,갱신,15.02,9,101-2,신촌리브하임,"20,000",,11410,서대문구,대현동, 
20230105,"17,000",0,0,2017,23.01~24.01,갱신,19.31,2,37-32,영타운 지웰 에스테이트,"16,200",,11410,서대문구,대현동, 
20230105,"18,200",0,0,2017,23.02~25.02,신규,19.39,10,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20230105,"7,000",65,0,2019,23.02~24.02,신규,17.84,7,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20230105,"3,400",62,0,2018,23.02~24.02,신규,14.46,9,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20230105,"1,000",74,0,,23.02~24.02,신규,18.66,5,90-45,이화스테이,,,11410,서대문구,대현동, 
20230105,"3,000",63,0,2021,, ,14.79,4,90-12,(90-12),,,11410,서대문구,대현동, 
20230106,"5,000",74,0,2021,23.02~25.02,신규,15.35,8,110-10,아리움II,,,11410,서대문구,대현동, 
20230106,"30,000",0,0,2018,23.02~25.02,신규,27.42,12,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20230106,"1,000",80,0,2004,23.02~24.02,갱신,31.15,7,45-5,이화인비따레오피스텔,"1,000",80,11410,서대문구,대현동, 
20230106,"2,000",68,0,2021,, ,15.63,3,90-12,(90-12),,,11410,서대문구,대현동, 
20230106,"1,000",80,0,2022,, ,14.34,5,37-25,아리움 5차,,,11410,서대문구,대현동, 
20230106,"1,000",84,0,2021,, ,15.22,11,110-10,아리움II,,,11410,서대문구,대현동, 
20230106,"1,000",80,0,2018,23.01~24.01,신규,17.66,11,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20230107,"18,500",0,0,2020,23.02~25.02,신규,15.89,4,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20230107,"2,000",75,0,2020,23.01~24.01,신규,27.2,3,158-11,제니스,,,11410,서대문구,홍제동, 
20230107,"1,000",85,0,2022,23.02~24.02,신규,13.89,8,90-7,아리움3차,,,11410,서대문구,대현동, 
20230107,"5,000",74,0,2021,23.02~24.02,신규,15.35,6,110-10,아리움II,,,11410,서대문구,대현동, 
20230107,"21,000",0,0,2023,23.02~25.02,신규,16.65,5,27-27,(27-27),,,11410,서대문구,대현동, 
20230107,"7,000",12,0,2001,23.02~25.02,갱신,16.2,9,212-2,연희소프트빌,"7,000",10,11410,서대문구,연희동,사용
20230107,"1,000",40,0,2003,23.02~24.02,갱신,15.94,6,80-7,파라다이스텔에스비,"1,000",40,11410,서대문구,연희동, 
20230107,"1,000",45,0,2003,23.02~24.02,갱신,15.94,6,80-7,파라다이스텔에스비,"1,000",45,11410,서대문구,연희동, 
20230107,"1,000",83,0,2021,23.01~24.01,신규,17.75,4,72-22,더이음,,,11410,서대문구,창천동, 
20230107,"23,000",0,0,2018,, ,26.21,5,90-42,이대다올노블리움2차,,,11410,서대문구,대현동, 
20230107,"1,000",74,0,,, ,19.13,5,90-45,이화스테이,,,11410,서대문구,대현동, 
20230107,"1,000",65,0,2019,23.03~24.03,신규,13.78,3,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20230107,"2,000",86,0,2021,, ,15.35,6,110-10,아리움II,,,11410,서대문구,대현동, 
20230107,"1,000",78,0,2021,, ,14.74,12,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20230107,"19,000",0,0,2021,23.02~25.02,신규,17.59,6,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20230107,"1,000",88,0,2021,, ,15.22,9,110-10,아리움II,,,11410,서대문구,대현동, 
20230107,"1,000",95,0,2020,23.02~24.02,신규,19.96,12,90-70,파라타워,,,11410,서대문구,대현동, 
20230107,"3,000",81,0,2021,23.02~24.02,신규,15.35,7,110-10,아리움II,,,11410,서대문구,대현동, 
20230107,"3,000",72,0,2021,23.02~24.02,신규,17.75,9,72-22,더이음,,,11410,서대문구,창천동, 
20230107,"3,000",74,0,2022,23.02~24.02,신규,14.61,5,90-7,아리움3차,,,11410,서대문구,대현동, 
20230107,"20,000",0,0,2021,23.02~25.01,신규,15.92,6,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20230108,"1,000",60,0,,23.02~24.02,신규,14.4,4,90-45,이화스테이,,,11410,서대문구,대현동, 
20230108,"19,950",0,0,2019,23.02~24.02,신규,17.84,3,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20230108,"19,000",0,0,2018,, ,18.54,7,37-48,에스엠피렌체,,,11410,서대문구,대현동, 
20230109,"1,000",78,0,2017,23.02~24.02,갱신,20.27,6,37-32,영타운 지웰 에스테이트,"1,000",76,11410,서대문구,대현동, 
20230109,"1,000",75,0,2017,23.02~24.02,신규,15.06,6,90-44,이대프리젠#2,,,11410,서대문구,대현동, 
20230109,"1,000",78,0,2014,23.02~24.02,신규,23.38,4,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20230109,"20,000",0,0,2018,23.02~25.02,신규,17.66,17,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20230109,"22,000",0,0,2014,23.01~25.01,신규,26.76,16,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20230109,"20,000",0,0,2018,, ,17.66,17,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20230109,"20,000",0,0,2017,23.01~24.01,갱신,20.37,8,37-32,영타운 지웰 에스테이트,"18,522",,11410,서대문구,대현동, 
20230109,"3,000",71,0,2017,23.02~24.02,갱신,20.37,4,37-32,영타운 지웰 에스테이트,"3,000",69,11410,서대문구,대현동, 
20230110,"1,000",78,0,2019,23.01~24.01,신규,16.13,6,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20230110,"5,000",80,0,2021,23.02~24.02,신규,15.35,13,110-10,아리움II,,,11410,서대문구,대현동, 
20230110,"1,000",56,0,2004,, ,19.31,2,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20230110,"2,000",55,0,2003,23.02~25.02,신규,22.23,5,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20230110,"15,950",0,0,2018,23.02~25.02,신규,14.46,9,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20230110,"1,000",89,0,2020,23.02~24.02,갱신,19.96,13,90-70,파라타워,"1,000",85,11410,서대문구,대현동, 
20230110,"1,000",60,0,2004,23.02~24.01,신규,19.61,6,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20230110,"5,000",73,0,2021,, ,15.35,5,110-10,아리움II,,,11410,서대문구,대현동, 
20230111,"1,000",62,0,,23.03~24.02,신규,23.4,2,344-15,쳄스,,,11410,서대문구,연희동, 
20230111,"1,000",90,0,2018,23.01~24.01,신규,17.66,11,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20230111,"1,000",95,0,2018,23.02~24.02,신규,27.16,10,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20230111,"1,000",100,0,2022,23.02~24.02,신규,16.05,6,56-100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
20230112,"3,800",59,0,2009,23.03~24.03,갱신,25.35,12,192,서대문 디오빌 오피스텔,"4,000",55,11410,서대문구,충정로2가, 
20230112,"1,000",65,0,2004,23.02~24.02,갱신,24.29,9,45-5,이화인비따레오피스텔,"1,000",65,11410,서대문구,대현동, 
20230112,"1,000",65,0,2004,23.02~24.02,갱신,24.29,9,45-5,이화인비따레오피스텔,"1,000",65,11410,서대문구,대현동, 
20230112,"24,780",0,0,2018,23.02~25.02,신규,26.6,4,90-66,MJ더퍼스트이대,,,11410,서대문구,대현동, 
20230112,"15,800",0,0,2017,23.02~25.02,신규,14.27,7,37-30,이대프리젠#1,,,11410,서대문구,대현동, 
20230112,"19,000",0,0,2017,23.02~24.02,갱신,19.31,6,37-32,영타운 지웰 에스테이트,"18,000",,11410,서대문구,대현동, 
20230112,"9,800",29,0,2006,23.02~25.02,신규,22.61,7,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20230112,"5,000",75,0,2021,23.02~24.02,신규,15.35,10,110-10,아리움II,,,11410,서대문구,대현동, 
20230113,"5,000",61,0,2021,23.02~24.02,신규,17.75,10,72-22,더이음,,,11410,서대문구,창천동, 
20230113,"2,000",68,0,2009,23.05~24.05,신규,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20230113,"15,000",100,0,2023,23.02~24.02,신규,25.06,12,27-27,(27-27),,,11410,서대문구,대현동, 
20230113,"1,000",80,0,2006,23.03~24.03,갱신,30.86,6,117,충정로대우디오빌,"1,000",75,11410,서대문구,합동, 
20230113,"1,000",50,0,2004,23.02~24.02,갱신,19.25,3,78-4,시아 루비움,"1,000",50,11410,서대문구,연희동,사용
20230113,"1,800",70,0,2009,23.02~24.02,신규,25.35,17,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20230113,"16,000",15,0,2018,23.02~24.02,신규,20.19,10,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20230113,"1,000",110,0,2023,23.02~24.02,신규,16.65,10,27-27,(27-27),,,11410,서대문구,대현동, 
20230114,"3,800",59,0,2009,23.03~24.03,신규,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20230114,"18,000",0,0,2017,23.02~25.02,신규,20.27,7,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20230114,"18,000",0,0,2017,23.02~25.02,신규,20.27,7,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20230114,"4,000",73,0,2022,23.02~24.02,신규,13.75,3,37-12,아리움4차,,,11410,서대문구,대현동, 
20230114,"5,000",50,0,2019,23.01~24.01,신규,13.11,8,90-36,이화블로섬하우스,,,11410,서대문구,대현동, 
20230114,"1,000",68,0,2019,23.01~24.01,신규,13.29,6,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20230114,"10,000",22,0,2017,23.02~24.02,갱신,16.03,5,37-30,이대프리젠#1,"10,000",22,11410,서대문구,대현동, 
20230114,"20,000",0,0,2020,23.02~25.02,신규,15.89,7,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20230114,"1,000",60,0,2004,23.02~24.02,신규,19.31,5,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20230115,"23,000",0,0,2018,23.02~25.02,신규,29.95,2,274-32,서대문 노블루체,,,11410,서대문구,홍은동, 
20230115,"1,000",43,0,2003,23.01~25.01,신규,21.45,6,396-24,현상준건물,,,11410,서대문구,홍은동, 
20230116,"1,000",50,0,2002,23.02~24.12,신규,25.73,4,76-24,(76-24),,,11410,서대문구,연희동, 
20230116,"21,000",0,0,2018,23.02~25.02,신규,18.92,2,218-11,THE연희힐,,,11410,서대문구,연희동, 
20230116,"23,500",0,0,2019,23.01~25.01,신규,33.79,3,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20230116,"1,000",85,0,2007,23.02~24.02,신규,28.79,4,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20230116,"21,000",0,0,2018,23.01~25.01,신규,18.92,2,218-11,THE연희힐,,,11410,서대문구,연희동, 
20230117,"10,000",52,0,2021,23.02~24.02,갱신,15.02,7,101-2,신촌리브하임,"10,000",48,11410,서대문구,대현동, 
20230117,"20,000",0,0,2018,23.01~24.01,갱신,17.66,4,90-77,유씨유 이대,"20,300",,11410,서대문구,대현동, 
20230117,"23,500",0,0,2019,, ,33.79,3,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20230117,"1,000",100,0,2022,23.02~24.02,신규,16.05,9,56-100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
20230117,"1,000",70,0,2006,23.03~24.03,갱신,30.86,7,117,충정로대우디오빌,"1,000",70,11410,서대문구,합동,사용
20230117,"1,000",83,0,2018,23.02~24.02,신규,17.31,12,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20230117,"1,000",58,0,,, ,14.4,6,90-45,이화스테이,,,11410,서대문구,대현동, 
20230117,"1,000",85,0,2005,23.02~25.02,신규,31.41,7,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20230117,"1,000",85,0,2021,, ,15.22,12,110-10,아리움II,,,11410,서대문구,대현동, 
20230118,"1,000",90,0,2014,23.02~24.02,신규,26.82,9,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20230118,"24,000",0,0,2021,23.02~25.02,신규,20.24,11,72-22,더이음,,,11410,서대문구,창천동, 
20230118,"10,000",60,0,2014,23.01~25.01,갱신,27.66,20,104-5,신촌푸르지오시티,"10,000",55,11410,서대문구,대현동, 
20230118,"2,000",80,0,2020,23.03~24.03,신규,27.2,5,158-11,제니스,,,11410,서대문구,홍제동, 
20230118,"1,000",100,0,2022,23.02~24.02,신규,16.05,9,56-100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
20230118,"3,000",82,0,2022,23.02~24.01,신규,14.34,5,37-25,아리움 5차,,,11410,서대문구,대현동, 
20230118,"1,000",100,0,2021,, ,15.22,15,110-10,아리움II,,,11410,서대문구,대현동, 
20230118,"5,000",150,0,2023,23.02~24.02,신규,25.06,10,27-27,(27-27),,,11410,서대문구,대현동, 
20230118,"13,000",15,0,2009,23.02~24.02,갱신,25.35,19,192,서대문 디오빌 오피스텔,"13,000",10,11410,서대문구,충정로2가, 
20230118,"1,000",75,0,2017,23.02~24.02,갱신,16.03,7,37-30,이대프리젠#1,"1,000",68,11410,서대문구,대현동, 
20230119,"1,000",68,0,2019,23.02~24.02,신규,13.78,4,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20230119,"3,000",82,0,2021,, ,15.22,8,110-10,아리움II,,,11410,서대문구,대현동, 
20230119,"20,000",4,0,2006,23.02~24.02,신규,29.25,3,117,충정로대우디오빌,,,11410,서대문구,합동, 
20230119,"20,000",0,0,2021,23.02~25.02,신규,19.79,6,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20230119,"1,000",75,0,2005,23.01~24.01,갱신,31.41,11,29-81,신촌 르메이에르타운5,"1,000",75,11410,서대문구,창천동, 
20230119,"2,000",72,0,2018,23.02~25.02,신규,26.6,8,90-66,MJ더퍼스트이대,,,11410,서대문구,대현동, 
20230119,"1,000",78,0,2018,23.02~24.02,신규,16.99,6,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20230119,"2,000",72,0,2018,23.02~25.02,신규,26.6,8,90-66,MJ더퍼스트이대,,,11410,서대문구,대현동, 
20230119,"1,000",82,0,2022,, ,14.98,9,37-49,에스엠오피스텔,,,11410,서대문구,대현동, 
20230119,"1,000",88,0,2020,23.03~24.03,갱신,19.96,12,90-70,파라타워,"1,000",84,11410,서대문구,대현동, 
20230119,500,47,0,2004,23.01~25.01,신규,24.84,7,343-1,선정오피스텔,,,11410,서대문구,북가좌동, 
20230119,"2,000",72,0,2018,23.02~25.02,신규,26.6,8,90-66,MJ더퍼스트이대,,,11410,서대문구,대현동, 
20230120,"21,000",0,0,2021,24.02~26.02,신규,17.75,15,72-22,더이음,,,11410,서대문구,창천동, 
20230120,"16,200",0,0,2018,, ,19.21,4,37-24,이대프리젠#4,,,11410,서대문구,대현동, 
20230120,"1,000",80,0,2022,23.02~24.02,신규,13.37,3,37-12,아리움4차,,,11410,서대문구,대현동, 
20230120,"1,000",82,0,2022,23.02~24.02,신규,14.34,10,37-25,아리움 5차,,,11410,서대문구,대현동, 
20230120,"1,000",65,0,2004,23.02~24.02,신규,19.38,5,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20230120,"1,000",95,0,2020,23.02~24.02,신규,19.96,11,90-70,파라타워,,,11410,서대문구,대현동, 
20230120,"18,500",0,0,2009,23.02~25.02,신규,25.35,18,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20230120,"1,000",63,0,2004,23.01~24.01,갱신,24.29,7,45-5,이화인비따레오피스텔,"1,000",60,11410,서대문구,대현동, 
20230120,"1,000",80,0,2022,23.02~24.02,신규,13.4,5,37-12,아리움4차,,,11410,서대문구,대현동, 
20230120,"1,000",92,0,2014,23.02~24.02,신규,26.76,10,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20230121,"1,000",85,0,2022,, ,14.66,6,37-12,아리움4차,,,11410,서대문구,대현동, 
20230121,"1,000",65,0,2004,23.02~24.02,갱신,24.29,7,45-5,이화인비따레오피스텔,"1,000",65,11410,서대문구,대현동, 
20230123,"1,000",95,0,2004,23.03~24.03,신규,26.75,14,20-41,아남오피스텔,,,11410,서대문구,창천동, 
20230125,"1,000",90,0,2014,, ,27.4,18,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20230125,"1,000",63,0,2004,23.02~24.02,갱신,24.29,10,45-5,이화인비따레오피스텔,"1,000",60,11410,서대문구,대현동, 
20230125,500,65,0,2005,23.01~24.01,신규,16.83,4,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20230125,"1,000",77,0,2006,23.02~24.02,신규,27.14,14,20-51,신영스카이텔,,,11410,서대문구,창천동, 
20230125,"1,000",50,0,2003,23.02~25.02,신규,21.42,6,396-25,동림오벨리스크,,,11410,서대문구,홍은동, 
20230125,"23,000",0,0,2023,, ,16.65,16,27-27,(27-27),,,11410,서대문구,대현동, 
20230125,"30,000",0,0,2023,23.02~25.02,신규,25.06,7,27-27,(27-27),,,11410,서대문구,대현동, 
20230125,"1,000",70,0,2009,23.02~25.02,신규,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20230125,"3,000",90,0,2021,, ,15.22,15,110-10,아리움II,,,11410,서대문구,대현동, 
20230125,"1,000",84,0,2018,23.03~23.08,갱신,23.45,9,90-66,MJ더퍼스트이대,"1,000",80,11410,서대문구,대현동, 
20230126,"1,000",75,0,2017,23.01~24.01,갱신,20.27,6,37-32,영타운 지웰 에스테이트,"1,000",70,11410,서대문구,대현동, 
20230126,"1,000",70,0,2022,23.01~23.12,신규,16.05,3,56-100,이대 투웨니퍼스트,,,11410,서대문구,대현동, 
20230126,"1,000",85,0,2005,23.03~24.03,신규,31.41,10,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20230126,"1,000",85,0,2022,23.02~24.02,신규,14.66,9,37-12,아리움4차,,,11410,서대문구,대현동, 
