dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
20150430,"18,000",0,0,2009,, ,56.12,7,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20150501,"14,000",0,0,2009,, ,25.35,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150511,500,52,0,2001,, ,16.2,3,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20150518,"14,500",0,0,2009,, ,25.35,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150520,"1,000",90,0,2014,, ,28.3,14,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20150522,"14,500",0,0,2009,, ,25.35,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150523,500,45,0,2002,, ,13.33,6,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20150527,"14,000",0,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150529,"14,500",0,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150530,"34,000",0,0,2007,, ,97.65,9,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20150530,"10,000",0,0,2004,, ,22.11,7,490,홍익사랑,,,11410,서대문구,창천동, 
20150604,"7,000",42,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150606,"1,000",40,0,2004,, ,22.11,8,490,홍익사랑,,,11410,서대문구,창천동, 
20150606,"7,500",5,0,2002,, ,19.44,5,122-3,정연 지오빌,,,11410,서대문구,연희동, 
20150610,"12,000",0,0,2003,, ,26.03,4,136-7,(136-7),,,11410,서대문구,연희동, 
20150615,"2,000",40,0,2002,, ,21.06,3,122-3,정연 지오빌,,,11410,서대문구,연희동, 
20150620,"1,000",55,0,2005,, ,16.83,2,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20150620,"12,000",0,0,2005,, ,20.4,2,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20150623,"1,000",75,0,2006,, ,29.25,10,117,충정로대우디오빌,,,11410,서대문구,합동, 
20150627,"5,000",135,0,2007,, ,86.17,4,340-27,현대싱그런,,,11410,서대문구,연희동, 
20150629,"3,000",30,0,2002,, ,19.44,2,122-3,정연 지오빌,,,11410,서대문구,연희동, 
20150702,"6,000",0,0,2004,, ,19.25,8,78-4,시아 루비움,,,11410,서대문구,연희동, 
20150702,"27,000",0,0,2006,, ,58.53,4,117,충정로대우디오빌,,,11410,서대문구,합동, 
20150708,"10,000",15,0,2006,, ,22.61,10,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20150708,"2,500",40,0,2005,, ,16.83,9,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20150711,"3,000",40,0,2003,15.08~16.08,신규,22.23,2,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20150714,"2,000",37,0,2003,, ,23.97,3,353-4,(353-4),,,11410,서대문구,남가좌동, 
20150716,"1,000",60,0,2015,, ,18.98,5,90-58,(90-58),,,11410,서대문구,대현동, 
20150717,"1,000",48,0,2002,, ,20.39,5,121-4,오벨리스크,,,11410,서대문구,연희동, 
20150720,"10,500",0,0,2004,, ,22.54,6,103-6,라이온스톤,,,11410,서대문구,연희동, 
20150728,"1,000",60,0,2003,, ,22.23,3,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20150805,"4,000",55,0,2009,, ,25.35,18,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150807,"3,000",30,0,2004,, ,19.25,3,78-4,시아 루비움,,,11410,서대문구,연희동, 
20150812,"18,000",0,0,2009,, ,35.53,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20150813,"16,500",0,0,2006,, ,29.26,2,117,충정로대우디오빌,,,11410,서대문구,합동, 
20150815,"14,000",0,0,2015,, ,20.3,3,56-119,SONG'S 8,,,11410,서대문구,대현동, 
20150817,"1,000",60,0,2015,, ,18.98,6,90-58,(90-58),,,11410,서대문구,대현동, 
20150817,500,71,0,2015,, ,19.8,9,56-119,SONG'S 8,,,11410,서대문구,대현동, 
20150822,"10,000",13,0,2006,, ,22.61,9,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20150828,"17,500",0,0,2009,, ,56.12,5,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20150829,"4,000",60,0,2005,, ,26.64,11,27-20,신촌가이아,,,11410,서대문구,대현동, 
20150902,"15,000",0,0,2005,, ,31.41,6,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20150912,"1,000",93,0,2014,, ,29.45,6,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20150912,"2,000",63,0,2009,, ,56.12,2,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20150915,"8,500",0,0,2015,, ,14.5,6,90-41,(90-41),,,11410,서대문구,대현동, 
20150916,"13,500",0,0,2015,, ,18.98,7,90-58,(90-58),,,11410,서대문구,대현동, 
20150916,500,50,0,2003,, ,15.94,7,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20150917,"2,000",55,0,2004,, ,19.81,6,103-6,라이온스톤,,,11410,서대문구,연희동, 
20150918,"9,500",30,0,2015,, ,20.3,4,56-119,SONG'S 8,,,11410,서대문구,대현동, 
20150925,"12,000",0,0,2003,, ,25.53,3,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20150925,"1,000",63,0,2004,, ,28.5,6,20-41,아남오피스텔,,,11410,서대문구,창천동, 
20151003,"8,000",0,0,2005,, ,16.83,2,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20151003,"18,500",0,0,2009,, ,35.53,11,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20151003,"7,000",0,0,2004,, ,21.75,8,343-1,선정오피스텔,,,11410,서대문구,북가좌동, 
20151009,"6,500",0,0,2002,, ,20.39,6,121-4,오벨리스크,,,11410,서대문구,연희동, 
20151010,"14,500",0,0,2009,, ,25.35,11,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20151014,"6,000",45,0,2009,, ,25.35,18,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20151015,"5,000",30,0,2004,, ,22.11,9,490,홍익사랑,,,11410,서대문구,창천동, 
20151024,"17,500",0,0,2006,, ,29.25,12,117,충정로대우디오빌,,,11410,서대문구,합동, 
20151028,"8,000",0,0,2002,, ,20.67,7,100-15,브라운 힐,,,11410,서대문구,연희동, 
20151028,"20,000",50,0,2006,, ,61.22,11,117,충정로대우디오빌,,,11410,서대문구,합동, 
20151103,"15,000",0,0,2009,, ,56.12,7,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20151111,"1,000",40,0,2002,, ,25.73,2,76-24,(76-24),,,11410,서대문구,연희동, 
20151116,"10,000",5,0,2006,, ,22.61,8,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20151117,"14,500",0,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20151118,"5,000",70,0,2014,, ,29.64,5,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20151119,"1,000",90,0,2014,, ,29.62,3,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20151121,500,72,0,2006,, ,29.26,15,117,충정로대우디오빌,,,11410,서대문구,합동, 
20151122,"5,000",70,0,2014,, ,29.62,3,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20151124,"26,000",0,0,2009,, ,81.24,3,164,천지인에이동,,,11410,서대문구,홍은동, 
20151124,"5,000",50,0,2007,, ,28.79,4,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20151205,"21,500",0,0,2014,, ,29.62,11,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20151205,"17,000",0,0,2006,, ,29.25,2,117,충정로대우디오빌,,,11410,서대문구,합동, 
20151209,"3,000",60,0,2009,, ,25.35,7,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20151211,"18,000",0,0,2009,, ,56.12,8,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20151219,"9,000",0,0,2005,, ,19.01,4,103-7,스페이스엠,,,11410,서대문구,연희동, 
20151223,500,50,0,2003,, ,15.94,6,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20151224,"40,000",0,0,2007,, ,116.81,7,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20151228,500,55,0,2003,, ,19.24,3,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20151231,"10,500",10,0,2006,, ,22.61,10,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20151231,"1,000",65,0,2004,, ,19.26,6,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20160103,"10,000",10,0,2006,, ,22.61,10,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20160105,500,45,0,2002,, ,20.39,5,121-4,오벨리스크,,,11410,서대문구,연희동, 
20160106,500,50,0,2001,, ,16.2,2,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20160109,"5,000",50,0,2005,, ,24.92,12,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20160112,"5,000",50,0,2009,, ,25.35,17,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160118,"15,000",25,0,2014,, ,25.76,16,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20160120,"8,500",0,0,2005,, ,19.01,2,103-7,스페이스엠,,,11410,서대문구,연희동, 
20160121,"5,000",0,0,2003,, ,17.34,1,396-25,동림오벨리스크,,,11410,서대문구,홍은동, 
20160123,"1,000",70,0,2009,, ,25.35,9,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160129,"9,000",0,0,2005,, ,19.01,4,103-7,스페이스엠,,,11410,서대문구,연희동, 
20160202,500,50,0,2003,, ,15.94,9,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20160204,"9,000",0,0,2001,, ,16.2,9,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20160204,"10,000",50,0,2014,, ,27.66,10,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20160212,"44,000",0,0,2007,, ,132.63,10,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20160215,"2,000",65,0,2005,, ,26.64,6,27-20,신촌가이아,,,11410,서대문구,대현동, 
20160216,500,47,0,2002,, ,20.72,7,100-15,브라운 힐,,,11410,서대문구,연희동, 
20160218,"33,500",0,0,2007,, ,86.17,9,340-27,현대싱그런,,,11410,서대문구,연희동, 
20160223,"1,000",70,0,2005,, ,22.74,7,27-20,신촌가이아,,,11410,서대문구,대현동, 
20160227,"18,500",0,0,2006,, ,29.25,3,117,충정로대우디오빌,,,11410,서대문구,합동, 
20160227,"5,000",50,0,2005,, ,26.34,14,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20160305,"16,500",0,0,2009,, ,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160306,"9,500",15,0,2006,, ,22.61,3,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20160310,"35,000",0,0,2007,, ,86.17,10,340-27,현대싱그런,,,11410,서대문구,연희동, 
20160316,"10,000",0,0,2002,, ,20.39,2,121-4,오벨리스크,,,11410,서대문구,연희동, 
20160322,"9,800",17,0,2006,, ,22.61,4,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20160323,"38,000",0,0,2007,, ,115.53,8,340-27,현대싱그런,,,11410,서대문구,연희동, 
20160324,"8,000",0,0,2003,16.04~18.04,신규,15.94,3,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20160328,"5,000",50,0,2009,, ,25.35,4,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160330,"2,000",20,0,2003,, ,17.34,1,396-25,동림오벨리스크,,,11410,서대문구,홍은동, 
20160331,"14,500",0,0,2009,, ,25.35,7,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160405,"7,000",42,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160406,"10,000",0,0,2002,, ,22.9,2,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20160413,"35,000",0,0,2007,, ,86.17,5,340-27,현대싱그런,,,11410,서대문구,연희동, 
20160414,"5,000",50,0,2009,, ,25.35,4,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160414,"7,000",42,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160422,"1,000",45,0,2004,, ,17.16,3,78-4,시아 루비움,,,11410,서대문구,연희동, 
20160423,"1,000",70,0,2009,, ,25.35,10,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160425,"4,000",30,0,2003,, ,22.23,6,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20160427,"18,500",0,0,2006,, ,29.25,9,117,충정로대우디오빌,,,11410,서대문구,합동, 
20160427,"31,000",0,0,2007,, ,86.17,1,340-27,현대싱그런,,,11410,서대문구,연희동, 
20160505,"7,000",42,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160509,"1,000",65,0,2004,, ,24.29,8,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20160512,"15,000",0,0,2009,, ,25.35,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160516,"29,000",0,0,2006,, ,61.73,7,117,충정로대우디오빌,,,11410,서대문구,합동, 
20160517,"7,000",40,0,2009,, ,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160517,"17,000",0,0,2009,, ,25.35,11,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160517,"1,000",50,0,2005,, ,19.01,1,103-7,스페이스엠,,,11410,서대문구,연희동, 
20160527,"7,000",40,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160527,"1,000",70,0,2009,, ,25.35,14,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160531,"1,000",90,0,2014,, ,25.76,17,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20160603,"5,000",45,0,2009,, ,22.72,19,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160607,"5,000",50,0,2009,, ,25.35,4,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160611,"23,000",0,0,2016,, ,55.72,3,392-5,미다스,,,11410,서대문구,북가좌동, 
20160613,"1,000",75,0,2006,, ,29.25,4,117,충정로대우디오빌,,,11410,서대문구,합동, 
20160620,"7,000",0,0,2002,, ,14.11,2,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20160622,"1,000",65,0,2004,, ,24.29,9,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20160625,"1,000",65,0,2004,, ,19.38,5,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20160625,"1,000",50,0,2004,, ,19.25,6,78-4,시아 루비움,,,11410,서대문구,연희동, 
20160628,"7,500",0,0,2009,, ,25.35,17,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160630,"11,000",0,0,2003,, ,22.23,5,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20160704,"8,000",0,0,2003,16.08~18.08,신규,15.94,3,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20160709,"2,000",50,0,2002,, ,20.39,3,121-4,오벨리스크,,,11410,서대문구,연희동, 
20160710,"1,000",60,0,2015,, ,18.98,4,90-58,(90-58),,,11410,서대문구,대현동, 
20160718,"1,000",45,0,2003,, ,26.66,1,413-126,(413-126),,,11410,서대문구,연희동, 
20160718,"5,000",50,0,2009,, ,25.35,3,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160719,"1,000",140,0,2005,, ,61.23,14,116,SK리쳄블,,,11410,서대문구,합동, 
20160720,"15,000",20,0,2005,, ,34.22,5,116,SK리쳄블,,,11410,서대문구,합동, 
20160721,"19,500",0,0,2006,, ,29.25,14,117,충정로대우디오빌,,,11410,서대문구,합동, 
20160721,"1,000",55,0,2005,, ,16.83,7,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20160726,"7,000",40,0,2009,, ,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160803,"20,000",0,0,2005,, ,41.57,4,116,SK리쳄블,,,11410,서대문구,합동, 
20160808,"1,000",80,0,2005,, ,31.41,9,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20160809,"1,000",70,0,2006,, ,28.5,8,20-51,신영스카이텔,,,11410,서대문구,창천동, 
20160810,"20,000",0,0,2009,, ,56.12,5,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20160813,"1,000",40,0,2004,, ,21.75,10,343-1,선정오피스텔,,,11410,서대문구,북가좌동, 
20160818,"9,500",0,0,2003,, ,18.9,4,188-57,(188-57),,,11410,서대문구,연희동, 
20160821,"29,000",0,0,2006,, ,59.02,15,117,충정로대우디오빌,,,11410,서대문구,합동, 
20160826,500,55,0,2003,, ,15.94,6,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20160826,"35,000",0,0,2007,, ,86.17,8,340-27,현대싱그런,,,11410,서대문구,연희동, 
20160826,"11,000",0,0,2006,, ,42.66,2,169-3,드리밍 아파트,,,11410,서대문구,연희동, 
20160902,"1,000",65,0,2004,, ,19.81,6,103-6,라이온스톤,,,11410,서대문구,연희동, 
20160902,"10,500",0,0,2004,, ,19.81,2,103-6,라이온스톤,,,11410,서대문구,연희동, 
20160903,500,50,0,2001,, ,16.2,8,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20160907,"1,000",70,0,2009,, ,25.35,10,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160909,"5,500",0,0,2003,, ,22.2,2,446-270,(446-270),,,11410,서대문구,연희동, 
20160911,500,68,0,2004,, ,24.29,8,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20160923,"18,000",0,0,2009,, ,56.12,3,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20160927,"2,000",86,0,2005,, ,41.57,7,116,SK리쳄블,,,11410,서대문구,합동, 
20160928,"14,000",25,0,2009,, ,35.53,11,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20160930,"1,000",50,0,2002,, ,20.39,3,121-4,오벨리스크,,,11410,서대문구,연희동, 
20161004,"46,000",0,0,2007,, ,132.63,10,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20161008,"15,000",40,0,2014,16.12~17.12,신규,27.61,9,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20161008,"13,500",0,0,2004,, ,29.56,4,465,충정리시온,,,11410,서대문구,충정로3가, 
20161017,"7,000",45,0,2009,, ,25.35,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20161021,"18,000",60,0,2006,, ,58.53,5,117,충정로대우디오빌,,,11410,서대문구,합동, 
20161022,"1,000",70,0,2009,, ,25.35,13,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20161023,"10,000",17,0,2006,, ,22.61,8,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20161024,"19,000",0,0,2009,, ,56.12,8,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20161025,"22,500",0,0,2014,, ,29.62,12,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20161029,"14,000",0,0,2006,, ,57.15,2,169-3,드리밍 아파트,,,11410,서대문구,연희동, 
20161103,"7,500",40,0,2009,, ,25.35,11,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20161110,"31,000",0,0,2007,, ,64.41,9,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20161114,"5,000",80,0,2005,, ,41.08,5,116,SK리쳄블,,,11410,서대문구,합동, 
20161115,"3,000",120,0,2007,, ,85.25,1,340-27,현대싱그런,,,11410,서대문구,연희동, 
20161116,"15,000",60,0,2006,, ,58.53,10,117,충정로대우디오빌,,,11410,서대문구,합동, 
20161122,"18,500",0,0,2006,, ,29.25,10,117,충정로대우디오빌,,,11410,서대문구,합동, 
20161122,"1,000",70,0,2006,, ,30.86,9,117,충정로대우디오빌,,,11410,서대문구,합동, 
20161122,"3,000",50,0,2004,, ,29.56,4,465,충정리시온,,,11410,서대문구,충정로3가, 
20161125,"8,000",0,0,2003,, ,26.03,3,136-7,(136-7),,,11410,서대문구,연희동, 
20161128,500,47,0,2002,, ,20.67,2,100-15,브라운 힐,,,11410,서대문구,연희동, 
20161208,"1,000",95,0,2005,, ,41.57,16,116,SK리쳄블,,,11410,서대문구,합동, 
20161208,"1,000",90,0,2014,, ,29.62,6,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20161208,"23,000",0,0,2005,, ,41.08,14,116,SK리쳄블,,,11410,서대문구,합동, 
20161212,"18,200",0,0,2009,, ,56.12,2,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20161216,"2,000",150,0,2007,, ,89.73,1,340-27,현대싱그런,,,11410,서대문구,연희동, 
20161223,"19,000",0,0,2009,, ,56.12,2,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20161223,"10,000",17,0,2006,, ,22.61,10,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20161226,"14,000",15,0,2009,, ,25.35,10,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20161226,"14,000",15,0,2009,, ,25.35,10,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20161228,"8,000",0,0,2003,, ,21.42,4,396-25,동림오벨리스크,,,11410,서대문구,홍은동, 
20170111,"7,000",40,0,2009,, ,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170112,"10,000",19,0,2006,, ,22.61,4,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170113,"2,000",80,0,2014,, ,27.61,8,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20170113,"9,000",0,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20170114,"22,000",0,0,2014,, ,29.62,5,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20170114,"10,300",17,0,2006,, ,22.61,6,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170117,"23,000",0,0,2009,, ,56.12,10,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20170125,500,45,0,2002,, ,13.33,5,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20170131,"26,000",0,0,2007,, ,89.73,2,340-27,현대싱그런,,,11410,서대문구,연희동, 
20170131,"3,000",60,0,2009,, ,25.35,6,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170201,"10,000",50,0,2014,, ,25.76,18,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170202,"10,000",120,0,2007,, ,114.15,3,340-27,현대싱그런,,,11410,서대문구,연희동, 
20170203,"1,000",65,0,2004,, ,20.52,6,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20170204,500,45,0,2002,, ,13.33,6,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20170205,"1,000",65,0,2004,, ,22.08,9,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20170206,"16,000",0,0,2015,, ,18.98,6,90-58,(90-58),,,11410,서대문구,대현동, 
20170210,"36,000",0,0,2007,, ,115.53,5,340-27,현대싱그런,,,11410,서대문구,연희동, 
20170222,"17,500",0,0,2009,, ,25.35,8,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170224,"21,000",0,0,2003,, ,98.61,2,274-99,홍은그린아파트,,,11410,서대문구,홍은동, 
20170227,"5,000",55,0,2009,, ,56.12,3,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20170302,"9,800",18,0,2006,, ,19.4,2,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170304,"17,500",0,0,2009,, ,25.35,6,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170305,"9,500",18,0,2006,, ,22.61,3,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170307,"10,000",40,0,2006,, ,29.26,5,117,충정로대우디오빌,,,11410,서대문구,합동, 
20170311,"5,000",75,0,2005,, ,41.57,11,116,SK리쳄블,,,11410,서대문구,합동, 
20170315,"5,000",30,0,2005,, ,19.01,4,103-7,스페이스엠,,,11410,서대문구,연희동, 
20170318,"3,000",70,0,2009,, ,35.53,14,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170322,"9,800",21,0,2006,, ,22.61,4,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170327,"17,000",0,0,2007,, ,28.79,5,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20170329,500,85,0,2005,, ,34.22,4,116,SK리쳄블,,,11410,서대문구,합동, 
20170404,"1,000",50,0,2002,, ,25.73,7,76-24,(76-24),,,11410,서대문구,연희동, 
20170406,"20,000",0,0,2006,, ,29.26,3,117,충정로대우디오빌,,,11410,서대문구,합동, 
20170408,"6,000",47,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170409,"9,800",21,0,2006,, ,22.61,5,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170415,"21,000",0,0,2014,, ,28.43,21,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170417,"5,000",50,0,2009,, ,25.35,9,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170421,"40,000",80,0,2007,, ,156.24,11,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20170422,"7,000",0,0,2001,, ,16.2,5,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20170424,"1,000",60,0,2004,, ,19.04,4,188-3,(188-3),,,11410,서대문구,연희동, 
20170426,"5,000",130,0,2007,, ,86.17,7,340-27,현대싱그런,,,11410,서대문구,연희동, 
20170502,"9,800",20,0,2006,, ,22.61,2,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170505,"24,000",0,0,2005,, ,41.57,11,116,SK리쳄블,,,11410,서대문구,합동, 
20170508,"20,500",0,0,2009,, ,56.12,10,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20170515,"10,000",21,0,2006,, ,22.61,7,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170516,"1,000",80,0,2014,, ,26.75,18,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170520,"10,000",0,0,2004,17.06~19.06,신규,23.76,4,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20170526,"3,000",30,0,2004,, ,17.16,4,78-4,시아 루비움,,,11410,서대문구,연희동, 
20170526,"3,000",65,0,2015,, ,20.3,3,56-119,SONG'S 8,,,11410,서대문구,대현동, 
20170527,"22,000",0,0,2005,, ,34.22,15,116,SK리쳄블,,,11410,서대문구,합동, 
20170527,"9,000",45,0,2014,, ,25.76,19,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170605,200,62,0,2005,, ,16.83,8,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20170606,"19,500",0,0,2005,, ,34.22,12,116,SK리쳄블,,,11410,서대문구,합동, 
20170609,"20,000",0,0,2014,, ,27.66,11,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170609,"5,000",50,0,2009,, ,25.35,12,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
