dealDate,deposit,monthlyRent,calcedRent,aptNm,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20220304,"6,260",39,0,더스타일하우스디센트럴,2020,22.03~24.03,갱신,21.056,8,480,"6,260",37,11410,충정로3가, 
20220304,"70,000",0,0,홍제역해링턴플레이스,2024,22.05~24.05,신규,84.95,9,474,,,11410,홍제동, 
20220304,"4,870",30,0,더스타일하우스디센트럴,2020,22.03~24.03,신규,16.0626,13,480,,,11410,충정로3가, 
20220304,"7,886",49,0,더스타일하우스디센트럴,2020,22.04~23.03,갱신,26.5236,18,480,"7,886",47,11410,충정로3가, 
20220304,"15,000",200,0,DMC래미안e편한세상,2012,22.05~24.05,신규,84.95,10,481,,,11410,북가좌동, 
20220304,"5,000",155,0,독립문극동(200-0),1998,22.04~23.04,갱신,84.87,2,200,"5,000",155,11410,현저동, 
20220304,"5,310",34,0,더스타일하우스디센트럴,2020,22.03~24.03,갱신,17.6626,21,480,"5,310",32,11410,충정로3가, 
20220304,"36,750",0,0,홍제한양,1993,22.03~24.03,갱신,84.77,14,82,"35,000",,11410,홍제동,사용
20220304,"50,000",80,0,DMC래미안e편한세상,2012,22.05~24.05,신규,84.95,14,481,,,11410,북가좌동, 
20220304,"39,375",0,0,홍제현대,1992,22.07~24.07,갱신,75.15,10,331,"37,500",,11410,홍제동,사용
20220304,"30,000",200,0,덕운포레스트힐,2007,22.03~24.03,신규,135.905,6,103-1,,,11410,연희동, 
20220304,"6,260",39,0,더스타일하우스디센트럴,2020,22.03~23.03,갱신,21.056,10,480,"6,260",37,11410,충정로3가, 
20220304,"72,000",0,0,e편한세상신촌1단지,2018,22.03~22.08,신규,59.85,15,1013,,,11410,북아현동, 
20220304,"5,310",34,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,17.6626,8,480,"5,310",32,11410,충정로3가, 
20220304,"35,700",0,0,인왕산현대,2000,22.04~24.04,갱신,59.93,9,460,"34,000",,11410,홍제동,사용
20220304,"4,695",45,0,더스타일하우스디센트럴,2020,22.03~24.03,갱신,21.056,8,480,"4,695",43,11410,충정로3가, 
20220304,"40,000",110,0,홍제역해링턴플레이스,2024,22.05~24.05,신규,84.95,15,474,,,11410,홍제동, 
20220304,"70,000",0,0,DMC래미안e편한세상,2012,22.03~24.03,신규,84.94,9,481,,,11410,북가좌동, 
20220304,"22,600",60,0,청구1차,1994,22.05~23.05,신규,84.78,11,453,,,11410,홍제동, 
20220304,"10,000",133,0,힐스테이트신촌,2020,22.08~24.08,갱신,59.8404,14,1017,"10,000",125,11410,북아현동,사용
20220304,"3,000",180,0,에스케이뷰,2008,, ,59.956,6,118,,,11410,합동, 
20220304,"35,000",25,0,충정리시온,2004,22.03~24.03,신규,45.75,16,465,,,11410,충정로3가, 
20220305,"65,000",0,0,홍제역해링턴플레이스,2024,22.04~26.04, ,84.95,1,474,,,11410,홍제동, 
20220305,"36,750",0,0,현대그린,1996,22.03~24.03,갱신,84.96,13,455,"35,000",,11410,홍제동,사용
20220305,"15,000",100,0,천연뜨란채,2006,22.04~24.04,신규,55.82,1,145,,,11410,천연동, 
20220305,"25,725",0,0,홍제삼성래미안,2001,, ,32.76,3,461,,,11410,홍제동, 
20220305,"45,000",0,0,북한산두산위브,2020,22.03~24.03,신규,59.84,5,467,,,11410,홍은동, 
20220305,"58,000",0,0,DMC센트럴아이파크,2018,22.05~24.05,신규,59.91,20,388,,,11410,남가좌동, 
20220305,"38,000",0,0,홍제현대,1992,22.03~24.03,갱신,75.15,8,331,"38,000",,11410,홍제동,사용
20220305,"54,000",0,0,홍제역해링턴플레이스,2024,, ,84.95,4,474,,,11410,홍제동, 
20220305,"65,000",0,0,대우푸르지오,2002,22.03~24.03,신규,84.706,20,739,,,11410,연희동, 
20220305,"47,250",0,0,쌍용스윗닷홈,2005,22.03~24.03,갱신,128.21,14,380,"45,000",,11410,남가좌동,사용
20220305,"50,000",0,0,북한산두산위브,2020,22.03~24.03,갱신,84.98,4,467,"40,000",,11410,홍은동, 
20220305,"51,450",0,0,래미안루센티아,2020,22.03~24.03,갱신,59.98,16,390,"49,000",,11410,남가좌동,사용
20220305,"68,000",0,0,DMC래미안e편한세상,2012,22.04~24.04,신규,84.94,17,481,,,11410,북가좌동, 
20220305,"40,950",0,0,두산,1999,22.04~24.04,갱신,59.96,7,1009,"39,000",,11410,북아현동,사용
20220305,"25,000",110,0,홍제역해링턴플레이스,2024,, ,59.99,8,474,,,11410,홍제동, 
20220305,"15,000",150,0,DMC에코자이,2019,22.03~24.03,신규,59.79,11,389,,,11410,남가좌동, 
20220305,"97,500",0,0,DMC래미안e편한세상,2012,22.04~24.04,신규,120.95,30,481,,,11410,북가좌동, 
20220305,"36,750",0,0,두산,1999,22.04~24.04,신규,59.96,16,1009,,,11410,북아현동, 
20220305,"40,000",0,0,홍제한양,1993,22.04~24.04,신규,60.06,9,82,,,11410,홍제동, 
20220305,"3,000",70,0,고은,1975,22.03~24.03,신규,62.48,2,156-200,,,11410,홍제동, 
20220305,"36,700",0,0,두산,1999,22.04~24.03,신규,59.96,3,1009,,,11410,북아현동, 
20220305,"43,000",0,0,진흥,2002,, ,78.02,4,459,,,11410,홍은동, 
20220305,"58,000",0,0,DMC센트럴아이파크,2018,, ,59.91,20,388,,,11410,남가좌동, 
20220305,"30,000",0,0,유원하나,1996,22.05~24.05,신규,58.77,5,454,,,11410,홍제동, 
20220305,"62,000",0,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,59.99,6,474,,,11410,홍제동, 
20220305,"65,000",0,0,대우푸르지오,2002,, ,84.706,20,739,,,11410,연희동, 
20220305,"45,000",0,0,홍제원현대(459-0),2000,22.04~24.04,신규,59.93,1,459,,,11410,홍제동, 
20220305,"58,000",0,0,DMC파크뷰자이1단지,2015,22.03~24.03,갱신,84.971,8,385,"53,000",,11410,남가좌동, 
20220305,"40,000",0,0,홍제한양,1993,, ,60.06,7,82,,,11410,홍제동, 
20220305,"40,000",140,0,DMC파크뷰자이1단지,2015,22.03~24.03,신규,84.98,10,385,,,11410,남가좌동, 
20220305,"18,000",80,0,두산,1999,22.04~24.03,신규,59.96,3,1009,,,11410,북아현동, 
20220305,"36,500",0,0,홍제원현대(459-0),2000,22.04~24.04,신규,59.93,5,459,,,11410,홍제동, 
20220305,"39,500",0,0,새롬,2003,22.04~24.04,신규,94.74,1,3-19,,,11410,충정로3가, 
20220305,"40,000",65,0,DMC아이파크,2009,22.04~24.04,신규,59.96,10,458,,,11410,북가좌동, 
20220305,"51,450",0,0,래미안루센티아,2020,22.03~24.03,갱신,59.98,16,390,"49,000",,11410,남가좌동,사용
20220305,"31,000",0,0,북가좌삼호,1996,22.03~24.03,갱신,84.57,13,449,"29,000",,11410,북가좌동, 
20220305,"26,250",0,0,극동,1995,22.05~24.05, ,84.92,12,454,,,11410,홍은동, 
20220305,"44,000",0,0,독립문극동(200-0),1998,22.03~24.03,갱신,59.58,21,200,"42,000",,11410,현저동,사용
20220305,"42,000",0,0,성원,2001,22.04~24.04,갱신,84.95,7,740,"40,000",,11410,연희동,사용
20220305,"40,000",0,0,천연뜨란채,2006,22.04~24.04,갱신,57.78,5,145,"35,000",,11410,천연동, 
20220305,"15,000",100,0,천연뜨란채,2006,, ,55.82,1,145,,,11410,천연동, 
20220305,"40,000",0,0,두산,1999,22.03~24.03,신규,59.96,3,1009,,,11410,북아현동, 
20220305,"64,000",0,0,DMC센트럴아이파크,2018,22.03~24.03,갱신,84.97,4,388,"52,000",,11410,남가좌동, 
20220305,"40,000",0,0,홍제한양,1993,22.04~24.04,신규,60.06,9,82,,,11410,홍제동, 
20220305,"58,000",0,0,청구1차,1994,22.04~24.04,신규,84.78,8,453,,,11410,홍제동, 
20220305,"54,000",50,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,84.95,4,474,,,11410,홍제동, 
20220305,"44,000",0,0,독립문극동(200-0),1998,22.05~24.05,갱신,59.58,3,200,"42,000",,11410,현저동,사용
20220305,"15,000",160,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,59.99,10,474,,,11410,홍제동, 
20220305,"65,000",0,0,홍제역해링턴플레이스,2024,, ,84.95,1,474,,,11410,홍제동, 
20220305,"20,000",175,0,홍제역해링턴플레이스,2024,22.03~24.03,신규,84.95,2,474,,,11410,홍제동, 
20220305,"40,000",65,0,DMC아이파크,2009,, ,59.96,10,458,,,11410,북가좌동, 
20220305,"62,000",0,0,홍제역해링턴플레이스,2024,, ,59.99,6,474,,,11410,홍제동, 
20220306,"53,000",0,0,홍제역해링턴플레이스,2024,, ,48.21,20,474,,,11410,홍제동, 
20220306,"68,000",0,0,홍제역해링턴플레이스,2024,22.05~24.05,신규,84.95,2,474,,,11410,홍제동, 
20220306,"6,260",39,0,더스타일하우스디센트럴,2020,22.03~24.03,갱신,21.056,7,480,"6,260",37,11410,충정로3가, 
20220306,"19,000",65,0,일진아이윌,2005,22.03~24.03,갱신,84.794,4,218-16,"19,000",60,11410,연희동,사용
20220306,"53,000",0,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,48.21,20,474,,,11410,홍제동, 
20220307,"6,260",39,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,21.056,3,480,"6,260",37,11410,충정로3가, 
20220307,"5,095",7,0,DMC파크뷰자이2단지(임대),2015,, ,39.997,3,385,,,11410,남가좌동, 
20220307,"29,400",0,0,유원하나,1996,22.03~24.03,갱신,72.34,10,454,"28,000",,11410,홍제동,사용
20220307,"4,850",30,0,더스타일하우스디센트럴,2020,22.03~23.03,갱신,15.8101,11,480,"4,850",29,11410,충정로3가, 
20220307,"50,400",0,0,래미안루센티아,2020,22.04~24.04,갱신,59.98,7,390,"48,000",,11410,남가좌동,사용
20220307,"40,000",110,0,DMC래미안e편한세상,2012,, ,84.95,2,481,,,11410,북가좌동, 
20220307,"3,650",35,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,16.0626,12,480,"3,650",35,11410,충정로3가, 
20220307,"25,000",100,0,홍제현대,1992,22.05~24.05,신규,83.05,15,331,,,11410,홍제동, 
20220307,"36,500",0,0,두산,1997,22.04~24.03,신규,59.61,2,456,,,11410,홍은동, 
20220307,"35,000",0,0,나눔스타빌,2003,22.04~24.04,신규,84.23,1,265-293,,,11410,홍은동, 
20220307,"10,000",225,0,홍제역해링턴플레이스,2024,22.05~24.09,신규,84.95,19,474,,,11410,홍제동, 
20220307,"63,000",0,0,신촌푸르지오,2015,22.03~24.03,갱신,59.993,9,1011,"60,000",,11410,북아현동,사용
20220307,"36,500",0,0,두산,1997,22.04~24.03,신규,59.61,2,456,,,11410,홍은동, 
20220307,"10,260",64,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,36.1962,20,480,"10,260",61,11410,충정로3가, 
20220307,"4,850",30,0,더스타일하우스디센트럴,2020,22.04~24.03,갱신,15.8101,13,480,"4,850",29,11410,충정로3가, 
20220307,"6,260",39,0,더스타일하우스디센트럴,2020,22.03~23.03,갱신,21.056,24,480,"6,260",37,11410,충정로3가, 
20220307,"58,500",0,0,DMC파크뷰자이4단지,2015,, ,84.968,10,385,,,11410,남가좌동, 
20220307,"20,000",80,0,신촌럭키,1999,22.04~24.04,신규,59.7,14,144,,,11410,대현동, 
20220307,"5,000",110,0,홍제원현대(459-0),2000,22.04~24.04,신규,59.93,7,459,,,11410,홍제동, 
20220307,"46,200",0,0,독립문극동(200-0),1998,, ,59.58,7,200,,,11410,현저동, 
20220307,"65,000",0,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,84.95,1,474,,,11410,홍제동, 
20220307,"40,000",50,0,월드컵현대,1998,22.04~24.04,신규,84.93,6,371-1,,,11410,북가좌동, 
20220307,"4,850",30,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,15.8101,23,480,"4,850",29,11410,충정로3가, 
20220307,"6,260",39,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,21.056,4,480,"6,260",37,11410,충정로3가, 
20220307,"60,000",0,0,DMC센트레빌,2009,22.04~24.04,갱신,84.87,3,381,"48,000",,11410,남가좌동, 
20220308,"30,000",20,0,"현대(1,2차)",1988,22.03~24.03,갱신,84.77,11,202-5,"30,000",10,11410,홍은동, 
20220308,"10,000",175,0,DMC파크뷰자이2단지,2015,22.06~24.06,갱신,84.968,10,385,"10,000",165,11410,남가좌동,사용
20220308,"50,400",0,0,DMC래미안클라시스,2000,,갱신,114.93,17,377,"48,000",,11410,남가좌동, 
20220308,"22,500",0,0,3RU-City,2013,22.04~24.04,신규,25.06,3,510-2,,,11410,창천동, 
20220308,"105,000",0,0,DMC파크뷰자이1단지,2015,22.06~24.05,갱신,152.146,33,385,"100,000",,11410,남가좌동,사용
20220308,"50,000",0,0,북한산삼부르네상스(21.10.08),2021,22.04~24.04,신규,84.15,7,8-285,,,11410,홍은동, 
20220308,"43,000",0,0,래미안루센티아,2020,, ,59.98,7,390,,,11410,남가좌동, 
20220308,"31,500",30,0,홍제원현대(459-0),2000,22.03~24.03,갱신,84.9,17,459,"30,000",30,11410,홍제동,사용
20220308,"55,000",0,0,북가좌삼호,1996,22.04~24.04,신규,84.57,12,449,,,11410,북가좌동, 
20220308,"59,000",8,0,DMC래미안e편한세상,2012,22.04~24.04,갱신,84.92,10,481,"59,000",,11410,북가좌동,사용
20220308,"50,000",0,0,북한산삼부르네상스(21.10.08),2021,22.04~24.04,신규,84.15,7,8-285,,,11410,홍은동, 
20220308,"10,000",160,0,북한산삼부르네상스(21.10.08),2021,22.04~24.04,신규,84.16,7,8-285,,,11410,홍은동, 
20220308,"27,300",0,0,세한숲속마을,2002,22.03~24.03,갱신,83.91,1,산11-244,"26,000",,11410,홍은동, 
20220308,"60,000",32,0,홍제현대,1992,22.05~24.05,신규,106.18,12,331,,,11410,홍제동, 
20220308,"3,000",200,0,북한산삼부르네상스(21.9.17),2021,22.04~24.04,신규,84.15,5,8-230,,,11410,홍은동, 
20220309,"67,000",0,0,래미안루센티아,2020,22.04~24.03,갱신,84.95,21,390,"57,000",,11410,남가좌동, 
20220309,"60,000",90,0,돈의문센트레빌,2011,22.04~24.04,신규,84.99,4,261,,,11410,냉천동, 
20220309,"28,350",0,0,세한숲속마을,2002,22.05~24.05,갱신,83.91,1,산11-244,"27,000",,11410,홍은동,사용
20220309,100,110,0,신촌자이엘라,2014,22.03~22.09,신규,22.13,19,104-36,,,11410,대현동, 
20220309,"50,000",0,0,남양,1999,22.06~24.06,신규,114.99,2,457,,,11410,홍제동, 
20220309,"5,095",7,0,DMC파크뷰자이2단지(임대),2015,, ,39.997,5,385,,,11410,남가좌동, 
20220309,"26,000",0,0,극동,1995,22.03~24.03,갱신,84.92,5,454,"25,000",,11410,홍은동,사용
20220309,"54,000",0,0,천연뜨란채,2006,, ,57.78,8,145,,,11410,천연동, 
20220309,"58,000",0,0,홍제원현대(459-0),2000,22.05~24.05,신규,84.9,4,459,,,11410,홍제동, 
20220309,"36,225",0,0,인왕산현대,2000,22.03~24.03,갱신,59.93,15,460,"34,500",,11410,홍제동,사용
20220309,"63,000",0,0,북한산두산위브,2020,22.03~24.03,갱신,118.48,1,467,"60,000",,11410,홍은동,사용
20220309,"50,400",0,0,래미안루센티아,2020,22.03~24.03,갱신,59.98,3,390,"48,000",,11410,남가좌동, 
20220309,"54,000",0,0,천연뜨란채,2006,22.05~24.05,신규,57.78,8,145,,,11410,천연동, 
20220309,"90,000",0,0,DMC래미안e편한세상,2012,22.05~24.05,신규,120.95,25,481,,,11410,북가좌동, 
20220309,"41,000",0,0,북한산두산위브,2020,,갱신,59.68,16,467,"39,000",,11410,홍은동, 
20220309,"5,000",130,0,홍제원현대(459-0),2000,22.03~24.03,신규,59.93,1,459,,,11410,홍제동, 
20220309,"5,000",85,0,홍은동벽산,1997,22.06~24.06,신규,58.64,6,455,,,11410,홍은동, 
20220309,"43,000",0,0,DMC래미안클라시스,2000,, ,114.93,6,377,,,11410,남가좌동, 
20220309,"72,000",0,0,독립문극동(200-0),1998,22.05~24.05,신규,84.87,4,200,,,11410,현저동, 
20220309,"50,000",0,0,남양,1999,, ,114.99,2,457,,,11410,홍제동, 
20220309,"32,000",0,0,유원,1987,22.05~24.05,신규,64.26,5,22,,,11410,홍은동, 
20220309,"36,750",0,0,홍은동벽산,1997,22.03~24.03,갱신,84.96,4,455,"35,000",,11410,홍은동,사용
20220309,"40,950",0,0,북한산두산위브,2020,22.04~24.04,갱신,84.78,6,467,"39,000",,11410,홍은동,사용
20220309,"38,000",0,0,DMC현대아파트,2000,22.03~24.03,신규,59.91,10,453,,,11410,북가좌동, 
20220309,"30,000",99,0,e편한세상신촌1단지,2018,22.05~24.05,갱신,59.97,10,1013,"30,000",90,11410,북아현동,사용
20220309,"52,000",0,0,창덕에버빌,1998,22.06~24.06,신규,99.07,5,105-1,,,11410,남가좌동, 
20220309,"55,650",0,0,독립문극동(200-0),1998,22.03~24.03,갱신,84.87,20,200,"53,000",,11410,현저동,사용
20220309,"5,000",100,0,홍제삼성래미안,2001,22.03~24.03,신규,60,2,461,,,11410,홍제동, 
20220309,100,110,0,신촌자이엘라,2014,22.03~22.09,신규,22.13,19,104-36,,,11410,대현동, 
20220309,"54,000",0,0,천연뜨란채,2006,, ,57.78,8,145,,,11410,천연동, 
20220309,"32,000",0,0,유원,1987,22.05~24.05,신규,64.26,5,22,,,11410,홍은동, 
20220309,"20,000",150,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,59.99,9,474,,,11410,홍제동, 
20220309,"57,750",0,0,DMC파크뷰자이2단지,2015,22.04~23.04,신규,84.99,1,385,,,11410,남가좌동, 
20220309,"41,000",0,0,북한산두산위브,2020,, ,59.68,16,467,,,11410,홍은동, 
20220309,"50,000",0,0,남가좌동현대,1999,22.05~24.05,신규,59.4,2,376,,,11410,남가좌동, 
20220310,"4,650",36,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,17.6626,25,480,"4,650",34,11410,충정로3가, 
20220310,"38,850",0,0,DMC한양,1987,22.04~24.04,갱신,116.76,1,431,"37,000",,11410,북가좌동,사용
20220310,"48,000",0,0,인왕산현대,2000,22.05~24.05,신규,59.93,3,460,,,11410,홍제동, 
20220310,"35,000",0,0,"현대(1,2차)",1988,, ,59.97,4,202-5,,,11410,홍은동, 
20220310,"5,310",34,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,17.6626,24,480,"5,310",32,11410,충정로3가, 
20220310,"4,850",30,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,15.8101,9,480,"4,850",29,11410,충정로3가, 
20220310,"11,280",69,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,39.8291,22,480,"11,280",66,11410,충정로3가, 
20220310,"55,500",0,0,DMC파크뷰자이4단지,2015,,갱신,84.968,2,385,"53,000",,11410,남가좌동,사용
20220310,"15,000",143,0,신촌푸르지오,2015,22.03~24.03,갱신,84.9559,13,1011,"15,000",135,11410,북아현동,사용
20220310,"6,260",39,0,더스타일하우스디센트럴,2020,22.03~23.03,갱신,21.056,26,480,"6,260",37,11410,충정로3가, 
20220310,"6,260",39,0,더스타일하우스디센트럴,2020,22.03~24.03,갱신,21.056,21,480,"6,260",37,11410,충정로3가, 
20220310,"6,900",52,0,더스타일하우스디센트럴,2020,22.04~24.03,갱신,26.5236,23,480,"6,900",50,11410,충정로3가, 
20220310,"5,914",56,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,26.5236,19,480,"5,914",54,11410,충정로3가, 
20220310,"60,000",0,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,59.99,7,474,,,11410,홍제동, 
20220310,"6,260",39,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,21.056,11,480,"6,260",37,11410,충정로3가, 
20220310,"47,000",0,0,DMC래미안클라시스,2000,22.03~24.03,갱신,114.88,2,377,"43,000",,11410,남가좌동, 
20220310,"4,105",0,0,남가좌동현대(임대),1999,, ,32.76,5,376-2,,,11410,남가좌동, 
20220310,"75,000",0,0,혜우,1996,22.04~24.04,신규,129.27,18,101-7,,,11410,대현동, 
20220310,"8,925",68,0,더스타일하우스디센트럴,2020,22.03~24.03,신규,35.858,18,480,,,11410,충정로3가, 
20220310,"23,000",0,0,홍제원현대(459-0),2000,22.04~24.04,갱신,59.93,10,459,"23,000",,11410,홍제동,사용
20220310,"75,000",0,0,혜우,1996,, ,129.27,18,101-7,,,11410,대현동, 
20220310,"75,000",0,0,DMC래미안e편한세상,2012,22.05~24.05,신규,84.95,4,481,,,11410,북가좌동, 
20220310,"50,000",0,0,북가좌삼호,1996,22.06~24.06,갱신,114.03,9,449,"48,000",,11410,북가좌동,사용
20220310,"4,870",30,0,더스타일하우스디센트럴,2020,22.03~24.03,갱신,16.0626,10,480,"4,870",29,11410,충정로3가, 
20220310,"100,000",0,0,DMC파크뷰자이1단지,2015,22.03~22.05,갱신,152.146,16,385,"100,000",,11410,남가좌동, 
20220310,"43,000",0,0,DMC파크뷰자이1단지,2015,22.03~24.03,갱신,84.971,24,385,"25,000",,11410,남가좌동, 
20220310,"75,000",0,0,혜우,1996,22.04~24.04,신규,129.27,18,101-7,,,11410,대현동, 
20220310,"38,850",0,0,DMC한양,1987,22.04~24.04,갱신,116.76,1,431,"37,000",,11410,북가좌동,사용
20220310,"40,000",0,0,"현대(1,2차)",1988,22.05~24.05,신규,59.97,10,202-5,,,11410,홍은동, 
20220310,"5,310",34,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,17.6626,19,480,"5,310",32,11410,충정로3가, 
20220310,"43,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,24,385,,,11410,남가좌동, 
20220311,"39,900",0,0,래미안루센티아,2020,22.03~24.03,갱신,84.95,15,390,"38,000",,11410,남가좌동,사용
20220311,"52,500",0,0,래미안루센티아,2020,22.03~24.03,갱신,84.95,17,390,"50,000",,11410,남가좌동,사용
20220311,"7,886",49,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,26.5236,21,480,"7,886",47,11410,충정로3가, 
20220311,"20,000",140,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,59.96,7,474,,,11410,홍제동, 
20220311,"40,000",50,0,대우푸르지오,2002,, ,84.706,1,739,,,11410,연희동, 
20220311,"135,000",0,0,DMC래미안e편한세상,2012,22.03~24.03,신규,153.86,32,481,,,11410,북가좌동, 
20220311,"40,000",50,0,대우푸르지오,2002,22.04~24.04,신규,84.706,1,739,,,11410,연희동, 
20220311,"4,500",120,0,두산,1999,22.03~24.03,신규,59.96,6,1009,,,11410,북아현동, 
20220311,"35,000",80,0,대우푸르지오,2002,22.04~24.04,신규,84.706,9,739,,,11410,연희동, 
20220311,"10,000",280,0,e편한세상신촌2단지,2018,22.04~24.04,신규,84.95,14,1013,,,11410,북아현동, 
20220311,"60,500",0,0,DMC파크뷰자이2단지,2015,22.04~24.01,갱신,84.99,12,385,"58,000",,11410,남가좌동,사용
20220311,"15,000",65,0,유원하나,1996,22.05~24.05,신규,82.35,1,454,,,11410,홍제동, 
20220311,"1,000",60,0,디엠씨엘가,2017,22.04~24.04,신규,13.03,11,387,,,11410,남가좌동, 
20220311,"35,000",30,0,대우푸르지오,2002,22.04~24.04,갱신,59.584,13,739,"35,000",25,11410,연희동,사용
20220311,"39,900",0,0,래미안루센티아,2020,, ,84.95,15,390,,,11410,남가좌동, 
20220311,"40,000",50,0,대우푸르지오,2002,, ,84.706,1,739,,,11410,연희동, 
20220311,"18,000",74,0,인왕산현대,2000,22.04~24.04,갱신,84.9,18,460,"18,000",75,11410,홍제동, 
20220311,"7,000",70,0,백련미라보,1992,22.04~24.04,신규,59.27,2,345-4,,,11410,남가좌동, 
20220311,"6,260",39,0,더스타일하우스디센트럴,2020,22.03~23.03,갱신,21.056,8,480,"6,260",37,11410,충정로3가, 
20220311,"5,310",34,0,더스타일하우스디센트럴,2020,22.04~24.04,갱신,17.6626,17,480,"5,310",32,11410,충정로3가, 
20220311,"3,400",50,0,디엠씨엘가,2017,22.04~24.04,신규,13.03,10,387,,,11410,남가좌동, 
20220311,"6,260",39,0,더스타일하우스디센트럴,2020,22.04~23.04,갱신,21.056,4,480,"6,260",37,11410,충정로3가, 
20220312,"63,000",0,0,DMC파크뷰자이1단지,2015,22.03~24.03,갱신,84.968,15,385,"60,000",,11410,남가좌동,사용
20220312,"73,500",0,0,e편한세상신촌1단지,2018,, ,84.98,17,1013,,,11410,북아현동, 
20220312,"5,000",150,0,e편한세상신촌1단지,2018,22.05~24.05,신규,59.85,6,1013,,,11410,북아현동, 
20220312,"44,100",0,0,DMC래미안클라시스,2000,22.05~24.05,갱신,84.9,16,377,"42,000",,11410,남가좌동, 
20220312,"46,200",0,0,래미안남가좌2차,2005,22.04~24.04,갱신,59.788,11,379,"44,000",,11410,남가좌동,사용
20220312,"60,000",0,0,DMC래미안클라시스,2000,22.04~26.04, ,84.95,12,377,,,11410,남가좌동, 
20220312,"45,000",0,0,DMC센트럴아이파크,2018,22.04~24.04,갱신,59.91,19,388,"43,000",,11410,남가좌동,사용
20220312,"5,000",85,0,홍제삼성래미안,2001,22.03~24.03,신규,32.76,10,461,,,11410,홍제동, 
20220312,"48,000",0,0,북한산삼부르네상스(21.10.08),2021,22.04~24.04, ,84.16,3,8-285,,,11410,홍은동, 
20220312,"44,100",0,0,DMC래미안클라시스,2000,, ,84.9,16,377,,,11410,남가좌동, 
20220312,"65,000",0,0,DMC센트레빌,2009,22.04~24.04,신규,84.98,3,381,,,11410,남가좌동, 
20220312,"35,000",150,0,홍제역해링턴플레이스,2024,22.03~24.03,신규,84.95,16,474,,,11410,홍제동, 
20220312,"1,000",70,0,3RU-City,2013,22.03~23.03,신규,17.19,3,510-2,,,11410,창천동, 
20220312,"35,000",0,0,풍림2,1990,22.03~24.03,신규,58.5,11,453-2,,,11410,홍은동, 
20220312,"30,000",129,0,신촌푸르지오,2015,22.05~24.05,갱신,84.9953,8,1011,"30,000",120,11410,북아현동,사용
20220312,"1,000",58,0,디엠씨엘가,2017,22.03~23.03,갱신,13.03,3,387,"1,000",55,11410,남가좌동,사용
20220312,"21,000",0,0,고은,1975,22.05~24.05,신규,62.48,5,156-200,,,11410,홍제동, 
20220312,"53,000",0,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,48.21,18,474,,,11410,홍제동, 
20220312,"53,000",0,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,48.21,19,474,,,11410,홍제동, 
20220312,"51,450",0,0,DMC래미안e편한세상,2012,22.04~24.04,갱신,59.97,13,481,"49,000",,11410,북가좌동,사용
20220312,"47,000",17,0,독립문극동(200-0),1998,22.03~24.03,갱신,84.96,22,200,"47,000",,11410,현저동, 
20220312,"10,000",245,0,DMC파크뷰자이1단지,2015,22.05~24.05,신규,84.971,24,385,,,11410,남가좌동, 
20220312,"1,000",58,0,디엠씨엘가,2017,22.04~23.04,신규,13.03,5,387,,,11410,남가좌동, 
20220312,"50,000",0,0,홍제원현대(459-0),2000,22.04~24.04,신규,59.93,15,459,,,11410,홍제동, 
20220312,"48,300",0,0,DMC래미안e편한세상,2012,, ,59.97,1,481,,,11410,북가좌동, 
20220312,"65,000",0,0,DMC센트레빌,2009,, ,84.98,3,381,,,11410,남가좌동, 
20220312,"8,000",68,0,홍제한양,1993,22.04~24.04, ,60.06,9,82,,,11410,홍제동, 
20220312,"50,400",0,0,DMC파크뷰자이2단지,2015,22.04~24.04,신규,59.981,8,385,,,11410,남가좌동, 
20220312,"70,000",0,0,홍제역해링턴플레이스,2024,22.04~24.04,신규,84.95,3,474,,,11410,홍제동, 
20220312,"40,000",0,0,홍제한양,1993,22.05~24.05,신규,60.06,12,82,,,11410,홍제동, 
