dealDate,deposit,monthlyRent,calcedRent,aptNm,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20150127,"39,000",0,0,독립문극동(200-0),1998,, ,84.87,10,200,,,11410,현저동, 
20150127,"9,000",0,0,초원,1988,, ,49.26,3,8-26,,,11410,홍은동, 
20150127,"34,500",0,0,DMC래미안클라시스,2000,, ,114.88,3,377,,,11410,남가좌동, 
20150127,"33,000",0,0,DMC래미안클라시스,2000,, ,114.88,16,377,,,11410,남가좌동, 
20150128,"5,000",100,0,돈의문센트레빌,2011,, ,59.98,6,261,,,11410,냉천동, 
20150128,"4,000",80,0,충정리시온,2004,, ,33.32,8,465,,,11410,충정로3가, 
20150128,"24,000",0,0,신촌럭키,1999,, ,59.7,15,144,,,11410,대현동, 
20150128,"20,000",90,0,DMC래미안e편한세상,2012,, ,84.95,10,481,,,11410,북가좌동, 
20150128,"31,000",0,0,청구1차,1994,, ,84.78,3,453,,,11410,홍제동, 
20150128,"35,000",0,0,홍은센트레빌,2009,, ,84.84,9,461,,,11410,홍은동, 
20150128,"40,000",0,0,독립문삼호,1995,, ,108.63,10,100,,,11410,영천동, 
20150128,"42,000",0,0,독립문극동(200-0),1998,, ,102.45,17,200,,,11410,현저동, 
20150128,"24,000",0,0,현대그린,1996,, ,84.96,3,455,,,11410,홍제동, 
20150128,"3,126",1,0,홍제원현대(459-1),2000,, ,32.67,10,459-1,,,11410,홍제동, 
20150128,"4,000",40,0,연희자이엘라,2014,, ,13.642,12,745,,,11410,연희동, 
20150128,"24,000",0,0,DMC래미안클라시스,2000,, ,59.59,10,377,,,11410,남가좌동, 
20150128,"29,000",0,0,성원,2001,, ,84.95,6,740,,,11410,연희동, 
20150128,"37,000",0,0,DMC센트레빌,2009,, ,114.85,10,381,,,11410,남가좌동, 
20150128,904,13,0,홍제원현대(459-1),2000,, ,32.67,7,459-1,,,11410,홍제동, 
20150128,"39,000",0,0,동부센트레빌,2002,, ,114.92,5,260,,,11410,냉천동, 
20150129,"23,000",0,0,독립문파크빌,2000,, ,59.4,6,1019,,,11410,현저동, 
20150129,"5,000",80,0,두산,1999,15.02~17.02,신규,59.96,10,1009,,,11410,북아현동, 
20150129,"51,000",0,0,돈의문센트레빌,2011,, ,114.98,10,261,,,11410,냉천동, 
20150129,"28,000",0,0,문화촌현대,2002,, ,84.99,19,463,,,11410,홍제동, 
20150129,"21,000",0,0,문화촌현대,2002,, ,59.94,14,463,,,11410,홍제동, 
20150129,"5,000",130,0,우리유앤미,2008,, ,84.73,2,466,,,11410,충정로3가, 
20150129,"21,000",80,0,DMC래미안e편한세상,2012,15.03~17.03,신규,84.92,13,481,,,11410,북가좌동, 
20150129,"21,000",0,0,독립문파크빌,2000,15.03~17.03,신규,59.4,2,1019,,,11410,현저동, 
20150129,"45,000",0,0,신촌럭키,1999,, ,121.6,6,144,,,11410,대현동, 
20150129,"35,000",0,0,인왕산현대,2000,, ,114.72,4,460,,,11410,홍제동, 
20150130,"25,000",0,0,태영으뜸(데시앙),1998,, ,85.29,2,373,,,11410,홍제동, 
20150130,"35,000",0,0,성원쌍떼빌팰리스,2005,, ,84.98,9,742,,,11410,연희동, 
20150130,"9,000",30,0,홍제삼성래미안,2001,, ,32.76,9,461,,,11410,홍제동, 
20150130,"4,000",80,0,태영으뜸(데시앙),1998,, ,66.09,12,373,,,11410,홍제동, 
20150130,"28,000",30,0,신촌럭키,1999,, ,83.38,7,144,,,11410,대현동, 
20150130,"35,000",0,0,독립문삼호,1995,, ,108.63,15,100,,,11410,영천동, 
20150130,"2,471",3,0,홍제원현대(459-1),2000,, ,32.67,16,459-1,,,11410,홍제동, 
20150130,"33,000",0,0,남가좌동현대,1999,, ,114.9,8,376,,,11410,남가좌동, 
20150130,"30,000",0,0,청구1차,1994,, ,84.78,9,453,,,11410,홍제동, 
20150130,"39,000",0,0,DMC센트레빌,2009,, ,84.98,2,381,,,11410,남가좌동, 
20150130,"29,000",0,0,반석블레스,2013,, ,84.96,9,440-1,,,11410,홍은동, 
20150130,"26,000",0,0,신촌럭키,1999,, ,59.7,4,144,,,11410,대현동, 
20150131,"13,000",70,0,문화촌현대,2002,, ,84.99,15,463,,,11410,홍제동, 
20150131,"25,000",0,0,DMC래미안클라시스,2000,, ,59.97,18,377,,,11410,남가좌동, 
20150131,"25,000",0,0,DMC래미안클라시스,2000,, ,59.59,5,377,,,11410,남가좌동, 
20150131,"33,000",0,0,DMC래미안e편한세상,2012,, ,59.97,5,481,,,11410,북가좌동, 
20150131,"18,000",40,0,두산,1999,, ,59.96,6,1009,,,11410,북아현동, 
20150131,"37,000",0,0,DMC래미안e편한세상,2012,, ,84.95,17,481,,,11410,북가좌동, 
20150131,"8,000",95,0,유원하나,1996,, ,112.14,6,454,,,11410,홍제동, 
20150131,"37,000",0,0,DMC아이파크,2009,, ,84.93,10,458,,,11410,북가좌동, 
20150131,"30,000",50,0,돈의문센트레빌,2011,, ,59.98,10,261,,,11410,냉천동, 
20150131,"5,000",125,0,DMC래미안e편한세상,2012,, ,84.95,1,481,,,11410,북가좌동, 
20150131,"31,000",0,0,충림예하임,2010,, ,84.6,5,477,,,11410,충정로3가, 
20150131,"32,000",0,0,신촌럭키,1999,, ,83.38,3,144,,,11410,대현동, 
20150131,"22,000",0,0,우공팰리스,2007,, ,84.81,8,384-1,,,11410,북가좌동, 
20150131,"24,000",0,0,DMC래미안클라시스,2000,, ,114.93,3,377,,,11410,남가좌동, 
20150131,"23,000",0,0,홍은동벽산,1997,, ,84.78,2,455,,,11410,홍은동, 
20150131,"26,500",0,0,홍제원현대(459-0),2000,15.04~17.04,신규,59.93,4,459,,,11410,홍제동, 
20150131,"27,000",0,0,DMC두산위브,2007,, ,84.9631,14,459,,,11410,북가좌동, 
20150131,"23,000",0,0,홍은동풍림아이원,2002,, ,84.918,20,460,,,11410,홍은동, 
20150131,"6,000",50,0,홍제삼성래미안,2001,, ,32.76,8,461,,,11410,홍제동, 
20150131,"20,000",30,0,두산,1999,, ,59.96,10,1009,,,11410,북아현동, 
20150131,"30,000",25,0,독립문극동(200-0),1998,, ,84.87,20,200,,,11410,현저동, 
20150131,"20,000",40,0,독립문극동(200-0),1998,, ,59.58,8,200,,,11410,현저동, 
20150131,"55,000",0,0,돈의문센트레빌,2011,, ,114.98,6,261,,,11410,냉천동, 
20150131,"17,000",0,0,인왕궁맨숀,1974,, ,71.4,1,104-6,,,11410,홍제동, 
20150201,"35,000",0,0,홍제현대,1992,, ,119.32,11,331,,,11410,홍제동, 
20150201,"31,000",0,0,DMC센트레빌,2009,, ,59.95,8,381,,,11410,남가좌동, 
20150201,"27,000",0,0,홍은동벽산,1997,, ,84.78,12,455,,,11410,홍은동, 
20150201,"35,500",0,0,홍제원현대(459-0),2000,, ,84.9,8,459,,,11410,홍제동, 
20150201,"10,000",50,0,DMC래미안클라시스,2000,, ,59.93,4,377,,,11410,남가좌동, 
20150202,"34,000",25,0,DMC래미안e편한세상,2012,, ,84.95,13,481,,,11410,북가좌동, 
20150202,"17,000",0,0,대성,2002,, ,79.01,5,3-71,,,11410,북가좌동, 
20150202,"2,000",45,0,서울맨션,1972,, ,48.69,3,315-7,,,11410,홍제동, 
20150202,"33,000",0,0,홍제현대,1992,, ,83.05,11,331,,,11410,홍제동, 
20150202,"25,000",0,0,"현대(1,2차)",1988,, ,84.77,15,202-5,,,11410,홍은동, 
20150202,"5,000",80,0,DMC래미안클라시스,2000,, ,59.97,1,377,,,11410,남가좌동, 
20150202,"32,000",0,0,독립문극동(200-0),1998,15.03~17.03,신규,59.58,21,200,,,11410,현저동, 
20150202,"5,000",140,0,우리유앤미,2008,, ,84.73,16,466,,,11410,충정로3가, 
20150202,"2,471",3,0,홍제원현대(459-1),2000,, ,32.67,6,459-1,,,11410,홍제동, 
20150202,"33,000",40,0,홍제원현대(459-0),2000,, ,114.72,5,459,,,11410,홍제동, 
20150202,"29,000",0,0,월드컵현대,1998,, ,84.93,9,371-1,,,11410,북가좌동, 
20150202,"27,000",0,0,DMC한양,1987,, ,116.76,5,431,,,11410,북가좌동, 
20150202,"30,000",0,0,독립문삼호,1995,, ,84.78,2,100,,,11410,영천동, 
20150203,"25,000",0,0,신촌럭키,1999,, ,59.7,7,144,,,11410,대현동, 
20150203,"30,000",0,0,청구3차,2001,, ,84.96,7,462,,,11410,홍제동, 
20150203,"3,000",100,0,충정리시온,2004,, ,44.88,17,465,,,11410,충정로3가, 
20150203,"28,000",0,0,서강,1991,, ,156.99,5,354-6,,,11410,홍제동, 
20150203,"7,094",0,0,DMC래미안e편한세상,2012,, ,47.98,8,481,,,11410,북가좌동, 
20150203,"9,000",0,0,초원,1988,, ,49.26,3,8-26,,,11410,홍은동, 
20150203,"6,000",120,0,신촌럭키,1999,, ,83.38,15,144,,,11410,대현동, 
20150203,"23,000",0,0,홍제한양,1993,, ,60.06,3,82,,,11410,홍제동, 
20150204,"24,000",0,0,홍은동벽산,1997,, ,84.96,1,455,,,11410,홍은동, 
20150204,"31,000",0,0,인왕산현대,2000,, ,84.9,11,460,,,11410,홍제동, 
20150204,"8,000",0,0,삼성아트빌,2002,, ,19.86,5,501-14,,,11410,창천동, 
20150204,"4,000",50,0,연대JK,2012,, ,24,1,518,,,11410,창천동, 
20150204,"20,000",0,0,홍은동벽산,1997,, ,58.64,15,455,,,11410,홍은동, 
20150204,"2,657",26,0,돈의문센트레빌(215),2011,, ,30.19,7,261-1,,,11410,냉천동, 
20150205,"5,000",140,0,DMC래미안e편한세상,2012,, ,84.92,26,481,,,11410,북가좌동, 
20150205,"24,000",0,0,"현대(1,2차)",1988,, ,84.77,13,202-5,,,11410,홍은동, 
20150205,"31,000",0,0,DMC래미안클라시스,2000,15.03~17.03,신규,84.95,14,377,,,11410,남가좌동, 
20150205,"28,000",0,0,문화촌현대,2002,, ,84.99,20,463,,,11410,홍제동, 
20150205,"15,000",35,0,홍제한양,1993,, ,60.06,12,82,,,11410,홍제동, 
20150205,"15,000",30,0,유원하나,1996,, ,82.35,1,454,,,11410,홍제동, 
20150205,"75,000",0,0,성원쌍떼빌팰리스,2005,, ,186.47,17,742,,,11410,연희동, 
20150205,"27,000",0,0,북가좌삼호,1996,, ,84.57,7,449,,,11410,북가좌동, 
20150205,"36,000",0,0,홍제원현대(459-0),2000,, ,84.9,14,459,,,11410,홍제동, 
20150206,"23,000",0,0,독립문극동(200-0),1998,, ,59.58,19,200,,,11410,현저동, 
20150206,"28,000",0,0,DMC래미안e편한세상,2012,15.02~17.02,신규,84.95,4,481,,,11410,북가좌동, 
20150206,"25,000",0,0,문화촌현대,2002,, ,84.99,1,463,,,11410,홍제동, 
20150206,"8,000",70,0,청구1차,1994,, ,84.78,4,453,,,11410,홍제동, 
20150206,"34,000",0,0,DMC아이파크,2009,, ,84.95,8,458,,,11410,북가좌동, 
20150206,"5,000",80,0,두산,1999,, ,59.96,15,1009,,,11410,북아현동, 
20150206,"20,000",50,0,DMC아이파크,2009,, ,59.96,5,458,,,11410,북가좌동, 
20150206,"8,000",135,0,DMC래미안e편한세상,2012,, ,84.95,13,481,,,11410,북가좌동, 
20150207,"28,000",0,0,문화촌현대,2002,, ,84.99,11,463,,,11410,홍제동, 
20150207,"23,500",0,0,두산,1999,, ,59.96,7,1009,,,11410,북아현동, 
20150207,"7,000",50,0,DMC한양,1987,, ,65.34,6,431,,,11410,북가좌동, 
20150207,"30,000",0,0,DMC래미안e편한세상,2012,, ,59.97,10,481,,,11410,북가좌동, 
20150207,"33,000",0,0,홍제원현대(459-0),2000,, ,84.9,14,459,,,11410,홍제동, 
20150207,"29,000",0,0,월드컵현대,1998,, ,84.93,14,371-1,,,11410,북가좌동, 
20150207,"13,000",0,0,고은,1975,, ,58.84,1,156-200,,,11410,홍제동, 
20150207,"21,000",0,0,두산,1999,, ,59.96,8,1009,,,11410,북아현동, 
20150207,"30,000",0,0,홍은동벽산,1997,, ,114.96,3,455,,,11410,홍은동, 
20150207,"30,000",0,0,반석블레스,2013,, ,84.96,3,440-1,,,11410,홍은동, 
20150207,"3,000",45,0,연희자이엘라,2014,15.02~16.02,신규,13.642,9,745,,,11410,연희동, 
20150207,"35,000",0,0,DMC아이파크,2009,, ,84.95,3,458,,,11410,북가좌동, 
20150207,"19,000",0,0,극동,1995,, ,84.92,1,454,,,11410,홍은동, 
20150207,"12,000",50,0,두산,1999,, ,59.96,11,1009,,,11410,북아현동, 
20150207,"24,000",0,0,임광,1999,, ,59.96,4,738,,,11410,연희동, 
20150207,"18,000",0,0,요진,1998,, ,59.04,8,150,,,11410,북가좌동, 
20150207,"25,000",60,0,DMC래미안e편한세상,2012,, ,84.94,1,481,,,11410,북가좌동, 
20150207,"20,000",30,0,인왕산현대,2000,, ,59.93,8,460,,,11410,홍제동, 
20150207,"11,000",0,0,삼성아트빌,2002,, ,44.48,2,501-14,,,11410,창천동, 
20150208,"4,000",80,0,남가좌동현대,1999,, ,59.4,6,376,,,11410,남가좌동, 
20150208,"22,000",120,0,돈의문센트레빌,2011,, ,84.99,14,261,,,11410,냉천동, 
20150208,"20,000",120,0,DMC래미안e편한세상,2012,, ,120.91,10,481,,,11410,북가좌동, 
20150208,"15,000",30,0,독립문파크빌,2000,, ,59.4,9,1019,,,11410,현저동, 
20150209,"34,000",0,0,홍은센트레빌,2009,, ,84.84,8,461,,,11410,홍은동, 
20150209,"28,000",0,0,DMC한양,1987,, ,116.76,8,431,,,11410,북가좌동, 
20150209,"24,000",0,0,두산,1999,, ,59.96,15,1009,,,11410,북아현동, 
20150209,"32,000",0,0,홍은동벽산,1997,, ,114.96,4,455,,,11410,홍은동, 
20150209,"17,000",0,0,성원,2001,, ,59.61,8,740,,,11410,연희동, 
20150209,"24,000",0,0,홍은동풍림아이원,2002,, ,84.918,9,460,,,11410,홍은동, 
20150209,"19,000",0,0,홍은동벽산,1997,, ,58.64,1,455,,,11410,홍은동, 
20150209,"2,000",100,0,두산,1999,, ,59.96,10,1009,,,11410,북아현동, 
20150209,"24,000",0,0,독립문파크빌,2000,, ,59.4,4,1019,,,11410,현저동, 
20150209,"12,000",0,0,태영으뜸(데시앙),1998,, ,37.11,6,373,,,11410,홍제동, 
20150210,"23,000",0,0,"현대(1,2차)",1988,, ,84.77,2,202-5,,,11410,홍은동, 
20150210,"30,000",0,0,천연뜨란채,2006,, ,57.78,8,145,,,11410,천연동, 
20150210,"37,000",0,0,대림,1993,, ,119.49,5,700,,,11410,연희동, 
20150210,"27,000",30,0,신촌럭키,1999,, ,83.38,14,144,,,11410,대현동, 
20150210,"35,000",0,0,인왕산현대,2000,15.04~17.04,신규,84.9,17,460,,,11410,홍제동, 
20150210,"31,000",0,0,홍제한양,1993,15.04~17.04,신규,84.77,7,82,,,11410,홍제동, 
20150210,"24,000",0,0,신촌럭키,1999,, ,59.7,12,144,,,11410,대현동, 
20150211,"23,000",0,0,홍제한양,1993,, ,60.06,15,82,,,11410,홍제동, 
20150211,"60,000",0,0,DMC래미안e편한세상,2012,, ,153.25,14,481,,,11410,북가좌동, 
20150211,"23,500",0,0,조은2차,2004,, ,74.21,7,1-1836,,,11410,북아현동, 
20150211,"24,000",0,0,DMC아이파크,2009,, ,59.96,4,458,,,11410,북가좌동, 
20150211,"22,500",0,0,문화촌현대,2002,, ,84.99,2,463,,,11410,홍제동, 
20150211,"25,500",15,0,홍제한양,1993,, ,84.77,8,82,,,11410,홍제동, 
20150211,"23,500",0,0,대우푸르지오,2002,, ,59.584,9,739,,,11410,연희동, 
20150211,"7,000",100,0,독립문극동(200-0),1998,, ,59.58,19,200,,,11410,현저동, 
20150212,"11,000",0,0,풍림1차,1988,, ,56.61,4,440-3,,,11410,홍은동, 
20150212,"40,000",0,0,DMC래미안e편한세상,2012,, ,84.95,14,481,,,11410,북가좌동, 
20150212,"15,000",0,0,풍림2,1990,, ,66.69,7,453-2,,,11410,홍은동, 
20150212,"3,000",140,0,DMC래미안e편한세상,2012,, ,84.92,5,481,,,11410,북가좌동, 
20150212,"26,000",0,0,두산,1999,, ,59.96,16,1009,,,11410,북아현동, 
20150212,"38,000",0,0,DMC아이파크,2009,, ,114.94,3,458,,,11410,북가좌동, 
20150213,"18,000",0,0,풍림1차,1988,, ,64.53,10,440-3,,,11410,홍은동, 
20150213,"10,000",110,0,DMC래미안e편한세상,2012,, ,84.95,5,481,,,11410,북가좌동, 
20150213,"4,000",140,0,DMC래미안e편한세상,2012,, ,84.95,12,481,,,11410,북가좌동, 
20150213,"20,000",0,0,문화촌현대,2002,, ,59.94,14,463,,,11410,홍제동, 
20150213,"33,000",0,0,신촌럭키,1999,, ,83.38,2,144,,,11410,대현동, 
20150213,"25,000",0,0,청구3차,2001,, ,59.4,1,462,,,11410,홍제동, 
20150213,"20,000",0,0,극동,1995,, ,84.92,17,454,,,11410,홍은동, 
20150213,"28,000",0,0,문화촌현대,2002,, ,84.99,9,463,,,11410,홍제동, 
20150213,"34,000",0,0,DMC아이파크,2009,, ,84.92,10,458,,,11410,북가좌동, 
20150213,"10,000",70,0,신촌럭키,1999,, ,59.7,6,144,,,11410,대현동, 
20150213,"28,000",0,0,홍제한양,1993,, ,84.77,12,82,,,11410,홍제동, 
20150213,"42,000",0,0,DMC래미안e편한세상,2012,, ,84.97,15,481,,,11410,북가좌동, 
20150213,"22,000",0,0,수목아이엠,2003,, ,68.76,2,1-106,,,11410,북아현동, 
20150213,"28,000",0,0,래미안남가좌2차,2005,, ,59.788,4,379,,,11410,남가좌동, 
20150214,"25,000",0,0,청구1차,1994,, ,84.78,6,453,,,11410,홍제동, 
20150214,"28,000",0,0,천연뜨란채,2006,, ,57.78,8,145,,,11410,천연동, 
20150214,"26,500",0,0,문화촌현대,2002,15.02~17.02,갱신,84.99,20,463,"22,500",,11410,홍제동, 
20150214,"34,000",0,0,DMC래미안e편한세상,2012,, ,84.95,4,481,,,11410,북가좌동, 
20150214,"23,500",0,0,청구3차,2001,, ,59.4,8,462,,,11410,홍제동, 
20150214,"26,000",0,0,임광,1999,, ,59.96,17,738,,,11410,연희동, 
20150214,"7,000",125,0,독립문극동(200-0),1998,, ,84.87,3,200,,,11410,현저동, 
20150214,"22,000",0,0,홍제한양,1993,, ,60.06,9,82,,,11410,홍제동, 
20150214,"40,000",0,0,DMC래미안e편한세상,2012,, ,84.95,3,481,,,11410,북가좌동, 
20150214,"7,000",35,0,홍제삼성래미안,2001,, ,32.76,3,461,,,11410,홍제동, 
20150214,"33,000",0,0,홍은센트레빌,2009,, ,114.83,10,461,,,11410,홍은동, 
20150214,"24,500",0,0,두산,1999,, ,59.96,9,1009,,,11410,북아현동, 
20150214,"24,000",0,0,대림,1993,, ,84.74,1,700,,,11410,연희동, 
20150214,"28,000",0,0,홍제원현대(459-0),2000,, ,59.93,8,459,,,11410,홍제동, 
20150214,"28,000",0,0,대우푸르지오,2002,, ,59.584,17,739,,,11410,연희동, 
20150214,"17,000",50,0,청구1차,1994,, ,84.78,1,453,,,11410,홍제동, 
20150214,"34,000",0,0,인왕산한신휴플러스,2009,, ,125.256,5,469,,,11410,홍제동, 
20150214,"40,000",0,0,DMC래미안e편한세상,2012,, ,84.95,2,481,,,11410,북가좌동, 
20150214,"32,200",0,0,독립문삼호,1995,, ,84.78,11,100,,,11410,영천동, 
20150214,"26,000",0,0,홍제현대,1992,, ,75.15,1,331,,,11410,홍제동, 
20150214,"26,000",0,0,래미안남가좌2차,2005,, ,59.788,5,379,,,11410,남가좌동, 
20150214,"18,000",0,0,두산,1999,, ,59.96,11,1009,,,11410,북아현동, 
20150214,"18,000",130,0,돈의문센트레빌,2011,, ,84.99,11,261,,,11410,냉천동, 
20150214,"5,000",95,0,천연뜨란채,2006,, ,57.78,9,145,,,11410,천연동, 
20150214,"21,000",0,0,신촌럭키,1999,, ,59.7,8,144,,,11410,대현동, 
20150214,"21,000",0,0,문화촌현대,2002,, ,59.94,7,463,,,11410,홍제동, 
20150215,"4,000",150,0,DMC래미안e편한세상,2012,, ,84.95,14,481,,,11410,북가좌동, 
20150215,"30,000",0,0,DMC래미안클라시스,2000,, ,84.9,8,377,,,11410,남가좌동, 
20150215,"24,000",0,0,신촌럭키,1999,, ,59.7,3,144,,,11410,대현동, 
20150215,"23,000",0,0,두산,1999,, ,59.96,7,1009,,,11410,북아현동, 
20150215,"45,000",0,0,세윤외인빌리지,2001,, ,242.56,1,265-366,,,11410,홍은동, 
20150216,"15,000",50,0,홍은동아더프라임,2014,15.03~17.03,신규,59.8736,7,439-1,,,11410,홍은동, 
20150216,"40,000",0,0,DMC래미안e편한세상,2012,, ,84.93,17,481,,,11410,북가좌동, 
20150216,"10,000",60,0,두산,1999,, ,59.96,10,1009,,,11410,북아현동, 
20150216,"20,000",0,0,북아현경남,1996,, ,59.92,8,1006,,,11410,북아현동, 
20150216,"25,000",0,0,두산,1999,, ,59.96,15,1009,,,11410,북아현동, 
20150216,"40,000",0,0,DMC아이파크,2009,, ,114.94,11,458,,,11410,북가좌동, 
20150216,"28,000",50,0,래미안남가좌2차,2005,, ,114.793,3,379,,,11410,남가좌동, 
20150216,"1,000",60,0,연희자이엘라,2014,, ,13.642,9,745,,,11410,연희동, 
20150216,"21,000",0,0,유원하나,1996,, ,82.35,15,454,,,11410,홍제동, 
20150216,"20,000",0,0,"현대(1,2차)",1988,, ,59.96,15,202-5,,,11410,홍은동, 
20150216,"27,000",0,0,요진,1998,, ,82.08,7,150,,,11410,북가좌동, 
20150216,"38,000",0,0,DMC래미안e편한세상,2012,, ,84.95,2,481,,,11410,북가좌동, 
20150216,"27,000",0,0,신촌럭키,1999,, ,83.38,3,144,,,11410,대현동, 
20150217,"31,000",0,0,청구1차,1994,, ,84.78,15,453,,,11410,홍제동, 
20150217,"33,000",0,0,성원,2001,, ,84.95,13,740,,,11410,연희동, 
20150217,"32,000",0,0,신촌럭키,1999,, ,83.38,5,144,,,11410,대현동, 
20150217,"10,000",100,0,독립문극동(200-0),1998,, ,59.58,15,200,,,11410,현저동, 
20150217,"21,000",0,0,홍제한양,1993,, ,84.77,11,82,,,11410,홍제동, 
20150217,"35,000",0,0,독립문삼호,1995,, ,84.78,13,100,,,11410,영천동, 
20150217,"9,000",80,0,DMC센트레빌,2009,, ,59.95,5,381,,,11410,남가좌동, 
20150217,"15,000",40,0,홍제한양,1993,, ,60.06,9,82,,,11410,홍제동, 
20150217,"50,000",0,0,DMC래미안e편한세상,2012,, ,120.91,13,481,,,11410,북가좌동, 
20150217,"3,000",105,0,대우푸르지오,2002,, ,59.584,10,739,,,11410,연희동, 
20150217,"24,000",0,0,홍제한양,1993,, ,60.06,7,82,,,11410,홍제동, 
20150218,"28,000",0,0,문화촌현대,2002,, ,84.99,18,463,,,11410,홍제동, 
20150220,"30,000",0,0,쌍용스윗닷홈,2005,, ,128.21,1,380,,,11410,남가좌동, 
20150220,"15,000",0,0,풍림2,1990,, ,58.5,8,453-2,,,11410,홍은동, 
20150221,"22,500",0,0,DMC두산위브,2007,, ,84.9923,2,459,,,11410,북가좌동, 
20150221,"26,000",0,0,청구3차,2001,, ,59.4,9,462,,,11410,홍제동, 
20150221,"29,000",0,0,DMC래미안클라시스,2000,, ,114.88,7,377,,,11410,남가좌동, 
20150221,"24,000",0,0,독립문파크빌,2000,, ,59.4,14,1019,,,11410,현저동, 
20150221,"19,000",0,0,홍제맨션,1971,, ,82.71,4,307-9,,,11410,홍제동, 
20150221,"26,000",0,0,"현대(1,2차)",1988,, ,84.77,11,202-5,,,11410,홍은동, 
20150221,"27,000",0,0,풍림2,1990,, ,107.2,15,453-2,,,11410,홍은동, 
20150222,"8,000",130,0,DMC래미안e편한세상,2012,, ,84.94,23,481,,,11410,북가좌동, 
20150222,"22,000",0,0,독립문파크빌,2000,, ,59.4,7,1019,,,11410,현저동, 
20150222,"12,000",30,0,요진,1998,, ,59.04,8,150,,,11410,북가좌동, 
20150222,"20,000",40,0,래미안남가좌2차,2005,, ,59.788,9,379,,,11410,남가좌동, 
20150222,"5,000",80,0,예스에이피엠,2007,, ,38.72,13,145,,,11410,대현동, 
20150223,"37,000",0,0,홍제삼성래미안,2001,, ,114.75,9,461,,,11410,홍제동, 
20150223,"20,000",40,0,청구3차,2001,, ,59.4,11,462,,,11410,홍제동, 
20150223,"26,000",0,0,동부센트레빌,2002,, ,59.86,15,260,,,11410,냉천동, 
20150223,"24,000",0,0,두산,1999,, ,59.96,2,1009,,,11410,북아현동, 
20150223,"22,000",0,0,건일팰리스,2004,, ,84.54,1,1-52,,,11410,북아현동, 
20150223,"10,000",0,0,연희웨스트팰리스,2014,, ,26.88,10,746,,,11410,연희동, 
20150223,"12,000",60,0,대우푸르지오,2002,, ,59.584,18,739,,,11410,연희동, 
20150224,"23,000",0,0,신촌럭키,1999,, ,59.7,7,144,,,11410,대현동, 
20150224,"27,000",0,0,인왕산벽산,2003,, ,84.63,11,465,,,11410,홍제동, 
20150224,"24,000",0,0,청구3차,2001,, ,59.4,8,462,,,11410,홍제동, 
20150224,"1,500",60,0,성원,1998,, ,41.5,11,456,,,11410,홍제동, 
20150224,"23,000",0,0,홍제한양,1993,, ,60.06,7,82,,,11410,홍제동, 
20150224,"22,000",50,0,대우푸르지오,2002,, ,84.706,9,739,,,11410,연희동, 
20150224,"25,000",95,0,돈의문센트레빌,2011,, ,84.99,1,261,,,11410,냉천동, 
20150224,"7,000",0,0,초원,1988,, ,49.26,3,8-26,,,11410,홍은동, 
20150224,"35,000",0,0,인왕산현대,2000,, ,84.9,18,460,,,11410,홍제동, 
20150224,"20,000",0,0,극동,1995,, ,84.92,14,454,,,11410,홍은동, 
20150224,"2,000",55,0,연희자이엘라,2014,15.03~17.03,신규,13.642,3,745,,,11410,연희동, 
20150224,"23,000",0,0,"현대(1,2차)",1988,, ,84.77,14,202-5,,,11410,홍은동, 
20150224,"40,000",0,0,독립문극동(200-0),1998,, ,84.87,13,200,,,11410,현저동, 
20150224,"22,500",0,0,문화촌현대,2002,, ,59.94,18,463,,,11410,홍제동, 
20150225,"3,000",120,0,DMC래미안e편한세상,2012,, ,59.97,13,481,,,11410,북가좌동, 
20150225,"3,000",40,0,서울맨션,1972,, ,45.32,5,315-7,,,11410,홍제동, 
20150225,"21,000",0,0,로하스,2010,, ,79.89,5,281,,,11410,홍은동, 
20150225,"38,000",0,0,DMC아이파크,2009,, ,84.93,11,458,,,11410,북가좌동, 
20150225,"40,000",0,0,독립문극동(200-0),1998,15.03~17.03,신규,84.87,15,200,,,11410,현저동, 
20150225,"5,000",85,0,동부센트레빌,2002,, ,59.86,8,260,,,11410,냉천동, 
20150225,"42,000",0,0,홍제원현대(459-0),2000,, ,114.72,15,459,,,11410,홍제동, 
20150225,"5,000",100,0,홍은미성,1985,, ,127.33,6,186-1,,,11410,홍은동, 
20150225,"30,000",0,0,인왕산현대,2000,, ,59.93,15,460,,,11410,홍제동, 
20150225,"45,000",0,0,인왕산어울림,2006,, ,119.82,6,467,,,11410,홍제동, 
20150225,"27,500",0,0,청구3차,2001,, ,84.96,15,462,,,11410,홍제동, 
20150225,"42,000",0,0,DMC래미안e편한세상,2012,, ,84.93,27,481,,,11410,북가좌동, 
20150225,"10,000",125,0,DMC래미안e편한세상,2012,, ,84.95,8,481,,,11410,북가좌동, 
20150225,"23,000",0,0,독립문파크빌,2000,, ,59.4,15,1019,,,11410,현저동, 
20150225,"31,000",20,0,DMC아이파크,2009,, ,84.93,5,458,,,11410,북가좌동, 
20150225,"24,000",35,0,홍은동벽산,1997,, ,142.98,6,455,,,11410,홍은동, 
20150225,904,13,0,홍제원현대(459-1),2000,, ,32.67,1,459-1,,,11410,홍제동, 
20150225,"40,000",0,0,동부센트레빌,2002,, ,114.92,1,260,,,11410,냉천동, 
