,dealDate,deposit,monthlyRent,ChangeRate,calcedRent,excluUseAr,RPA,aptNm,buildYear,contractTerm,contractType,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
24403,20171021,5000.0,110.0,4.0,126.66666666666667,59.981,2.11,DMC파크뷰자이4단지,2015,, ,2.0,385,,,11410,남가좌동, 
24404,20171021,43000.0,15.0,4.0,158.33333333333334,84.968,1.86,DMC파크뷰자이1단지,2015,, ,4.0,385,,,11410,남가좌동, 
24405,20171021,42000.0,0.0,4.0,140.0,83.38,1.68,신촌럭키,1999,, ,6.0,144,,,11410,대현동, 
24406,20171021,54000.0,0.0,4.0,180.0,84.95,2.12,DMC래미안e편한세상,2012,, ,2.0,481,,,11410,북가좌동, 
24407,20171021,52000.0,0.0,4.0,173.33333333333334,84.95,2.04,DMC래미안e편한세상,2012,, ,3.0,481,,,11410,북가좌동, 
24408,20171021,30000.0,0.0,4.0,100.0,59.23,1.69,신일해피트리,2005,, ,6.0,455,,,11410,북가좌동, 
24409,20171021,3000.0,100.0,4.0,110.0,59.4,1.85,독립문파크빌,2000,, ,12.0,1019,,,11410,현저동, 
24410,20171021,30000.0,0.0,4.0,100.0,84.81,1.18,우공팰리스,2007,, ,7.0,384-1,,,11410,북가좌동, 
24411,20171021,33000.0,0.0,4.0,110.0,59.4,1.85,청구3차,2001,, ,12.0,462,,,11410,홍제동, 
24412,20171022,33000.0,0.0,4.0,110.0,59.97,1.83,DMC래미안클라시스,2000,, ,9.0,377,,,11410,남가좌동, 
24413,20171022,25000.0,0.0,4.0,83.33333333333333,58.64,1.42,홍은동벽산,1997,, ,4.0,455,,,11410,홍은동, 
24414,20171023,10000.0,120.0,4.0,153.33333333333334,83.38,1.84,신촌럭키,1999,, ,3.0,144,,,11410,대현동, 
24415,20171023,20000.0,90.0,4.0,156.66666666666669,59.981,2.61,DMC파크뷰자이3단지,2015,, ,8.0,385,,,11410,남가좌동, 
24416,20171023,46000.0,0.0,4.0,153.33333333333334,120.14,1.28,홍제한양,1993,, ,10.0,82,,,11410,홍제동, 
24417,20171023,26000.0,10.0,4.0,96.66666666666667,59.0,1.64,G패밀리움,2011,, ,7.0,437-2,,,11410,홍은동, 
24418,20171023,10000.0,148.0,4.0,181.33333333333334,84.9892,2.13,신촌푸르지오,2015,18.01~19.02,신규,1.0,1011,,,11410,북아현동, 
24419,20171023,36000.0,0.0,4.0,120.0,84.63,1.42,인왕산벽산,2003,, ,10.0,465,,,11410,홍제동, 
24420,20171023,36000.0,0.0,4.0,120.0,84.63,1.42,인왕산벽산,2003,, ,10.0,465,,,11410,홍제동, 
24421,20171023,32000.0,0.0,4.0,106.66666666666667,59.93,1.78,홍제원현대(459-0),2000,, ,6.0,459,,,11410,홍제동, 
24422,20171023,18000.0,65.0,4.0,125.0,142.98,0.87,홍은동벽산,1997,, ,9.0,455,,,11410,홍은동, 
24423,20171023,12000.0,50.0,4.0,90.0,65.34,1.38,DMC한양,1987,, ,6.0,431,,,11410,북가좌동, 
24424,20171023,4000.0,85.0,4.0,98.33333333333333,59.59,1.65,DMC래미안클라시스,2000,, ,2.0,377,,,11410,남가좌동, 
24425,20171023,35000.0,120.0,4.0,236.66666666666669,120.006,1.97,DMC파크뷰자이1단지,2015,, ,24.0,385,,,11410,남가좌동, 
24426,20171023,45000.0,0.0,4.0,150.0,114.9,1.31,남가좌동현대,1999,, ,4.0,376,,,11410,남가좌동, 
24427,20171024,33000.0,0.0,4.0,110.0,59.82,1.84,인왕산벽산,2003,, ,4.0,465,,,11410,홍제동, 
24428,20171024,22000.0,0.0,4.0,73.33333333333333,84.77,0.87,홍제한양,1993,, ,4.0,82,,,11410,홍제동, 
24429,20171024,40000.0,0.0,4.0,133.33333333333334,114.88,1.16,DMC래미안클라시스,2000,, ,11.0,377,,,11410,남가좌동, 
24430,20171024,20000.0,0.0,4.0,66.66666666666667,72.73,0.92,안산맨숀,1972,, ,3.0,104-20,,,11410,홍제동, 
24431,20171024,35000.0,72.0,4.0,188.66666666666669,84.968,2.22,DMC파크뷰자이1단지,2015,, ,9.0,385,,,11410,남가좌동, 
24432,20171024,60000.0,0.0,4.0,200.0,84.9892,2.35,신촌푸르지오,2015,, ,14.0,1011,,,11410,북아현동, 
24433,20171024,55000.0,0.0,4.0,183.33333333333334,114.793,1.6,래미안남가좌2차,2005,, ,10.0,379,,,11410,남가좌동, 
24434,20171024,30000.0,0.0,4.0,100.0,59.96,1.67,두산,1999,, ,13.0,1009,,,11410,북아현동, 
24435,20171024,34000.0,0.0,4.0,113.33333333333333,84.24,1.35,피어리스,1987,, ,11.0,222,,,11410,충정로3가, 
24436,20171024,63000.0,0.0,4.0,210.0,120.93,1.74,DMC래미안e편한세상,2012,, ,6.0,481,,,11410,북가좌동, 
24437,20171024,3000.0,70.0,4.0,80.0,30.17,2.65,천연뜨란채,2006,, ,5.0,145,,,11410,천연동, 
24438,20171024,40000.0,0.0,4.0,133.33333333333334,84.95,1.57,DMC래미안e편한세상,2012,, ,4.0,481,,,11410,북가좌동, 
24439,20171024,15000.0,87.0,4.0,137.0,84.95,1.61,성원,2001,, ,5.0,740,,,11410,연희동, 
24440,20171025,33000.0,0.0,4.0,110.0,114.92,0.96,동부센트레빌,2002,17.10~19.10,갱신,8.0,260,"30,000",,11410,냉천동, 
24441,20171025,40000.0,30.0,4.0,163.33333333333334,84.968,1.92,DMC파크뷰자이4단지,2015,, ,12.0,385,,,11410,남가좌동, 
24442,20171025,31000.0,55.0,4.0,158.33333333333331,84.968,1.86,DMC파크뷰자이2단지,2015,, ,11.0,385,,,11410,남가좌동, 
24443,20171025,18500.0,0.0,4.0,61.666666666666664,110.74,0.56,유진맨션,1970,, ,5.0,48,,,11410,홍은동, 
24444,20171025,67000.0,0.0,4.0,223.33333333333334,84.93,2.63,e편한세상신촌3단지,2018,, ,2.0,1013,,,11410,북아현동, 
24445,20171025,49000.0,0.0,4.0,163.33333333333334,84.968,1.92,DMC파크뷰자이4단지,2015,, ,10.0,385,,,11410,남가좌동, 
24446,20171025,43000.0,28.0,4.0,171.33333333333334,84.909,2.02,DMC파크뷰자이2단지,2015,, ,3.0,385,,,11410,남가좌동, 
24447,20171025,10000.0,135.0,4.0,168.33333333333334,59.85,2.81,e편한세상신촌3단지,2018,17.11~19.11,신규,6.0,1013,,,11410,북아현동, 
24448,20171025,9000.0,23.0,4.0,53.0,13.642,3.89,연희자이엘라,2014,, ,6.0,745,,,11410,연희동, 
24449,20171025,31500.0,40.0,4.0,145.0,114.92,1.26,동부센트레빌,2002,, ,10.0,260,,,11410,냉천동, 
24450,20171025,34000.0,0.0,4.0,113.33333333333333,34.25,3.31,신촌푸르지오,2015,, ,2.0,1011,,,11410,북아현동, 
24451,20171026,40000.0,0.0,4.0,133.33333333333334,59.58,2.24,독립문극동(200-0),1998,, ,23.0,200,,,11410,현저동, 
24452,20171026,31000.0,0.0,4.0,103.33333333333333,59.96,1.72,두산,1999,, ,8.0,1009,,,11410,북아현동, 
24453,20171026,53000.0,0.0,4.0,176.66666666666666,84.99,2.08,DMC파크뷰자이2단지,2015,, ,14.0,385,,,11410,남가좌동, 
24454,20171026,62000.0,0.0,4.0,206.66666666666666,84.9559,2.43,신촌푸르지오,2015,, ,8.0,1011,,,11410,북아현동, 
24455,20171026,38000.0,0.0,4.0,126.66666666666667,84.78,1.49,청구1차,1994,, ,9.0,453,,,11410,홍제동, 
24456,20171026,5000.0,180.0,4.0,196.66666666666666,124.423,1.58,인왕산한신휴플러스,2009,, ,8.0,469,,,11410,홍제동, 
24457,20171026,20000.0,60.0,4.0,126.66666666666667,59.981,2.11,DMC파크뷰자이2단지,2015,, ,5.0,385,,,11410,남가좌동, 
24458,20171026,1000.0,60.0,4.0,63.333333333333336,13.03,4.86,디엠씨엘가,2017,, ,14.0,387,,,11410,남가좌동, 
24459,20171026,52000.0,0.0,4.0,173.33333333333334,84.95,2.04,DMC래미안e편한세상,2012,, ,10.0,481,,,11410,북가좌동, 
24460,20171026,55000.0,0.0,4.0,183.33333333333334,84.968,2.16,DMC파크뷰자이1단지,2015,, ,15.0,385,,,11410,남가좌동, 
24461,20171026,60000.0,0.0,4.0,200.0,84.9559,2.35,신촌푸르지오,2015,18.02~20.02,신규,13.0,1011,,,11410,북아현동, 
24462,20171027,40000.0,0.0,4.0,133.33333333333334,83.38,1.6,신촌럭키,1999,, ,15.0,144,,,11410,대현동, 
24463,20171027,48000.0,0.0,4.0,160.0,84.98,1.88,DMC센트레빌,2009,, ,11.0,381,,,11410,남가좌동, 
24464,20171027,1000.0,60.0,4.0,63.333333333333336,13.642,4.64,연희자이엘라,2014,, ,8.0,745,,,11410,연희동, 
24465,20171027,40000.0,40.0,4.0,173.33333333333334,84.968,2.04,DMC파크뷰자이4단지,2015,, ,6.0,385,,,11410,남가좌동, 
24466,20171027,4000.0,80.0,4.0,93.33333333333333,84.92,1.1,극동,1995,, ,6.0,454,,,11410,홍은동, 
24467,20171027,41000.0,0.0,4.0,136.66666666666666,114.9,1.19,남가좌동현대,1999,, ,2.0,376,,,11410,남가좌동, 
24468,20171027,25000.0,0.0,4.0,83.33333333333333,71.89,1.16,DMC현대아파트,2000,, ,3.0,453,,,11410,북가좌동, 
24469,20171027,4000.0,100.0,4.0,113.33333333333333,59.7,1.9,신촌럭키,1999,, ,5.0,144,,,11410,대현동, 
24470,20171028,10000.0,125.0,4.0,158.33333333333334,59.88,2.64,신촌푸르지오,2015,, ,3.0,1011,,,11410,북아현동, 
24471,20171028,28500.0,0.0,4.0,95.0,59.94,1.58,문화촌현대,2002,, ,4.0,463,,,11410,홍제동, 
24472,20171028,42000.0,0.0,4.0,140.0,84.9923,1.65,DMC두산위브,2007,, ,7.0,459,,,11410,북가좌동, 
24473,20171028,48000.0,0.0,4.0,160.0,59.97,2.67,DMC래미안e편한세상,2012,, ,18.0,481,,,11410,북가좌동, 
24474,20171028,38000.0,0.0,4.0,126.66666666666667,84.78,1.49,청구1차,1994,, ,14.0,453,,,11410,홍제동, 
24475,20171028,59000.0,0.0,4.0,196.66666666666666,84.9953,2.31,신촌푸르지오,2015,, ,8.0,1011,,,11410,북아현동, 
24476,20171028,57000.0,0.0,4.0,190.0,84.99,2.24,돈의문센트레빌,2011,, ,14.0,261,,,11410,냉천동, 
24477,20171028,26000.0,0.0,4.0,86.66666666666667,60.06,1.44,홍제한양,1993,, ,8.0,82,,,11410,홍제동, 
24478,20171028,53000.0,0.0,4.0,176.66666666666666,84.97,2.08,DMC래미안e편한세상,2012,, ,7.0,481,,,11410,북가좌동, 
24479,20171028,40000.0,0.0,4.0,133.33333333333334,84.95,1.57,DMC래미안e편한세상,2012,, ,8.0,481,,,11410,북가좌동, 
24480,20171028,8000.0,40.0,4.0,66.66666666666667,54.54,1.22,유원,1987,, ,10.0,22,,,11410,홍은동, 
24481,20171028,3000.0,40.0,4.0,50.0,42.64,1.17,서소문,1971,, ,3.0,215,,,11410,미근동, 
24482,20171028,31000.0,0.0,4.0,103.33333333333333,59.96,1.72,두산,1999,, ,7.0,1009,,,11410,북아현동, 
24483,20171028,5000.0,120.0,4.0,136.66666666666666,83.38,1.64,신촌럭키,1999,, ,12.0,144,,,11410,대현동, 
24484,20171028,9000.0,0.0,4.0,30.0,54.54,0.55,유원,1987,, ,12.0,22,,,11410,홍은동, 
24485,20171028,57000.0,0.0,4.0,190.0,59.85,3.17,e편한세상신촌3단지,2018,, ,8.0,1013,,,11410,북아현동, 
24486,20171028,10000.0,140.0,4.0,173.33333333333334,59.9,2.89,e편한세상신촌4단지,2018,, ,24.0,1013,,,11410,북아현동, 
24487,20171028,53000.0,0.0,4.0,176.66666666666666,84.94,2.08,DMC래미안e편한세상,2012,, ,30.0,481,,,11410,북가좌동, 
24488,20171028,46000.0,0.0,4.0,153.33333333333334,84.806,1.81,래미안남가좌2차,2005,, ,4.0,379,,,11410,남가좌동, 
24489,20171028,56000.0,50.0,4.0,236.66666666666666,120.006,1.97,DMC파크뷰자이1단지,2015,18.01~20.01,신규,32.0,385,,,11410,남가좌동, 
24490,20171028,60000.0,0.0,4.0,200.0,114.51,1.75,독립문극동(200-0),1998,, ,1.0,200,,,11410,현저동, 
24491,20171028,30000.0,0.0,4.0,100.0,59.97,1.67,DMC래미안클라시스,2000,, ,2.0,377,,,11410,남가좌동, 
24492,20171028,29000.0,70.0,4.0,166.66666666666669,84.968,1.96,DMC파크뷰자이2단지,2015,, ,13.0,385,,,11410,남가좌동, 
24493,20171028,46000.0,0.0,4.0,153.33333333333334,84.85,1.81,북한산더샵,2017,18.01~20.01,신규,2.0,464,,,11410,홍은동, 
24494,20171028,51000.0,0.0,4.0,170.0,84.92,2.0,DMC래미안e편한세상,2012,, ,16.0,481,,,11410,북가좌동, 
24495,20171028,38500.0,0.0,4.0,128.33333333333334,83.38,1.54,신촌럭키,1999,, ,8.0,144,,,11410,대현동, 
24496,20171028,5000.0,120.0,4.0,136.66666666666666,114.88,1.19,DMC래미안클라시스,2000,, ,1.0,377,,,11410,남가좌동, 
24497,20171028,20500.0,0.0,4.0,68.33333333333333,30.17,2.26,천연뜨란채,2006,, ,9.0,145,,,11410,천연동, 
24498,20171028,47500.0,0.0,4.0,158.33333333333334,59.981,2.64,DMC파크뷰자이2단지,2015,, ,8.0,385,,,11410,남가좌동, 
24499,20171028,37000.0,32.0,4.0,155.33333333333331,59.981,2.59,DMC파크뷰자이2단지,2015,, ,10.0,385,,,11410,남가좌동, 
24500,20171028,46000.0,0.0,4.0,153.33333333333334,84.968,1.8,DMC파크뷰자이2단지,2015,, ,20.0,385,,,11410,남가좌동, 
24501,20171028,10000.0,100.0,4.0,133.33333333333334,114.88,1.16,DMC래미안클라시스,2000,, ,1.0,377,,,11410,남가좌동, 
24502,20171028,28000.0,0.0,4.0,93.33333333333333,60.06,1.55,홍제한양,1993,, ,13.0,82,,,11410,홍제동, 
24503,20171028,45000.0,0.0,4.0,150.0,59.97,2.5,DMC래미안e편한세상,2012,, ,7.0,481,,,11410,북가좌동, 
24504,20171028,55000.0,0.0,4.0,183.33333333333334,84.971,2.16,DMC파크뷰자이1단지,2015,, ,21.0,385,,,11410,남가좌동, 
24505,20171028,1000.0,60.0,4.0,63.333333333333336,13.03,4.86,디엠씨엘가,2017,, ,11.0,387,,,11410,남가좌동, 
24506,20171028,50000.0,0.0,4.0,166.66666666666666,84.87,1.96,독립문극동(200-0),1998,, ,11.0,200,,,11410,현저동, 
24507,20171028,43000.0,0.0,4.0,143.33333333333334,59.981,2.39,DMC파크뷰자이3단지,2015,, ,1.0,385,,,11410,남가좌동, 
24508,20171028,26000.0,10.0,4.0,96.66666666666667,59.96,1.61,두산,1999,, ,7.0,1009,,,11410,북아현동, 
24509,20171029,33000.0,0.0,4.0,110.0,59.96,1.83,홍은센트레빌,2009,, ,7.0,461,,,11410,홍은동, 
24510,20171029,25000.0,40.0,4.0,123.33333333333333,84.57,1.46,북가좌삼호,1996,, ,12.0,449,,,11410,북가좌동, 
24511,20171029,2000.0,45.0,4.0,51.666666666666664,66.12,0.78,미동,1969,, ,1.0,189-8,,,11410,충정로3가, 
24512,20171029,49000.0,0.0,4.0,163.33333333333334,59.981,2.72,DMC파크뷰자이1단지,2015,, ,8.0,385,,,11410,남가좌동, 
24513,20171029,43000.0,0.0,4.0,143.33333333333334,59.981,2.39,DMC파크뷰자이3단지,2015,, ,17.0,385,,,11410,남가좌동, 
24514,20171029,15000.0,0.0,4.0,50.0,56.66,0.88,인왕,1968,, ,6.0,104-1,,,11410,홍제동, 
24515,20171029,49000.0,0.0,4.0,163.33333333333334,84.92,1.92,DMC래미안e편한세상,2012,, ,14.0,481,,,11410,북가좌동, 
24516,20171029,25000.0,30.0,4.0,113.33333333333333,59.7,1.9,신촌럭키,1999,, ,5.0,144,,,11410,대현동, 
24517,20171029,42000.0,30.0,4.0,170.0,84.968,2.0,DMC파크뷰자이2단지,2015,, ,11.0,385,,,11410,남가좌동, 
24518,20171029,48000.0,0.0,4.0,160.0,59.9973,2.67,신촌푸르지오,2015,, ,11.0,1011,,,11410,북아현동, 
24519,20171030,39000.0,0.0,4.0,130.0,103.98,1.25,연희아트빌,2001,, ,5.0,91-2,,,11410,연희동, 
24520,20171030,5000.0,100.0,4.0,116.66666666666667,169.96,0.69,성우,2004,, ,6.0,402-39,,,11410,홍은동, 
24521,20171030,48000.0,0.0,4.0,160.0,59.977,2.67,DMC파크뷰자이1단지,2015,, ,21.0,385,,,11410,남가좌동, 
24522,20171030,53000.0,0.0,4.0,176.66666666666666,84.971,2.08,DMC파크뷰자이1단지,2015,, ,1.0,385,,,11410,남가좌동, 
24523,20171030,25000.0,60.0,4.0,143.33333333333331,59.981,2.39,DMC파크뷰자이5단지,2015,, ,8.0,385,,,11410,남가좌동, 
24524,20171030,20000.0,0.0,4.0,66.66666666666667,64.53,1.03,풍림1차,1988,, ,7.0,440-3,,,11410,홍은동, 
24525,20171030,25000.0,18.0,4.0,101.33333333333333,59.4,1.71,남가좌동현대,1999,, ,17.0,376,,,11410,남가좌동, 
24526,20171030,64500.0,0.0,4.0,215.0,84.93,2.53,e편한세상신촌1단지,2018,, ,6.0,1013,,,11410,북아현동, 
24527,20171030,46000.0,0.0,4.0,153.33333333333334,59.981,2.56,DMC파크뷰자이4단지,2015,, ,2.0,385,,,11410,남가좌동, 
24528,20171030,30000.0,50.0,4.0,150.0,59.981,2.5,DMC파크뷰자이2단지,2015,18.01~20.01,신규,10.0,385,,,11410,남가좌동, 
24529,20171030,50000.0,0.0,4.0,166.66666666666666,59.981,2.78,DMC파크뷰자이5단지,2015,, ,4.0,385,,,11410,남가좌동, 
24530,20171030,10000.0,55.0,4.0,88.33333333333334,58.64,1.51,홍은동벽산,1997,, ,14.0,455,,,11410,홍은동, 
24531,20171030,20000.0,50.0,4.0,116.66666666666667,75.15,1.55,홍제현대,1992,, ,15.0,331,,,11410,홍제동, 
24532,20171030,27000.0,0.0,4.0,90.0,59.59,1.51,DMC래미안클라시스,2000,, ,3.0,377,,,11410,남가좌동, 
24533,20171030,21500.0,0.0,4.0,71.66666666666667,48.97,1.46,태영으뜸(데시앙),1998,, ,10.0,373,,,11410,홍제동, 
24534,20171030,38000.0,0.0,4.0,126.66666666666667,84.81,1.49,청구2차,1997,, ,1.0,453-1,,,11410,홍제동, 
24535,20171030,10000.0,110.0,4.0,143.33333333333334,84.95,1.69,성원,2001,, ,6.0,740,,,11410,연희동, 
24536,20171030,26000.0,0.0,4.0,86.66666666666667,59.4,1.46,남가좌동현대,1999,, ,1.0,376,,,11410,남가좌동, 
24537,20171030,32000.0,0.0,4.0,106.66666666666667,84.77,1.26,"현대(1,2차)",1988,, ,6.0,202-5,,,11410,홍은동, 
24538,20171030,45000.0,57.0,4.0,207.0,84.9559,2.44,신촌푸르지오,2015,, ,15.0,1011,,,11410,북아현동, 
24539,20171030,40000.0,0.0,4.0,133.33333333333334,84.93,1.57,월드컵현대,1998,, ,10.0,371-1,,,11410,북가좌동, 
24540,20171030,20000.0,0.0,4.0,66.66666666666667,84.95,0.78,북아현맨션,1975,17.10~19.10,신규,3.0,114-1,,,11410,북아현동, 
24541,20171030,36000.0,0.0,4.0,120.0,55.85,2.15,천연뜨란채,2006,, ,6.0,145,,,11410,천연동, 
24542,20171030,35000.0,0.0,4.0,116.66666666666667,84.93,1.37,풍림2,1990,, ,14.0,453-2,,,11410,홍은동, 
24543,20171031,34500.0,0.0,4.0,115.0,84.24,1.37,피어리스,1987,, ,12.0,222,,,11410,충정로3가, 
24544,20171031,32500.0,0.0,4.0,108.33333333333333,60.0,1.81,홍제삼성래미안,2001,, ,11.0,461,,,11410,홍제동, 
24545,20171031,3000.0,75.0,4.0,85.0,71.4,1.19,인왕궁맨숀,1974,, ,2.0,104-6,,,11410,홍제동, 
24546,20171031,35000.0,0.0,4.0,116.66666666666667,84.24,1.38,피어리스,1987,, ,16.0,222,,,11410,충정로3가, 
24547,20171031,5000.0,50.0,4.0,66.66666666666667,52.23,1.28,홍연,1981,, ,3.0,708-4,,,11410,연희동, 
24548,20171031,25000.0,70.0,4.0,153.33333333333331,84.971,1.8,DMC파크뷰자이1단지,2015,, ,10.0,385,,,11410,남가좌동, 
24549,20171031,15000.0,0.0,4.0,50.0,54.02,0.93,인왕궁맨숀,1974,, ,5.0,104-6,,,11410,홍제동, 
24550,20171031,19000.0,20.0,4.0,83.33333333333334,58.77,1.42,유원하나,1996,, ,13.0,454,,,11410,홍제동, 
24551,20171031,35000.0,0.0,4.0,116.66666666666667,84.918,1.37,홍은동풍림아이원,2002,, ,16.0,460,,,11410,홍은동, 
24552,20171031,25000.0,0.0,4.0,83.33333333333333,84.85,0.98,조은2차,2004,, ,6.0,1-1836,,,11410,북아현동, 
24553,20171031,40000.0,0.0,4.0,133.33333333333334,134.9,0.99,경남(2차),1999,, ,7.0,118-9,,,11410,북아현동, 
24554,20171031,34000.0,0.0,4.0,113.33333333333333,59.93,1.89,인왕산현대,2000,, ,15.0,460,,,11410,홍제동, 
24555,20171031,45000.0,0.0,4.0,150.0,84.87,1.77,독립문극동(200-0),1998,17.10~18.03,신규,13.0,200,,,11410,현저동, 
24556,20171031,25000.0,0.0,4.0,83.33333333333333,59.94,1.39,문화촌현대,2002,, ,10.0,463,,,11410,홍제동, 
24557,20171031,38000.0,0.0,4.0,126.66666666666667,84.78,1.49,남가좌동현대,1999,, ,6.0,376,,,11410,남가좌동, 
24558,20171031,33000.0,0.0,4.0,110.0,84.99,1.29,DMC휴먼빌아파트,2008,, ,2.0,456,,,11410,북가좌동, 
24559,20171031,54000.0,0.0,4.0,180.0,84.968,2.12,DMC파크뷰자이2단지,2015,, ,23.0,385,,,11410,남가좌동, 
24560,20171031,2000.0,85.0,4.0,91.66666666666667,26.7,3.43,디엠씨엘가,2017,, ,5.0,387,,,11410,남가좌동, 
24561,20171031,20000.0,95.0,4.0,161.66666666666669,84.968,1.9,DMC파크뷰자이2단지,2015,, ,2.0,385,,,11410,남가좌동, 
24562,20171031,50000.0,0.0,4.0,166.66666666666666,84.909,1.96,DMC파크뷰자이2단지,2015,, ,18.0,385,,,11410,남가좌동, 
24563,20171101,25000.0,0.0,4.0,83.33333333333333,59.96,1.39,"현대(1,2차)",1988,, ,2.0,202-5,,,11410,홍은동, 
24564,20171101,8000.0,90.0,4.0,116.66666666666667,84.77,1.38,"현대(1,2차)",1988,, ,4.0,202-5,,,11410,홍은동, 
24565,20171101,50000.0,0.0,4.0,166.66666666666666,84.75,1.97,북한산더샵,2017,, ,14.0,464,,,11410,홍은동, 
24566,20171101,25000.0,25.0,4.0,108.33333333333333,84.78,1.28,남가좌동현대,1999,, ,12.0,376,,,11410,남가좌동, 
24567,20171101,5000.0,75.0,4.0,91.66666666666667,59.4,1.54,남가좌동현대,1999,, ,10.0,376,,,11410,남가좌동, 
24568,20171101,39000.0,0.0,4.0,130.0,84.63,1.54,인왕산벽산,2003,, ,12.0,465,,,11410,홍제동, 
24569,20171101,50000.0,0.0,4.0,166.66666666666666,113.52,1.47,무악재한화,2001,, ,5.0,464,,,11410,홍제동, 
24570,20171101,39000.0,0.0,4.0,130.0,83.38,1.56,신촌럭키,1999,, ,7.0,144,,,11410,대현동, 
24571,20171101,35000.0,0.0,4.0,116.66666666666667,84.95,1.37,DMC현대아파트,2000,, ,3.0,453,,,11410,북가좌동, 
24572,20171101,13000.0,0.0,4.0,43.333333333333336,13.03,3.33,디엠씨엘가,2017,, ,2.0,387,,,11410,남가좌동, 
24573,20171101,38000.0,0.0,4.0,126.66666666666667,116.76,1.08,DMC한양,1987,, ,4.0,431,,,11410,북가좌동, 
24574,20171101,27000.0,0.0,4.0,90.0,84.98,1.06,신일해피트리,2005,, ,4.0,455,,,11410,북가좌동, 
24575,20171102,27000.0,0.0,4.0,90.0,60.06,1.5,홍제한양,1993,, ,9.0,82,,,11410,홍제동, 
24576,20171102,30000.0,50.0,4.0,150.0,59.992,2.5,DMC파크뷰자이1단지,2015,, ,16.0,385,,,11410,남가좌동, 
24577,20171102,3000.0,100.0,4.0,110.0,59.7,1.84,신촌럭키,1999,, ,9.0,144,,,11410,대현동, 
24578,20171102,35000.0,0.0,4.0,116.66666666666667,83.05,1.4,홍제현대,1992,, ,5.0,331,,,11410,홍제동, 
24579,20171102,2777.0,0.0,4.0,9.256666666666666,32.67,0.28,인왕산현대(460-1),2000,, ,5.0,460-1,,,11410,홍제동, 
24580,20171102,28000.0,40.0,4.0,133.33333333333331,84.9,1.57,DMC래미안클라시스,2000,, ,15.0,377,,,11410,남가좌동, 
24581,20171102,20000.0,75.0,4.0,141.66666666666669,59.981,2.36,DMC파크뷰자이2단지,2015,, ,9.0,385,,,11410,남가좌동, 
24582,20171102,40000.0,0.0,4.0,133.33333333333334,59.788,2.23,래미안남가좌2차,2005,, ,1.0,379,,,11410,남가좌동, 
24583,20171102,31000.0,0.0,4.0,103.33333333333333,59.4,1.74,남가좌동현대,1999,, ,11.0,376,,,11410,남가좌동, 
24584,20171102,21000.0,0.0,4.0,70.0,59.92,1.17,북아현경남,1996,, ,5.0,1006,,,11410,북아현동, 
24585,20171102,48000.0,0.0,4.0,160.0,84.968,1.88,DMC파크뷰자이2단지,2015,, ,13.0,385,,,11410,남가좌동, 
24586,20171103,6022.0,0.0,4.0,20.073333333333334,39.96,0.5,DMC래미안e편한세상,2012,, ,1.0,481,,,11410,북가좌동, 
24587,20171103,40000.0,40.0,4.0,173.33333333333334,84.95,2.04,DMC래미안e편한세상,2012,, ,3.0,481,,,11410,북가좌동, 
24588,20171103,39000.0,0.0,4.0,130.0,83.38,1.56,신촌럭키,1999,, ,11.0,144,,,11410,대현동, 
24589,20171103,3027.0,0.0,4.0,10.09,32.67,0.31,홍제원현대(459-1),2000,, ,10.0,459-1,,,11410,홍제동, 
24590,20171103,48000.0,0.0,4.0,160.0,59.88,2.67,신촌푸르지오,2015,, ,7.0,1011,,,11410,북아현동, 
24591,20171103,10000.0,60.0,4.0,93.33333333333334,60.06,1.55,홍제한양,1993,, ,13.0,82,,,11410,홍제동, 
24592,20171103,15000.0,100.0,4.0,150.0,59.992,2.5,DMC파크뷰자이1단지,2015,, ,21.0,385,,,11410,남가좌동, 
24593,20171103,58000.0,0.0,4.0,193.33333333333334,84.971,2.28,DMC파크뷰자이1단지,2015,, ,13.0,385,,,11410,남가좌동, 
24594,20171103,50000.0,0.0,4.0,166.66666666666666,114.63,1.45,독립문삼호,1995,, ,18.0,100,,,11410,영천동, 
24595,20171103,58000.0,0.0,4.0,193.33333333333334,84.9572,2.28,신촌푸르지오,2015,, ,8.0,1011,,,11410,북아현동, 
24596,20171103,53000.0,0.0,4.0,176.66666666666666,84.968,2.08,DMC파크뷰자이2단지,2015,, ,19.0,385,,,11410,남가좌동, 
24597,20171103,9000.0,100.0,4.0,130.0,84.9923,1.53,DMC두산위브,2007,, ,6.0,459,,,11410,북가좌동, 
24598,20171103,53000.0,0.0,4.0,176.66666666666666,84.99,2.08,DMC파크뷰자이2단지,2015,, ,15.0,385,,,11410,남가좌동, 
24599,20171103,44000.0,0.0,4.0,146.66666666666666,114.88,1.28,DMC래미안클라시스,2000,, ,15.0,377,,,11410,남가좌동, 
24600,20171104,27000.0,0.0,4.0,90.0,59.4,1.52,독립문파크빌,2000,, ,4.0,1019,,,11410,현저동, 
24601,20171104,27000.0,0.0,4.0,90.0,60.06,1.5,홍제한양,1993,, ,12.0,82,,,11410,홍제동, 
24602,20171104,47000.0,0.0,4.0,156.66666666666666,59.9973,2.61,신촌푸르지오,2015,, ,9.0,1011,,,11410,북아현동, 
24603,20171104,10000.0,0.0,4.0,33.333333333333336,49.26,0.68,초원,1988,, ,2.0,8-26,,,11410,홍은동, 
